,projectname,classification,commenttext,label,code,yes_vote,no_vote
1006,jruby-1.4.0,WITHOUT_CLASSIFICATION,// rb_reg_initialize,no,undetermined,0,9
1007,jruby-1.4.0,WITHOUT_CLASSIFICATION,// returns the stored value without processing undefs (autoloads),no,undetermined,0,9
1008,jruby-1.4.0,WITHOUT_CLASSIFICATION,// do a void return,no,undetermined,0,9
1009,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1556,no,undetermined,0,9
1010,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Version information:,no,undetermined,0,9
1011,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 286,no,undetermined,0,9
1012,jruby-1.4.0,WITHOUT_CLASSIFICATION,// The class of this object,no,undetermined,0,9
1013,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1716,no,undetermined,0,9
1014,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// receiver, args, result, value",no,undetermined,0,9
1015,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// switch // for // no more data, OK for strict to go calc",no,undetermined,0,9
1016,jruby-1.4.0,WITHOUT_CLASSIFICATION,// must be called under lock,no,undetermined,0,9
1017,jruby-1.4.0,WITHOUT_CLASSIFICATION,// sign,no,undetermined,0,9
1018,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// done // done // done // Nothing to do for 1.8 // done // done // done // done // done // done // done? // done // done // done // done // done // done // done // done // done // done // done //            case DEFINEDNODE: return buildDefined(node, m); // Incomplete // done // done // done // done // done // done // done // done //            case ENSURENODE: return buildEnsureNode(node, m); // DEFERRED // done // done // done // done //            case FLIPNODE: return buildFlip(node, m); // SSS FIXME: What code generates this AST? // done // done // done // done // done // done // done // done // done // done // done // done // done // done // done // done // done // done? // done // done // done // done // done // done -- partially //            case OPELEMENTASGNNODE: return buildOpElementAsgn(node, m); // DEFERRED SSS FIXME: What code generates this AST? // done //            case POSTEXENODE: return buildPostExe(node, m); // DEFERRED //            case PREEXENODE: return buildPreExe(node, m); // DEFERRED // done?? // done",no,undetermined,1,8
1019,jruby-1.4.0,WITHOUT_CLASSIFICATION,// \v,no,undetermined,0,9
1020,jruby-1.4.0,WITHOUT_CLASSIFICATION,// next jump,no,undetermined,0,9
1021,jruby-1.4.0,WITHOUT_CLASSIFICATION,// wait until thread has initialized,no,undetermined,1,8
1022,jruby-1.4.0,WITHOUT_CLASSIFICATION,// extract item from array,no,undetermined,0,9
1023,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// no opt, no rest, exact match",no,undetermined,1,8
1024,jruby-1.4.0,IMPLEMENTATION,// FIXME: don't use RubyIO for this,yes,undetermined,7,2
1025,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// with args, no block",no,undetermined,0,9
1026,jruby-1.4.0,WITHOUT_CLASSIFICATION,// not reached,no,undetermined,1,8
1027,jruby-1.4.0,WITHOUT_CLASSIFICATION,// original exception is on stack,no,undetermined,0,9
1028,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// one arg, no block; do nothing",no,undetermined,0,9
1029,jruby-1.4.0,WITHOUT_CLASSIFICATION,// 4 -> e+nn / e-nn,no,undetermined,0,9
1030,jruby-1.4.0,WITHOUT_CLASSIFICATION,// use parent's marshal,no,undetermined,0,9
1031,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Build the module body,no,undetermined,0,9
1032,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Clone all remaining nodes,no,undetermined,0,9
1033,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 967,no,undetermined,0,9
1034,jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyLhs 496,no,undetermined,0,9
1035,jruby-1.4.0,WITHOUT_CLASSIFICATION,// def instructions,no,undetermined,0,9
1036,jruby-1.4.0,DESIGN,// TODO: This is almost RubyModule#instance_methods on the metaClass.  Perhaps refactor.,yes,undetermined,8,1
1037,jruby-1.4.0,DESIGN,// modules are included with a shim class; we must find that shim to handle super() appropriately,yes,undetermined,1,8
1038,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1595,no,undetermined,0,9
1039,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Init before building basic blocks below!,no,undetermined,0,9
1040,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 836,no,undetermined,0,9
1041,jruby-1.4.0,WITHOUT_CLASSIFICATION,// MRI behavior: In this mode // trailing zeroes are removed: // 1.500E+05 -> 1.5E+05 ,no,undetermined,0,9
1042,jruby-1.4.0,WITHOUT_CLASSIFICATION,"/*  ================
     *  Instance Methods
     *  ================
     */",no,undetermined,0,9
1043,jruby-1.4.0,WITHOUT_CLASSIFICATION,// and remaining jump exceptions should restore $!,no,undetermined,0,9
1044,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1513,no,undetermined,0,9
1045,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// Iterate over the RubyHash keySet, simultaneously iterating over the values()",no,undetermined,0,9
1046,jruby-1.4.0,WITHOUT_CLASSIFICATION,// reduce (yyN),no,undetermined,0,9
1047,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// For simplification, get the target value, even if compound",no,undetermined,0,9
1048,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// build ""else"" if it exists",no,undetermined,0,9
1049,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 333,no,undetermined,0,9
1050,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// Since we don't have any other error reporting mechanism, we // add the error message as an always-failing test to the test suite.",no,undetermined,0,9
1051,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// If already inspecting, there is no need to register/unregister again.",no,undetermined,0,9
1052,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1241,no,undetermined,0,9
1053,jruby-1.4.0,WITHOUT_CLASSIFICATION,// ////////////////// LOW-LEVEL CLASS VARIABLE INTERFACE //////////////// // // fetch/store/list class variables for this module //,no,undetermined,2,7
1054,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 634,no,undetermined,0,9
1055,jruby-1.4.0,DESIGN,// TODO: catch exception if constant is already set by other // thread,yes,undetermined,9,0
1056,jruby-1.4.0,DESIGN,"// TODO: Ruby reuses this logic for other ""write"" behavior by checking if it's an IO and calling write again",yes,undetermined,8,1
1057,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// no digits, go calc (will return +/- 0.0 for lax)",no,undetermined,0,9
1058,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// initial spaces // spaces before ""at""",no,undetermined,0,9
1059,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1189,no,undetermined,0,9
1060,jruby-1.4.0,WITHOUT_CLASSIFICATION,// scan class hierarchy for module,no,undetermined,0,9
1061,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Add a forward reference from tgt -> currBB,no,undetermined,0,9
1062,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// ""head"" must have no non-trivial assigns (array groupings, basically)",no,undetermined,0,9
1063,jruby-1.4.0,DESIGN,"// if we get here, we found a matching method, use it // TODO: choose narrowest method by continuing to search",yes,undetermined,9,0
1064,jruby-1.4.0,WITHOUT_CLASSIFICATION,// modified,no,undetermined,0,9
1065,jruby-1.4.0,WITHOUT_CLASSIFICATION,// required and optional only,no,undetermined,0,9
1066,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// if a jar or file URL, return load service resource directly without further searching",no,undetermined,1,8
1067,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// Not sure if this is actually possible, but better safe than sorry",no,undetermined,2,7
1068,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 329,no,undetermined,0,9
1069,jruby-1.4.0,WITHOUT_CLASSIFICATION,//registerThreadDumpSignalHandler(runtime);,no,undetermined,0,9
1070,jruby-1.4.0,WITHOUT_CLASSIFICATION,// clear exception when handled or retried,no,undetermined,0,9
1071,jruby-1.4.0,WITHOUT_CLASSIFICATION,// bench fixnum-boxed fib,no,undetermined,0,9
1072,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// all errors, just info; do not prevent unloading // IKVM does not support JMX, and throws an error",no,undetermined,0,9
1073,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 572,no,undetermined,0,9
1074,jruby-1.4.0,WITHOUT_CLASSIFICATION,// use numbered access method,no,undetermined,0,9
1075,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1363,no,undetermined,0,9
1076,jruby-1.4.0,WITHOUT_CLASSIFICATION,// load null block,no,undetermined,0,9
1077,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Additionally add ?-postfixed aliases to any boolean methods and properties.,no,undetermined,0,9
1078,jruby-1.4.0,WITHOUT_CLASSIFICATION,// not reached,no,undetermined,1,8
1079,jruby-1.4.0,WITHOUT_CLASSIFICATION,//[C],no,undetermined,0,9
1080,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// no binding given, use 0 for both",no,undetermined,0,9
1081,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1678,no,undetermined,0,9
1082,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// Java.getProxyClass deals with sync issues, so we won't duplicate the logic here",no,undetermined,0,9
1083,jruby-1.4.0,WITHOUT_CLASSIFICATION,// SignalFacade,no,undetermined,0,9
1084,jruby-1.4.0,DESIGN,// TODO: NOT_ALLOCATABLE_ALLOCATOR is probably ok here. Confirm. JRUBY-415,yes,undetermined,9,0
1085,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// IRubyObject, RubyClass, CacheEntry, ThreadContext, IRubyObject, IRubyObject, String, args",no,undetermined,0,9
1086,jruby-1.4.0,WITHOUT_CLASSIFICATION,// No point in updating number if last number was same value.,no,undetermined,0,9
1087,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* root fiber */,no,undetermined,0,9
1088,jruby-1.4.0,WITHOUT_CLASSIFICATION,// EOF (ENEBO: After default?,no,undetermined,0,9
1089,jruby-1.4.0,WITHOUT_CLASSIFICATION,// trim extension to try other options,no,undetermined,0,9
1090,jruby-1.4.0,WITHOUT_CLASSIFICATION,// inspect body and args,no,undetermined,0,9
1091,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 362,no,undetermined,0,9
1092,jruby-1.4.0,DESIGN,// FIXME: This should probably do some translation from Ruby priority levels to Java priority levels (until we have green threads),yes,undetermined,7,2
1093,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// isFoo() => foo, isFoo(*) => foo(*)",no,undetermined,0,9
1094,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// otherwise, try to load from classpath (Note: Jar resources always uses '/')",no,undetermined,0,9
1095,jruby-1.4.0,WITHOUT_CLASSIFICATION,// recv returns nil on EOF,no,undetermined,0,9
1096,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1652,no,undetermined,0,9
1097,jruby-1.4.0,DESIGN,"// XXX: Again, screwy evaling under previous frame's scope",yes,undetermined,3,6
1098,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Satisfy java.util.List interface (for Java integration),no,undetermined,0,9
1099,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1587,no,undetermined,0,9
1100,jruby-1.4.0,WITHOUT_CLASSIFICATION,// must be at least one digit for strict,no,undetermined,0,9
1101,jruby-1.4.0,WITHOUT_CLASSIFICATION,// ignore // switch,no,undetermined,0,9
1102,jruby-1.4.0,DESIGN,// see note below re: 2-field kludge,yes,undetermined,3,6
1103,jruby-1.4.0,WITHOUT_CLASSIFICATION,// String construction routines by NOT byte[] buffer and NOT making the target String shared ,no,undetermined,0,9
1104,jruby-1.4.0,DESIGN,// TODO: better error handling,yes,undetermined,9,0
1105,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// In certain places, like grep, we don't use real frames for the // call blocks. This has the effect of not setting the backref in // the correct frame - this delta is activated to the place where // the grep is running in so that the backref will be set in an // appropriate place.",no,undetermined,1,8
1106,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// block argument assignment, if there's a block arg",no,undetermined,0,9
1107,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// if v1 is defined and true, we are done! ",no,undetermined,0,9
1108,jruby-1.4.0,WITHOUT_CLASSIFICATION,// We are creating a new IO object that shares the same // IOHandler (and fileno).,no,undetermined,0,9
1109,jruby-1.4.0,DESIGN,// SSS FIXME: Correct?  Where does closure arg come from?,yes,undetermined,6,3
1110,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,9,0
1111,jruby-1.4.0,WITHOUT_CLASSIFICATION,// A gotcha for Long.MIN_VALUE: value = -value,no,undetermined,0,9
1112,jruby-1.4.0,DESIGN,"// this needs to be split, since conditional calling #inherited doesn't fit standard ruby semantics",yes,undetermined,1,8
1113,jruby-1.4.0,DESIGN,// TODO: decompose getJavaPackageModule so we don't parse fullName,yes,undetermined,9,0
1114,jruby-1.4.0,IMPLEMENTATION,// TODO: no need to calculate every time.,yes,undetermined,7,2
1115,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1837,no,undetermined,0,9
1116,jruby-1.4.0,WITHOUT_CLASSIFICATION,// see note above re: return type,no,undetermined,0,9
1117,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Put back lastLine for any elements past start of heredoc marker,no,undetermined,0,9
1118,jruby-1.4.0,WITHOUT_CLASSIFICATION,// use 1.8 impl,no,undetermined,0,9
1119,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 558,no,undetermined,0,9
1120,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Setting the loader needs to reset the class cache,no,undetermined,0,9
1121,jruby-1.4.0,WITHOUT_CLASSIFICATION,// We lazily initialize this in case Readline.readline has been overridden in ruby (s_readline),no,undetermined,0,9
1122,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// an official rule, clarified: if the exponent // <clarif>after adjusting for exponent form</clarif> // is < -4,  or the exponent <clarif>after adjusting  // for exponent form</clarif> is greater than the // precision, use exponent form",no,undetermined,0,9
1123,jruby-1.4.0,DESIGN,"// FIXME: We should really not be creating the dynamic scope for the root // of the AST before parsing.  This makes us end up needing to readjust // this dynamic scope coming out of parse (and for local static scopes it // will always happen because of $~ and $_). // FIXME: Because we end up adjusting this after-the-fact, we can't use // any of the specific-size scopes.",yes,undetermined,7,2
1124,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// splatted when, can't do it yet",no,undetermined,0,9
1125,jruby-1.4.0,DEFECT,// FIXME: It may be possible to killpg on systems which support it.  POSIX library // needs to tell whether a particular method works or not,yes,undetermined,7,2
1126,jruby-1.4.0,WITHOUT_CLASSIFICATION,// finally with no exception,no,undetermined,0,9
1127,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* $.: last read line number */,no,undetermined,0,9
1128,jruby-1.4.0,WITHOUT_CLASSIFICATION,"/* ---------- Private fields, methods --------- */",no,undetermined,0,9
1129,jruby-1.4.0,WITHOUT_CLASSIFICATION,// put under object array already present,no,undetermined,0,9
1130,jruby-1.4.0,WITHOUT_CLASSIFICATION,// this method is for finalizers registered via ObjectSpace,no,undetermined,0,9
1131,jruby-1.4.0,WITHOUT_CLASSIFICATION,// get the incoming case value,no,undetermined,0,9
1132,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Each root node has a top-level scope that we need to push,no,undetermined,0,9
1133,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Handle ~user paths ,no,undetermined,0,9
1134,jruby-1.4.0,WITHOUT_CLASSIFICATION,//RedoNode redoNode = (RedoNode)node;,no,undetermined,0,9
1135,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// IRubyObject, DynamicMethod, RubyClass, CacheEntry, ThreadContext, IRubyObject, IRubyObject, String, args",no,undetermined,0,9
1136,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// line 152 ""-"" // %token constants",no,undetermined,0,9
1137,jruby-1.4.0,WITHOUT_CLASSIFICATION,// and we were given a specific exception,no,undetermined,0,9
1138,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// This looks wrong, but it's the way MRI does it.",no,undetermined,2,7
1139,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Constants for seek,no,undetermined,0,9
1140,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// ""."" dir is used for relative path loads from a given file, as in require '../foo/bar'",no,undetermined,0,9
1141,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// class bodies prepare their own dynamic scope, so let it do that",no,undetermined,0,9
1142,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// if adding a module under a constant name, set that module's basename to the constant name",no,undetermined,0,9
1143,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 598,no,undetermined,0,9
1144,jruby-1.4.0,WITHOUT_CLASSIFICATION,/*  2! */,no,undetermined,0,9
1145,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// If there are N slashes, then we want N-1.",no,undetermined,0,9
1146,jruby-1.4.0,WITHOUT_CLASSIFICATION,/*arg1*/,no,undetermined,0,9
1147,jruby-1.4.0,DESIGN,"// HACK: in order to have stdout/err act like ttys and flush always, // we set anything assigned to stdout/stderr to sync",yes,undetermined,6,3
1148,jruby-1.4.0,WITHOUT_CLASSIFICATION,// dynamically increase,no,undetermined,0,9
1149,jruby-1.4.0,DESIGN,// ignore...bean doesn't get registered // TODO: Why does that bother me?,yes,undetermined,9,0
1150,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 806,no,undetermined,0,9
1151,jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyDgoto 152,no,undetermined,0,9
1152,jruby-1.4.0,WITHOUT_CLASSIFICATION,// will have a trailing '.',no,undetermined,0,9
1153,jruby-1.4.0,DESIGN,// SSS FIXME: Where does this go? // m.setLinePosition(arrayNode.getPosition());,yes,undetermined,6,3
1154,jruby-1.4.0,WITHOUT_CLASSIFICATION,// we only need full-on redo exception handling if there's logic that might produce it,no,undetermined,0,9
1155,jruby-1.4.0,WITHOUT_CLASSIFICATION,// fall back on env entry for USER,no,undetermined,0,9
1156,jruby-1.4.0,DEFECT,// FIXME: MRI has special case for constants here ,yes,undetermined,7,2
1157,jruby-1.4.0,WITHOUT_CLASSIFICATION,// // CONSTANT TABLE METHODS - pass to delegate //,no,undetermined,0,9
1158,jruby-1.4.0,WITHOUT_CLASSIFICATION,"/* bang: true, no match, no substitution */",no,undetermined,0,9
1159,jruby-1.4.0,WITHOUT_CLASSIFICATION,// else catch oversize below,no,undetermined,0,9
1160,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Don't initialize with class // Don't put in object space and don't taint,no,undetermined,0,9
1161,jruby-1.4.0,WITHOUT_CLASSIFICATION,// print out as a nice Ruby backtrace,no,undetermined,1,8
1162,jruby-1.4.0,DESIGN,"// IN FACT, we should probably raise an error, yes?",yes,undetermined,1,8
1163,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Marker delimiting heredoc boundary,no,undetermined,0,9
1164,jruby-1.4.0,DEFECT,// The following constants capture pre-known static call sites -- JRuby implementations of methods of ruby classes // SSS FIXME: Note that compiler/impl/BaseBodyCompiler is using op_match2 for match() and and op_match for match2 ... Is this a bug there?,yes,undetermined,7,2
1165,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// For simplification, get the target value, even if compound",no,undetermined,0,9
1166,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* 2 */,no,undetermined,0,9
1167,jruby-1.4.0,WITHOUT_CLASSIFICATION,// no such luck...,no,undetermined,0,9
1168,jruby-1.4.0,DESIGN,// these extra arrays are really unfortunate; split some of these paths out to eliminate?,yes,undetermined,1,8
1169,jruby-1.4.0,DESIGN,"/** rb_mod_remove_cvar
     *
     * FIXME: any good reason to have two identical methods? (same as remove_class_variable)
     */",yes,undetermined,6,3
1170,jruby-1.4.0,WITHOUT_CLASSIFICATION,// only whitespace allowed after value for strict,no,undetermined,0,9
1171,jruby-1.4.0,WITHOUT_CLASSIFICATION,// from DUP_SETUP,no,undetermined,0,9
1172,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* -------------- Public fields and methods below ---------------- */,no,undetermined,0,9
1173,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// ignore, no debugger present",no,undetermined,0,9
1174,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* .setPosFrom($2);*/,no,undetermined,0,9
1175,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// We encountered '\0' when // were reading the buffer above, // increment the number of read bytes.",no,undetermined,0,9
1176,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// IRubyObject, CacheEntry, ThreadContext, IRubyObject, IRubyObject, String, args",no,undetermined,0,9
1177,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// if undefined, branch to method_missing",no,undetermined,0,9
1178,jruby-1.4.0,WITHOUT_CLASSIFICATION,// local scopes are argument scopes by default,no,undetermined,1,8
1179,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// marsaling dumps usec, not msec",no,undetermined,1,8
1180,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// remove leading whitespace (includes _ for lax) // get sign, if any",no,undetermined,0,9
1181,jruby-1.4.0,IMPLEMENTATION,"// TODO: check safe, taint on incoming string",yes,undetermined,9,0
1182,jruby-1.4.0,WITHOUT_CLASSIFICATION,"//[RubyClass] //[RubyClass, RubyClass] //[RubyClass] //[] //[self] //[RubyClass] //[RubyClass, RubyClass]",no,undetermined,0,9
1183,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Check the entry.setValue values come back out ok,no,undetermined,1,8
1184,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// For closures, a redo is a jump to the beginning of the closure // For non-closures, a redo is a jump to the beginning of the loop",no,undetermined,0,9
1185,jruby-1.4.0,WITHOUT_CLASSIFICATION,// look for mangling markers for compiled Ruby in method name,no,undetermined,0,9
1186,jruby-1.4.0,IMPLEMENTATION,// TODO: put these nil guards into tree (bigger than I want to do right now),yes,undetermined,8,1
1187,jruby-1.4.0,DESIGN,/* ENEBO: Lots of optz in 1.9 parser here*/,yes,undetermined,0,9
1188,jruby-1.4.0,WITHOUT_CLASSIFICATION,// prepare a faster handle if handles are enabled and the method and class are public,no,undetermined,1,8
1189,jruby-1.4.0,WITHOUT_CLASSIFICATION,// too big for us,no,undetermined,0,9
1190,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// 5 -> 2, -5 -> -3 need half a scale more..",no,undetermined,0,9
1191,jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyDgoto 152,no,undetermined,0,9
1192,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// decode from ""from"" and encode to ""to""",no,undetermined,0,9
1193,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Initialize Kernel and include into Object,no,undetermined,0,9
1194,jruby-1.4.0,DEFECT,// IMPORTANT: Receive the block argument before the opt and splat args // This is so that the *arg can be encoded as 'rest of the array'.  This // won't work if the block argument hasn't been received yet!,yes,undetermined,1,8
1195,jruby-1.4.0,WITHOUT_CLASSIFICATION,/* $`: string before last match */,no,undetermined,0,9
1196,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Each root node has a top-level scope that we need to push,no,undetermined,0,9
1197,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// for Thread::start, which does not call the subclass's initialize",no,undetermined,0,9
1198,jruby-1.4.0,WITHOUT_CLASSIFICATION,// load the encoding,no,undetermined,0,9
1199,jruby-1.4.0,DESIGN,// SSS FIXME: I added this in.  Is this correct?,yes,undetermined,6,3
1200,jruby-1.4.0,WITHOUT_CLASSIFICATION,// JRubyServer,no,undetermined,0,9
1201,jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyRindex 945,no,undetermined,0,9
1202,jruby-1.4.0,IMPLEMENTATION,"// TODO: build arg list based on number of args, optionals, etc",yes,undetermined,9,0
1203,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// @JRubyMethod(name = ""complex?"")",no,undetermined,1,8
1204,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Construct key services,no,undetermined,0,9
1205,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// interrupt the target thread in case it's blocking or waiting // WARNING: We no longer interrupt the target thread, since this usually means // interrupting IO and with NIO that means the channel is no longer usable. // We either need a new way to handle waking a target thread that's waiting // on IO, or we need to accept that we can't wake such threads and must wait // for them to complete their operation. //threadImpl.interrupt();",no,undetermined,0,9
1206,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// It's _really_ expensive to check that the class actually exists in the Jar, so // we don't do that now.",no,undetermined,0,9
1207,jruby-1.4.0,WITHOUT_CLASSIFICATION,// double-check the cache now that we're synchronized,no,undetermined,0,9
1208,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// MRI ignores seek errors, presumably for unseekable files like // serial ports (JRUBY-2979), so we shall too.",no,undetermined,1,8
1209,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// If 'v' is not live at the instruction site, and it has no side effects, mark it dead!",no,undetermined,0,9
1210,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Estimate the square root with the foremost 62 bits of squarD // bi and scale are a tandem,no,undetermined,0,9
1211,jruby-1.4.0,WITHOUT_CLASSIFICATION,// do nothing,no,undetermined,0,9
1212,jruby-1.4.0,WITHOUT_CLASSIFICATION,// switch,no,undetermined,0,9
1213,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,9,0
1214,jruby-1.4.0,WITHOUT_CLASSIFICATION,// Ignores usec if 8 args (for compatibility with parsedate) or if not supplied.,no,undetermined,0,9
1215,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,9,0
1216,jruby-1.4.0,WITHOUT_CLASSIFICATION,// RubyBigdecimal,no,undetermined,0,9
1217,jruby-1.4.0,WITHOUT_CLASSIFICATION,// load null block,no,undetermined,0,9
1218,jruby-1.4.0,WITHOUT_CLASSIFICATION,// File::Constants module is included in IO.,no,undetermined,0,9
1219,jruby-1.4.0,WITHOUT_CLASSIFICATION,//yyLen 496,no,undetermined,0,9
1220,jruby-1.4.0,WITHOUT_CLASSIFICATION,// ?A  | Time    | Last access time for file1,no,undetermined,0,9
1221,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 1201,no,undetermined,0,9
1222,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 391,no,undetermined,0,9
1223,jruby-1.4.0,WITHOUT_CLASSIFICATION,"//        assert internedSymbol == internedSymbol.intern() : internedSymbol + "" is not interned"";",no,undetermined,0,9
1224,jruby-1.4.0,WITHOUT_CLASSIFICATION,// backspace,no,undetermined,0,9
1225,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 972,no,undetermined,0,9
1226,jruby-1.4.0,WITHOUT_CLASSIFICATION,// FastInvocationCallback,no,undetermined,0,9
1227,jruby-1.4.0,WITHOUT_CLASSIFICATION,// long first because it's what Fixnum claims to be,no,undetermined,2,7
1228,jruby-1.4.0,DESIGN,// TODO: factor this chunk as in MRI/YARV GETASTER,yes,undetermined,8,1
1229,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// object has instance vars and isn't a class, get a snapshot to be marshalled // and output the ivar header here",no,undetermined,1,8
1230,jruby-1.4.0,WITHOUT_CLASSIFICATION,// not reached,no,undetermined,1,8
1231,jruby-1.4.0,WITHOUT_CLASSIFICATION,"// ignore, no debugger present",no,undetermined,0,9
1232,jruby-1.4.0,WITHOUT_CLASSIFICATION,// java.lang.Object is added at root of java proxy classes,no,undetermined,0,9
1233,jruby-1.4.0,WITHOUT_CLASSIFICATION,// line 763,no,undetermined,0,9
1234,jruby-1.4.0,WITHOUT_CLASSIFICATION,// expect value to be an array of nodes,no,undetermined,0,9
1235,jruby-1.4.0,WITHOUT_CLASSIFICATION,// element set,no,undetermined,0,9
1236,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,9,0
