,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
1289,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize package,no,undetermined,0,0,0,no,0.0014472666237461717,no,0.001736146812253373,no,0.001536996596230163,no,0.0014493815286541205
1290,emf-2.4.1,WITHOUT_CLASSIFICATION,// order genPackages by putting firstGenPackage (if non-null) first,no,undetermined,0,0,0,no,0.0004387207419581145,no,0.0003704142321834127,no,0.0002900666717088448,no,0.0002731080711991019
1291,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the viewer and listen to SWT.DragDetect to alert the start of the drag operation. //,no,undetermined,0,0,0,no,0.006485220247071599,no,0.006162129996284152,no,0.005634136951420541,no,0.005341080606101813
1292,emf-2.4.1,WITHOUT_CLASSIFICATION,//FB TBD different objects for ecore model!,no,undetermined,0,0,0,no,0.010320691442169369,no,0.007683944864754385,no,0.006586691600656203,no,0.00624970018671698
1293,emf-2.4.1,WITHOUT_CLASSIFICATION,// Obtain or create and register package,no,undetermined,0,0,0,no,0.005453223582064689,no,0.00518245555409902,no,0.004681040226254171,no,0.004446854955326519
1294,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenFeatureImpl,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1295,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
        text = new Text(composite, SWT.SINGLE | SWT.BORDER);
        text.setLayoutData(new GridData(GridData.GRAB_HORIZONTAL
                | GridData.HORIZONTAL_ALIGN_FILL));
*/",no,undetermined,0,0,0,no,0.006969653390384646,no,0.007184729899187909,no,0.006637269885385389,no,0.006284739866674034
1296,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the value is null, the key is a referenced object",no,undetermined,0,0,0,no,0.0018525181154989444,no,0.0019672775932748584,no,0.0016965924009182125,no,0.001612072516169143
1297,emf-2.4.1,WITHOUT_CLASSIFICATION,// keep query and select relative or absolute path based on length,no,undetermined,0,0,0,no,0.007044719601698073,no,0.006382477916630372,no,0.005667887099333783,no,0.005320555209201972
1298,emf-2.4.1,WITHOUT_CLASSIFICATION,// generateColor();,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1299,emf-2.4.1,WITHOUT_CLASSIFICATION,// return a correctly sized result,no,undetermined,0,0,0,no,0.010608332177537181,no,0.008679239826273041,no,0.0075481290224960135,no,0.007165719490927867
1300,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * Set from {@link #isChildren children} if unset, and return value.
   */",no,undetermined,0,0,0,no,0.00409909020544478,no,0.0032972670547744753,no,0.0028677609460931457,no,0.002698965764208914
1301,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create package meta-data objects,no,undetermined,0,0,0,no,0.005039495715116434,no,0.0046659658795118585,no,0.004114699991226545,no,0.0039027413405798607
1302,emf-2.4.1,WITHOUT_CLASSIFICATION,//  && eReverseFeature.isNavigable();,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1303,emf-2.4.1,WITHOUT_CLASSIFICATION,// },no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1304,emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle the creation of the model from the modelFile. //,no,undetermined,0,0,0,no,0.009518044606300562,no,0.00844355755594497,no,0.007735984743759779,no,0.007414862539139667
1305,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * For debugging purposes.  May be removed in the future.
   */",no,undetermined,0,0,0,no,0.009743406136987532,no,0.010251815284380584,no,0.009139929239033246,no,0.008609678779639144
1306,emf-2.4.1,WITHOUT_CLASSIFICATION,// Go through class super types to catch any from other packages,no,undetermined,0,0,0,no,0.01676032754742126,no,0.011942483338150543,no,0.011056779100923777,no,0.010491318133763375
1307,emf-2.4.1,WITHOUT_CLASSIFICATION,"// For the control case, we need a dialog to ask for the URI and obtain the resource, then we create the command. //",no,undetermined,0,0,0,no,0.020904799053534946,no,0.009996952433148626,no,0.01019618238439919,no,0.009509769228858359
1308,emf-2.4.1,WITHOUT_CLASSIFICATION,"// support for 1047, as proposed to be added to the  // IANA registry in  // http://lists.w3.org/Archives/Public/ietf-charset/2002JulSep/0049.html",no,undetermined,0,0,0,no,0.004455099448573392,no,0.006453909308061094,no,0.005543291742527756,no,0.0050236446202359146
1309,emf-2.4.1,WITHOUT_CLASSIFICATION,// If we aren't getting the domain from the workbench part... // This happens when this action is used for a global popup action. // We try to get the editing domain from one of the objects in the selection. // //DMS editingDomain == null) ?,no,undetermined,0,0,0,no,0.06412686216530857,no,0.011934524117952617,no,0.011033556197659054,no,0.010463412839865594
1310,emf-2.4.1,WITHOUT_CLASSIFICATION,// scan feature lists for those with multiple elements and return them,no,undetermined,0,0,0,no,0.007969823967604256,no,0.00672758575494073,no,0.005379334185800261,no,0.005123898592474378
1311,emf-2.4.1,WITHOUT_CLASSIFICATION,// Nothing more to do and we don't want to do the default stuff below. //,no,undetermined,0,0,0,no,0.03951970575593685,no,0.011968038926908972,no,0.011046032158943522,no,0.010488427452097908
1312,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenTypedElementImpl,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1313,emf-2.4.1,WITHOUT_CLASSIFICATION,// Initialize created meta-data,no,undetermined,0,0,0,no,0.0021213085279031363,no,0.0018868386652912278,no,0.001713699603405079,no,0.0016288940186399733
1314,emf-2.4.1,WITHOUT_CLASSIFICATION,//data type,no,undetermined,0,0,0,no,0.0033279069542005136,no,0.002732803336098137,no,0.002326075637410078,no,0.0022351077304380886
1315,emf-2.4.1,WITHOUT_CLASSIFICATION,// else keep shorter absolute path,no,undetermined,0,0,0,no,0.0018878569627137555,no,0.001647481659447926,no,0.0013792282995326987,no,0.0013052851193709476
1316,emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //,no,undetermined,0,0,0,no,0.007564632570465871,no,0.0075635448160171126,no,0.0069426427535986095,no,0.006569965925589043
1317,emf-2.4.1,WITHOUT_CLASSIFICATION,// If we aren't doing an operation... //,no,undetermined,0,0,0,no,0.006536504698511465,no,0.003033117041377157,no,0.002731312183355626,no,0.0025745354059295805
1318,emf-2.4.1,WITHOUT_CLASSIFICATION,// EObject is handled by default case,no,undetermined,0,0,0,no,0.0024508143097884574,no,0.0017090635188373924,no,0.0014927909139054705,no,0.0014172683140325861
1319,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Clean up the command if there is one.  If we need it again in drop, // we'll recreate it from dragAndDropCommandInformation. //",no,undetermined,0,0,0,no,0.05262609829357072,no,0.01193186012080907,no,0.01103848878886368,no,0.010467887895221972
1320,emf-2.4.1,WITHOUT_CLASSIFICATION,// Changes to parameter types should also update the operation's label. //,no,undetermined,0,0,0,no,0.011708389641067877,no,0.01195739882146432,no,0.01106490227796014,no,0.010460912146896272
1321,emf-2.4.1,WITHOUT_CLASSIFICATION,// Convert to an EReference. //,no,undetermined,0,0,0,no,0.009972605214203165,no,0.009847307191527672,no,0.009245993337693522,no,0.008733816080384014
1322,emf-2.4.1,WITHOUT_CLASSIFICATION,// escaped unicode form,no,undetermined,0,0,0,no,0.01083296408679529,no,0.0066771802143901,no,0.005776052185930653,no,0.005505539274848403
1323,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we've found thing with type parameters, search them for a match.",no,undetermined,0,0,0,no,0.0058035392559609485,no,0.0050890190774254395,no,0.005327867460729791,no,0.004755790785086866
1324,emf-2.4.1,WITHOUT_CLASSIFICATION,// Filter out types that aren't permitted. //,no,undetermined,0,0,0,no,0.11544424643506562,no,0.048758839258742234,no,0.011046527045537114,no,0.01048923228878726
1325,emf-2.4.1,WITHOUT_CLASSIFICATION,"// We need the wrapper, not the item provider, to handle a DragAndDropCommand; the move, add, remove, etc. commands // that implement it will have their values unwrapped as usual. //",no,undetermined,0,0,0,no,0.039963412420253044,no,0.011927581057156005,no,0.011044739173385705,no,0.010472896683507397
1326,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Restore the persistent command stack, if need be. //",no,undetermined,0,0,0,no,0.00527628969081424,no,0.0035429953374611625,no,0.0032811685310703206,no,0.0030921278997387298
1327,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a generic super type with an EClass as the classifier for each super interface in the @model representation //,no,undetermined,0,0,0,no,0.07572861638364022,no,0.011940068285270994,no,0.011035428990394303,no,0.010489765168399997
1328,emf-2.4.1,WITHOUT_CLASSIFICATION,// Filter out types that aren't permitted. //,no,undetermined,0,0,0,no,0.11544424643506562,no,0.048758839258742234,no,0.011046527045537114,no,0.01048923228878726
1329,emf-2.4.1,WITHOUT_CLASSIFICATION,"// An operation is declared via the kind property or, for backwards compatibility, by specifying parameters // (though attribute or reference kind takes precedence). //",no,undetermined,0,0,0,no,0.007320706778955475,no,0.005280900081595047,no,0.005444644735235921,no,0.005176217148214391
1330,emf-2.4.1,WITHOUT_CLASSIFICATION,"// support for 1047, as proposed to be added to the  // IANA registry in  // http://lists.w3.org/Archives/Public/ietf-charset/2002JulSep/0049.html",no,undetermined,0,0,0,no,0.004455099448573392,no,0.006453909308061094,no,0.005543291742527756,no,0.0050236446202359146
1331,emf-2.4.1,WITHOUT_CLASSIFICATION,// No index specified when removing all elements. //,no,undetermined,0,0,0,no,0.0022989312339245205,no,0.002362350635574121,no,0.0020173953809863323,no,0.001931479345483015
1332,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/unsetGenFeature.javadoc.override.javajetinc,no,undetermined,0,0,0,no,0.0017558919592931337,no,1.996718756617053e-05,no,3.153005311157584e-05,no,2.9365669842452543e-05
1333,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check if the name is qualified //,no,undetermined,0,0,0,no,0.0028767639617174215,no,0.002109570086841122,no,0.0017613047290150044,no,0.001658192561757751
1334,emf-2.4.1,WITHOUT_CLASSIFICATION,// Avoid allowing choices that will lead to duplicates. //,no,undetermined,0,0,0,no,0.03213399840370365,no,0.009262467425275853,no,0.0085722595422175,no,0.008139045185894223
1335,emf-2.4.1,WITHOUT_CLASSIFICATION,// Mark meta-data to indicate it can't be changed,no,undetermined,0,0,0,no,0.0055257634962232035,no,0.005897587631274399,no,0.005417603775648932,no,0.005128935865163276
1336,emf-2.4.1,WITHOUT_CLASSIFICATION,"// return getPresentationPackageName() + ""."" + getEditorPluginClassName();",no,undetermined,0,0,0,no,0.0005676154404207046,no,0.0004415659709201071,no,0.0004093582953692731,no,0.00038593731912320723
1337,emf-2.4.1,WITHOUT_CLASSIFICATION,// // EMF.Edit generation //,no,undetermined,0,0,0,no,0.0009662565734704432,no,0.0007096452384743338,no,0.0006202492658895144,no,0.0005495528742771563
1338,emf-2.4.1,WITHOUT_CLASSIFICATION,// Create a page for the selection tree view. //,no,undetermined,0,0,0,no,0.014546627410261656,no,0.008483517050511152,no,0.007818508439930955,no,0.007415871866422718
1339,emf-2.4.1,WITHOUT_CLASSIFICATION,// Find the modeled package for the import and look up the name there. //,no,undetermined,0,0,0,no,0.004360266950042167,no,0.004084001227712028,no,0.003741821411223053,no,0.0034925151208414517
1340,emf-2.4.1,WITHOUT_CLASSIFICATION,//  Avoid allowing a choice that will lead to duplicates. //,no,undetermined,0,0,0,no,0.057339304498447326,no,0.01193027282974797,no,0.01104563331434434,no,0.010476126041634292
1341,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Just to be helpful, we'll recognize a type of org.eclipse.emf.ecore.util.FeatureMap and convert it to EFeatureMapEntry. // This way a dataType need not be specified. But, we won't do this if recordDemandCreateEDataType is false, so we don't // change the instanceClass of a new EDataType that's implicitly being defined for FeatureMap. //",no,undetermined,0,0,0,no,0.3847942090728907,no,0.42695709241331364,no,0.4128768541279297,no,0.3979765496433269
1342,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that there are enough type arguments to match the number of type parameters. //,no,undetermined,0,0,0,no,0.004271735157776607,no,0.0035987200608670433,no,0.0033090263238253134,no,0.0030392226102716516
1343,emf-2.4.1,WITHOUT_CLASSIFICATION,// Wrappers from the old command parameter must be considered in order for cut and paste to work. //,no,undetermined,0,0,0,no,0.14729671083904378,no,0.1285093877773934,no,0.13738812728572966,no,0.1306584570679733
1344,emf-2.4.1,WITHOUT_CLASSIFICATION,// You cannot add any children for a type parameter. //,no,undetermined,0,0,0,no,0.013392586934921307,no,0.009252336047688521,no,0.007729394529170146,no,0.007025836890817754
1345,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Look for the sibling value or an equivalent in the new child's feature. If it is found, the child should // immediately follow it. //",no,undetermined,0,0,0,no,0.008881288117626415,no,0.004670803026235889,no,0.0047615125485443565,no,0.0045355870515091734
1346,emf-2.4.1,WITHOUT_CLASSIFICATION,// <clinit>(),no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1347,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 7 of value (byte) -19,no,undetermined,0,0,0,no,0.0024038965788229015,no,0.0023824892199103167,no,0.002137051303092226,no,0.0020197976145366323
1348,emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */,no,undetermined,0,0,0,no,0.010761793803937188,no,0.010341116908046854,no,0.009489623275229571,no,0.009126529585965038
1349,emf-2.4.1,WITHOUT_CLASSIFICATION,// Save the contents of the resource to the file system. //,no,undetermined,0,0,0,no,0.0037876720990161457,no,0.0022075615390168297,no,0.0019480634771348398,no,0.0018631790702019772
1350,emf-2.4.1,WITHOUT_CLASSIFICATION,// Otherwise you can't make it a child. //,no,undetermined,0,0,0,no,0.010663522885358582,no,0.008247658918431669,no,0.007866978270314004,no,0.007379888325555903
1351,emf-2.4.1,WITHOUT_CLASSIFICATION,//TestCase/isSetGenFeature.todo.override.javajetinc,no,undetermined,0,0,0,yes,0.857773757915495,no,0.2580637292056876,no,0.553567448913031,no,0.5436596733120497
1352,emf-2.4.1,WITHOUT_CLASSIFICATION,// Let them choose type parameters as well. //,no,undetermined,0,0,0,no,0.0073050588515326965,no,0.010329258699412166,no,0.009488113231430673,no,0.009025419303089303
1353,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$,no,undetermined,0,0,0,no,0.0020068184559370516,no,0.0019291139966856057,no,0.0016596377714514666,no,0.0015710567463346236
1354,emf-2.4.1,WITHOUT_CLASSIFICATION,//TBD ,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1355,emf-2.4.1,WITHOUT_CLASSIFICATION,// If it is a list type value... // ,no,undetermined,0,0,0,no,0.002547652010814534,no,0.0018493762257442493,no,0.001832106783483038,no,0.0017496590927742518
1356,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenPackageImpl,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1357,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1358,emf-2.4.1,WITHOUT_CLASSIFICATION,//   protected JETEmitter extendedItemProviderEmitter = null;,no,undetermined,0,0,0,no,0.02231597944199124,no,0.011926606144533171,no,0.011045768634311982,no,0.010477083032593022
1359,emf-2.4.1,WITHOUT_CLASSIFICATION,// Either delegate the call or return nothing. //,no,undetermined,0,0,0,no,0.000958192789980403,no,0.0012615085327741587,no,0.001237321931557379,no,0.0011680447703363683
1360,emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeFeature.override.javajetinc,no,undetermined,0,0,0,no,0.0007108363352673071,no,8.177131010653475e-06,no,0.00010138250117163757,no,9.4319511306639e-05
1361,emf-2.4.1,WITHOUT_CLASSIFICATION,// Iterate over all the child references to factor each child to the right reference. //,no,undetermined,0,0,0,no,0.008857326084388118,no,0.0055455079661483,no,0.005500073888040621,no,0.005263626375584871
1362,emf-2.4.1,WITHOUT_CLASSIFICATION,// Don't care about plugin class; we can generate a model without one.,no,undetermined,0,0,0,no,0.02016597700573059,no,0.011932467276823708,no,0.011062897729098856,no,0.010473701792495307
1363,emf-2.4.1,WITHOUT_CLASSIFICATION,"//subcommands.appendAndExecute(new RemoveCommand(domain, mapping, mapping.ePackageMapping().getMapping_Nested(), nestedMappings)); //subcommands.appendAndExecute(new AddCommand(domain, parentMapping, parentMapping.ePackageMapping().getMapping_Nested(), nestedMappings));",no,undetermined,0,0,0,no,0.014323428011877803,no,0.006099195920998903,no,0.0044908426518704865,no,0.004253550760370362
1364,emf-2.4.1,WITHOUT_CLASSIFICATION,// <clinit>(),no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1365,emf-2.4.1,WITHOUT_CLASSIFICATION,"// When the value is changed, the property sheet page doesn't update the property sheet viewer input // before refreshing, and this gets called on the obsolete wrapper. So, we need to read directly from the // model object. // //return value;",no,undetermined,0,0,0,no,0.017968872783256984,no,0.011577548167880553,no,0.011067924295637488,no,0.010471119365626533
1366,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenModelImpl,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1367,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Otherwise, we could check that the adapter implements interface IItemLabelProvider. //",no,undetermined,0,0,0,no,0.0343301717412701,no,0.011949600990809663,no,0.011045216116616775,no,0.010461669145878991
1368,emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsAttributeDelegatedFeature.override.javajetinc,no,undetermined,0,0,0,no,0.0007108363352673071,no,8.177131010653475e-06,no,0.00010138250117163757,no,9.4319511306639e-05
1369,emf-2.4.1,WITHOUT_CLASSIFICATION,// 6 is the size of (value,no,undetermined,0,0,0,no,0.002759939091772309,no,0.0026821960358352935,no,0.0026143631748498323,no,0.002479257787861587
1370,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1371,emf-2.4.1,WITHOUT_CLASSIFICATION,// Keep trying until all else has failed.,no,undetermined,0,0,0,no,0.002074210365419353,no,0.0018499652391585353,no,0.0016972963947125277,no,0.0016092418484815742
1372,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do not allow an existing MANIFEST.MF to be overwritten, as the tests project is originally generated from scratch. //",no,undetermined,0,0,0,no,0.024322790097580954,no,0.011955352736387193,no,0.0110394657090964,no,0.010475287147713544
1373,emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */,no,undetermined,0,0,0,no,0.010761793803937188,no,0.010341116908046854,no,0.009489623275229571,no,0.009126529585965038
1374,emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsReferenceFeature.override.javajetinc ,no,undetermined,0,0,0,no,0.0007108363352673071,no,8.177131010653475e-06,no,0.00010138250117163757,no,9.4319511306639e-05
1375,emf-2.4.1,WITHOUT_CLASSIFICATION,// user demands a relative path or the absolute path is longer,no,undetermined,0,0,0,no,0.00636394385631228,no,0.00588155197251196,no,0.00525211140432291,no,0.004985716179620035
1376,emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.,no,undetermined,0,0,0,no,0.05728659508103695,no,0.011945074492237067,no,0.01103405235765831,no,0.010466188902551552
1377,emf-2.4.1,WITHOUT_CLASSIFICATION,"// It's definitely a package if expected constants eNAME, eNS_PREFIX, or eNS_URI appear. //",no,undetermined,0,0,0,no,0.014902214987814973,no,0.009467449486419857,no,0.008390138528983652,no,0.00810202878261378
1378,emf-2.4.1,WITHOUT_CLASSIFICATION,"// putJava2IANAMapping(String,String)",no,undetermined,0,0,0,no,0.002769476163998817,no,0.002557948297127702,no,0.0024362137331052688,no,0.0023267405337136227
1379,emf-2.4.1,WITHOUT_CLASSIFICATION,// bottom-label-case,no,undetermined,0,0,0,no,0.0034401468257652754,no,0.0042041730320407965,no,0.003886751024236747,no,0.003683256830409697
1380,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/genOperation.javadoc.override.javajetinc,no,undetermined,0,0,0,no,0.0017558919592931337,no,1.996718756617053e-05,no,3.153005311157584e-05,no,2.9365669842452543e-05
1381,emf-2.4.1,WITHOUT_CLASSIFICATION,// This ensures that the CreateCopyCommand will be executed by StrictCompoundCommand.prepare(). //,no,undetermined,0,0,0,no,0.0054336228332963615,no,0.004313815828345964,no,0.003957065656252603,no,0.003744081714838946
1382,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Do not allow an existing build.properties to be overwritten, as the tests project is originally generated from scratch. //",no,undetermined,0,0,0,no,0.013131521092989838,no,0.008246658936263002,no,0.007291963177293082,no,0.00691090521343981
1383,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class/declaredFieldGenFeature.override.javajetinc,no,undetermined,0,0,0,no,0.0017779167268310032,no,2.680575598719045e-06,no,3.920424529785323e-06,no,3.621773760017874e-06
1384,emf-2.4.1,WITHOUT_CLASSIFICATION,// TODO,no,undetermined,0,0,0,no,0.012201433388610372,no,0.011933365108699953,no,0.011037613202364944,no,0.010471386180458345
1385,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 16 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 4 of value (byte) -87 // Fill 3 of value (byte) 33 // Fill 10 of value (byte) -19 // Fill 2 of value (byte) -87 // Fill 2 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 17 of value (byte) 33 // Fill 3 of value (byte) -87,no,undetermined,0,0,0,no,0.0027875558805201127,no,0.0027732176355011423,no,0.0024752532229050527,no,0.002339550299520739
1386,emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle eOpposite specially. //,no,undetermined,0,0,0,no,0.002433412538004884,no,0.0030310775934815127,no,0.0027906598112690667,no,0.002673051307879055
1387,emf-2.4.1,WITHOUT_CLASSIFICATION,// If this owned object is equal to one from the collection... //,no,undetermined,0,0,0,no,0.003938365671405664,no,0.0031868477374811122,no,0.0027102004462919395,no,0.002549241394864191
1388,emf-2.4.1,WITHOUT_CLASSIFICATION,//Class.basicUnsetGenFeature.override.javajetinc,no,undetermined,0,0,0,no,0.0017779167268310032,no,2.680575598719045e-06,no,3.920424529785323e-06,no,3.621773760017874e-06
1389,emf-2.4.1,WITHOUT_CLASSIFICATION,//,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1390,emf-2.4.1,WITHOUT_CLASSIFICATION,//TBD ,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1391,emf-2.4.1,WITHOUT_CLASSIFICATION,// },no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1392,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @return the first non-null result returned by a <code>caseXXX</code> call.
   * @generated
   */",no,undetermined,0,0,0,no,0.04065940536556138,no,0.011945187651396042,no,0.011053490331830174,no,0.010481330448806557
1393,emf-2.4.1,WITHOUT_CLASSIFICATION,"// Remove objects from the owner list by index, starting from the end. //",no,undetermined,0,0,0,no,0.011780115856250733,no,0.008603620826260186,no,0.006635078636799076,no,0.006317549531238654
1394,emf-2.4.1,WITHOUT_CLASSIFICATION,//ItemProvider/newChildDescriptorsReferenceDelegatedFeature.override.javajetinc,no,undetermined,0,0,0,no,0.0007108363352673071,no,8.177131010653475e-06,no,0.00010138250117163757,no,9.4319511306639e-05
1395,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If there is more than one exact match, we must get an index number; //",no,undetermined,0,0,0,no,0.018557626436991288,no,0.011961918914927127,no,0.011044789775792051,no,0.010472477559342556
1396,emf-2.4.1,WITHOUT_CLASSIFICATION,//),no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1397,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 5 of value (byte) 33 // Fill 10 of value (byte) -87 // Fill 17 of value (byte) 33 // Fill 3 of value (byte) -87,no,undetermined,0,0,0,no,0.002801883684469285,no,0.0028342815846912122,no,0.002530695673527458,no,0.002393923331120594
1398,emf-2.4.1,WITHOUT_CLASSIFICATION,// Filter out classes that aren't permitted. //,no,undetermined,0,0,0,no,0.04915233536890116,no,0.01195961066955123,no,0.011027383765778087,no,0.010463703457248794
1399,emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 2 of value (byte) -19,no,undetermined,0,0,0,no,0.0024038965788229015,no,0.0023824892199103167,no,0.002137051303092226,no,0.0020197976145366323
1400,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenModelValidator,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1401,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0007347114852177119,no,0.00021174252366785954,no,0.00017960048014907618,no,0.00016875372998933022
1402,emf-2.4.1,WITHOUT_CLASSIFICATION,// Read all the values into an array. //,no,undetermined,0,0,0,no,0.0026542947791211523,no,0.0021602222851436776,no,0.0020174824205555103,no,0.0019069723906767625
1403,emf-2.4.1,WITHOUT_CLASSIFICATION,// This can't execute if there is no owner list  // or the owner list doesn't contain the value being replaced or  // there are not replacements. //,no,undetermined,0,0,0,no,0.02967598678995283,no,0.01194685633067316,no,0.011038365107666738,no,0.010458509712686196
1404,emf-2.4.1,WITHOUT_CLASSIFICATION,// (,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1405,emf-2.4.1,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
   * @see org.eclipse.emf.mapping.ecore2ecore.Ecore2EcoreMapping#getOutputEPackage()
   */",no,undetermined,0,0,0,no,0.002335919894778592,no,0.0022415690774008528,no,0.0018147359827015385,no,0.0017106083408301598
1406,emf-2.4.1,WITHOUT_CLASSIFICATION,//GenModelSwitch,no,undetermined,0,0,0,no,0.012190942975848367,no,0.011956699630501246,no,0.011026785638378715,no,0.010467467920026044
1407,emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$,no,undetermined,0,0,0,no,0.002006818455936829,no,0.0019291139966875006,no,0.001659637771451021,no,0.0015710567463352912
1408,emf-2.4.1,WITHOUT_CLASSIFICATION,"/**
   * The switch that delegates to the <code>createXXX</code> methods.
   * <!-- begin-user-doc -->
   * <!-- end-user-doc -->
   * @generated
   */",no,undetermined,0,0,0,no,0.021802844631842438,no,0.010525640771556632,no,0.01000245074281561,no,0.009087540759766602
1409,emf-2.4.1,WITHOUT_CLASSIFICATION,/* Trick to import java.util.* without warnings */,no,undetermined,0,0,0,no,0.010761793803937188,no,0.010341116908046854,no,0.009489623275229571,no,0.009126529585965038
