,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba,svm_pred_8,svm_pred_8_proba,svm_pred_9,svm_pred_9_proba,svm_pred_10,svm_pred_10_proba
909,argouml,DESIGN,"/**
     * The constructor.
     *
     * @param expressionModel
     *            Expression model, should be shared between Language and Body
     *            fields
     * @param notify
     *            Set to true to forward events to model. Only one of Language
     *            and Body fields should have this set to true.
     *            TODO: MVW: I do not understand that.
     */",yes,undetermined,0,0,0,yes,0.7677528694511825,yes,0.7916462641545965,yes,0.9861689269431153,yes,0.9929784011751981,yes,0.99332615584703,yes,0.9946118137269081,yes,0.9966423289156447,yes,0.9965067949557261,yes,0.9973278867891222,yes,0.9974057258208054,yes,0.9972512357906983
910,argouml,DESIGN,"/**
     * To simplify implementation, we list all associations
     * found with any of the Classifiers
     * represented by the linked Instances. <p>
     *
     * TODO: Make a foolproof algorithm that only allows selecting associations
     * that create a correct model. Also take into account n-ary associations
     * and associationclasses. This algo best goes in the model subsystem, e.g.
     * in a method getAllPossibleAssociationsForALink().
     *
     * @see org.argouml.uml.ui.UMLComboBoxModel#buildModelList()
     */",yes,undetermined,0,0,0,yes,0.5258899642587906,yes,0.5,yes,0.5151975328709576,yes,0.6015758262833879,yes,0.599674836100731,yes,0.6265695095007201,yes,0.6252896980508672,yes,0.6188807875317123,yes,0.6431352704206345,yes,0.6336827102068633,yes,0.6205941997625156
911,argouml,DESIGN,"/**
     *
     * TODO: Try to use valueField.getComponent()
     */",yes,undetermined,0,0,0,yes,0.9999855069152319,yes,0.9888042232516459,yes,0.9920570045493164,yes,0.9943589968947774,yes,0.9946521574497652,yes,0.9961291005088121,yes,0.9963823459702045,yes,0.9960568988745093,yes,0.996893062865742,yes,0.9969651165836403,yes,0.9968390086685177
912,argouml,DESIGN,// TODO : ?? use an other CheckBox (defines in Argo and extends // JCheckBox ),yes,undetermined,0,0,0,yes,0.8881374547858994,yes,0.684403292480736,yes,0.7334996966061474,yes,0.7353752114756271,yes,0.744381348606944,yes,0.7575788198739248,yes,0.7615722806914704,yes,0.7460806766758217,yes,0.768562957119188,yes,0.7759434639758334,yes,0.7715116949696655
913,argouml,DESIGN,"/* MVW: for this case, I had to move the
                     * call to setSelectedItem() outside the ""buildingModel"",
                     * otherwise the combo does not update
                     * with the new selection. See issue 5418.
                     **/",yes,undetermined,0,0,0,no,0.04565221256998208,yes,0.9780460632964765,yes,0.985917109516124,yes,0.9888716706917706,yes,0.9897584279004344,yes,0.9914440732149549,yes,0.9921067914977196,yes,0.9911262929662575,yes,0.9928683344936274,yes,0.9930132038175727,yes,0.9926614230982592
914,argouml,DESIGN,// TODO: consider a conditional feature in the xml panel def for this:,yes,undetermined,0,0,0,yes,0.9885176485401832,yes,0.9780773462129936,yes,0.9864098848712053,yes,0.9890021818703595,yes,0.9897678102278569,yes,0.9914549921433834,yes,0.9922591807493739,yes,0.992553534963159,yes,0.9940024834103032,yes,0.9941091643368222,yes,0.9938123774560489
915,argouml,DESIGN,"/**
     * TODO: Is is really used ?
     *
     * @see javax.swing.JComponent#removeNotify()
     */",yes,undetermined,0,0,0,yes,0.9472870462579724,yes,0.9780795432020378,yes,0.9859346613719057,yes,0.988877502452191,yes,0.9897909173625656,yes,0.9914639474873402,yes,0.9921131006097037,yes,0.9911371328125311,yes,0.9928862599865994,yes,0.9930280685156361,yes,0.9926637868919186
916,argouml,DESIGN,"/**
     * TODO: Is is really used ?
     *
     * @see javax.swing.JComponent#removeNotify()
     */",yes,undetermined,0,0,0,yes,0.9472870462579724,yes,0.9780795432020378,yes,0.9859346613719057,yes,0.988877502452191,yes,0.9897909173625656,yes,0.9914639474873402,yes,0.9921131006097037,yes,0.9911371328125311,yes,0.9928862599865994,yes,0.9930280685156361,yes,0.9926637868919186
917,argouml,DESIGN,// TODO: Bob says the reflective code following should be replaced // with something more specific like this commented out code. // This would mean we need sType changed to a meta type Object // rather than a String.,yes,undetermined,0,0,0,yes,0.9947054514822714,yes,0.9944225571304862,yes,0.9999836356864387,yes,0.999984533689633,yes,0.999989021391291,yes,0.9999924226113687,yes,0.9999934966429608,yes,0.9999893639350521,yes,0.9999937273590046,yes,0.9999943789508516,yes,0.9999934801596783
918,argouml,DESIGN,"/*
     * TODO: Are the 3 methods uses ?
     */",yes,undetermined,0,0,0,yes,0.997362113982554,yes,0.9918511648233119,yes,0.9957041274880161,yes,0.9972953772986622,yes,0.9974404274473289,yes,0.9999860236277994,yes,0.9999881868700111,yes,0.999983188872819,yes,0.9999900008450195,yes,0.999990037152768,yes,0.9999886942479326
919,argouml,DESIGN,"/**
 * An OpaqueExpression can have n body n language
 * 
 * When display to user, we only show one body. A ""..."" button is enabled for
 * edit other.
 * 
 * TODO: Can we, by Import XMI, have 0 language/body ?
 * 
 * @author Laurent Braud
 */",yes,undetermined,0,0,0,no,0.11118968420682183,no,0.05733880562471226,yes,0.985915398998642,yes,0.9888666201864166,yes,0.9897730399605548,yes,0.9914469257077307,yes,0.9921063430055227,yes,0.9911237089702134,yes,0.9928723922689395,yes,0.993025937732202,yes,0.9926489428489578
920,argouml,DESIGN,// TODO: We have some quirk that the a baseClass addition or // removal from a steroetype comes back as an AttributeChangeEvent // rather than an AssociationChangeEvent. This needs further // investigation to see if this can be made consistent.,yes,undetermined,0,0,0,yes,0.6388353064699454,yes,0.7118344502718476,yes,0.7378467618181828,yes,0.7779825452877912,yes,0.7857045111459079,yes,0.7893960500621939,yes,0.7977696441820015,yes,0.7548992845544257,yes,0.7764563979533994,yes,0.7707700474286489,yes,0.762219927934561
921,argouml,DESIGN,// TODO: Rather than specifically ignore some item maybe it would be better // to specifically state what items are of interest. Otherwise we may still // be acting on other events we don't need,yes,undetermined,0,0,0,yes,0.889469549047795,yes,0.8504699078329822,yes,0.893810337264982,yes,0.9246797029092754,yes,0.9897886802958233,yes,0.9914600961943265,yes,0.992105352807016,yes,0.991121184613225,yes,0.9928810144044793,yes,0.9930307280219799,yes,0.9926711759196463
922,argouml,DESIGN,"/* TODO: This needs work...
         * We also need to listen to addition/removal
         * of states to/from a ClassifierInState.
         */",yes,undetermined,0,0,0,yes,0.9832221545010823,yes,0.9780300925345072,yes,0.9859543602394293,yes,0.989403178106738,yes,0.9901073574070217,yes,0.991456790564194,yes,0.9920946751383974,yes,0.991229030408316,yes,0.9929548792436136,yes,0.9931651366556616,yes,0.9927678410373807
923,argouml,DESIGN,// TODO: We may want to restrict the list to parameters which  // conform to the following WFR: //              parameter.type = ofstype //              or (parameter.kind = #in //              and ofstype.allSupertypes->includes(type)) //              or ((parameter.kind = #out or parameter.kind = #return) //              and type.allSupertypes->includes(ofstype)) //              or (parameter.kind = #inout //              and ( ofstype.allSupertypes->includes(type) //              or type.allSupertypes->includes(ofstype)))),yes,undetermined,0,0,0,no,0.2823211866928177,no,0.19579904694752714,no,0.21897822337578451,no,0.21965279917490216,no,0.21640240484395917,no,0.22212119635095465,no,0.22814111060130143,no,0.21638262611556153,no,0.2296536929944932,no,0.24954746398970398,no,0.2719826424633085
924,argouml,DESIGN,// TODO: getAllModelElementsOfKind should probably do this // processing of imported elements automatically,yes,undetermined,0,0,0,yes,0.9999992269531776,yes,0.9966786034091123,yes,0.999995578109088,yes,0.9999975716207512,yes,0.9999982926276578,yes,0.9999983223592834,yes,0.9999985202904305,yes,0.9999979925918616,yes,0.9999988676474851,yes,0.9999989529315255,yes,0.9999987969667146
925,argouml,DESIGN,// TODO Part of this is copied from ActionDeleteModelElement. We // maybe need some subclass for common code.,yes,undetermined,0,0,0,yes,0.9999999884504596,yes,0.9999995489469762,yes,0.9999998823846162,yes,0.9999999304893621,yes,0.9999999633163285,yes,0.9999999811274594,yes,0.9999999860319626,yes,0.9999999833838961,yes,0.9999999917898725,yes,0.9999999927251829,yes,0.999999991900382
926,argouml,DESIGN,// TODO: We should really test the model instead for this // but we have no API yet. // Can we just check if the collection to build the JList // control implements the List interface?,yes,undetermined,0,0,0,yes,0.9598048411708375,yes,0.9780551846355421,yes,0.9859120624516705,yes,0.9888667161136963,yes,0.9897717096337786,yes,0.9914439583185611,yes,0.9921012064972944,yes,0.9911189121506697,yes,0.9928806695080584,yes,0.9930154833960223,yes,0.9926636109651571
927,argouml,DESIGN,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     * TODO: From ComboBox javadoc - ""This method is public as an 
     * implementation side effect. do not call or override.""
     * We should find some other way to implement this.
     */",yes,undetermined,0,0,0,yes,0.9696320248429189,yes,0.9780387144117457,yes,0.9859310838254383,yes,0.9888919864797875,yes,0.9897848477987445,yes,0.9914479765171332,yes,0.9921162830761282,yes,0.9911377522603717,yes,0.9928897328293302,yes,0.9930229997173671,yes,0.9926539386145626
928,argouml,DOCUMENTATION,// TODO: - please add some javadoc - ugly classname also,yes,undetermined,0,0,0,yes,0.9951496431436084,yes,0.9911531314907127,yes,0.9940343596344166,yes,0.9959125789156847,yes,0.9963572487021987,yes,0.9974133649900325,yes,0.9974738975592664,yes,0.9973882690050028,yes,0.9999874143520122,yes,0.9999882425274138,yes,0.9999870535667927
929,argouml,DOCUMENTATION,"// UML 1.4 spec is ambiguous - English says no Association or  // Generalization, but OCL only includes Association //                || Model.getFacade().isAGeneralization(dm)",yes,undetermined,0,0,0,no,0.0015799409163325259,yes,0.9780329538416697,yes,0.9859087000307784,yes,0.9888630466211693,yes,0.9897701311383282,yes,0.9914397074353926,yes,0.9921022736649691,yes,0.9911264140957516,yes,0.9928700065673794,yes,0.9930124311363998,yes,0.992650581767667
930,argouml,DOCUMENTATION,"/**
     * Add a Comment with the given string
     *
     * TODO: Currently a no-op, doc is read only
     *
     * @param text the property
     */",yes,undetermined,0,0,0,yes,0.8835273651756571,yes,0.7043648951951963,yes,0.7648948555346902,yes,0.770734542692918,yes,0.7876283319619347,yes,0.8099194039352856,yes,0.8244912748791429,yes,0.8283887409433135,yes,0.8467581891354289,yes,0.8630009686762891,yes,0.8539819707071922
931,argouml,DOCUMENTATION,"/**
 * Test delivery of Model events.
 *
 * TODO: We have not documented exactly what events arrive and when.
 *
 * @author Linus Tolke
 */",yes,undetermined,0,0,0,yes,0.982879619921752,yes,0.98000780745413,yes,0.9876215285299103,yes,0.9911512695656888,yes,0.9926437314813608,yes,0.9936023962189336,yes,0.9938469309544269,yes,0.9931609347154752,yes,0.994571757691316,yes,0.9946288767124404,yes,0.9943517308450325
932,argouml,DOCUMENTATION,// TODO: Does this still need to be synchronized? If so then explain why.,yes,undetermined,0,0,0,yes,0.9954315897155458,yes,0.9973467082905029,yes,0.9999973400119431,yes,0.9999986761461067,yes,0.9999988870510238,yes,0.9999993454999139,yes,0.9999994685602162,yes,0.9999992916722739,yes,0.9999996118321534,yes,0.9999996355717992,yes,0.9999995839887809
933,argouml,DOCUMENTATION,"/**
 * This interface contains methods to retrieve objects that represent the
 * different UML types. These objects are use as tokens used to create
 * model elements in some methods.
 *
 * TODO: There are parts of ArgoUML which assume that the objects returned
 * here are Classes.  We should formalize that by changing the return types to
 * match. tfm - 20070620 Bob says - there should be no such assumption in
 * ArgoUML. Can we document where these are?
 * 
 * @see org.argouml.model.UmlFactory#buildConnection(
 *         Object, Object, Object, Object, Object, Object, Object)
 * @see org.argouml.model.UmlFactory#buildNode(Object)
 */",yes,undetermined,0,0,0,no,0.3396927959215244,no,0.36650041753470664,no,0.464424002673673,no,0.48299844619675014,no,0.4890740784214063,no,0.5280031626573111,yes,0.5769730880998114,yes,0.577503890070357,yes,0.6021146607124834,yes,0.5852649937035991,yes,0.5758670726935669
934,argouml,DOCUMENTATION,// TODO: Do we need this?,yes,undetermined,0,0,0,yes,0.999999999027577,yes,0.9999986609698507,yes,0.9999999837466765,yes,0.9999999959189451,yes,0.9999999975812617,yes,0.9999999989089772,yes,0.999999999224418,yes,0.9999999988918196,yes,0.9999999995008236,yes,0.9999999995603066,yes,0.9999999994784138
935,argouml,DOCUMENTATION,"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",yes,undetermined,0,0,0,yes,0.9895394373151526,yes,0.9780587037121249,yes,0.9859216604287427,yes,0.9888625281965875,yes,0.9897801210734104,yes,0.9914626409353587,yes,0.9921145359912852,yes,0.9911177226212574,yes,0.9928737073985741,yes,0.9930159459237494,yes,0.9926487337112987
936,argouml,DOCUMENTATION,"/**
 * TODO: Document!
 * 
 * @author penyaskito
 */",yes,undetermined,0,0,0,yes,0.9891501714433061,yes,0.9919186696128032,yes,0.9951907683595703,yes,0.9964549050560151,yes,0.9967640923950389,yes,0.9973827221702775,yes,0.9999823019335168,yes,0.9974570574194827,yes,0.9999883403291634,yes,0.9999889959807278,yes,0.9999878102821712
937,argouml,DOCUMENTATION,"/**
     * Returns all substates some composite state contains.
     * <p>
     * TODO: {@link #getAllPossibleSubvertices(Object)} and
     * {@link #getAllSubStates(Object)} are duplicates as implemented for MDR.
     * It isn't clear from the Javadoc or usage whether they should do different
     * things or this just happened because no one noticed we already had
     * another method.
     * 
     * @param compState
     *                the given compositestate
     * @return all substates
     */",yes,undetermined,0,0,0,yes,0.5327817624849048,yes,0.8041735711260682,yes,0.8552030083159181,yes,0.8837556133638294,yes,0.8966799894121062,yes,0.9139697860583703,yes,0.9921049507878223,yes,0.9911390509104252,yes,0.9928861170969608,yes,0.9930295271498496,yes,0.9926747276333986
938,argouml,DOCUMENTATION,"/**
     * TODO: Document!
     *
     * @deprecated for 0.28 by tfmorris.  Use
     * {@link #UMLActivityDiagram(String, Object, GraphModel)}.
     */",yes,undetermined,0,0,0,yes,0.6442657569057881,yes,0.8066354181822775,yes,0.8635185955416241,yes,0.8691280948752531,yes,0.8771692835935696,yes,0.8947971284506239,yes,0.9052332163654423,yes,0.9911176469072516,yes,0.9928890363908419,yes,0.9930226672725868,yes,0.9926475136592836
939,argouml,DOCUMENTATION,"/**
     * TODO: Document! What does this do?  Interacts with event pump in some manner
     * 
     * @param objects new objeccts
     */",yes,undetermined,0,0,0,yes,0.940995984450361,yes,0.9780454101936437,yes,0.9859190178954651,yes,0.9888810062673857,yes,0.9897620564324674,yes,0.9914421460243656,yes,0.9921219594869215,yes,0.9911907533742839,yes,0.9931392662650204,yes,0.9933372950526068,yes,0.9929146720258334
940,argouml,DOCUMENTATION,"/* TODO: The Quickguide also mentions:
         *   -open <arg>     open given file on startup
         *   -print <arg>    print given file on startup (and exit)
         * Why are these gone? */",yes,undetermined,0,0,0,yes,0.5800792460582896,yes,0.7458368833311955,yes,0.646440575170703,yes,0.67408870974345,yes,0.715399494493589,yes,0.7335474540442554,yes,0.7327255486948862,yes,0.7185106648493692,yes,0.7391008929094169,yes,0.7499997575755594,yes,0.7372996131894981
941,argouml,DOCUMENTATION,"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",yes,undetermined,0,0,0,yes,0.9895394373151526,yes,0.9780587037121249,yes,0.9859216604287427,yes,0.9888625281965875,yes,0.9897801210734104,yes,0.9914626409353587,yes,0.9921145359912852,yes,0.9911177226212574,yes,0.9928737073985741,yes,0.9930159459237494,yes,0.9926487337112987
942,argouml,DOCUMENTATION,"/*
     * TODO: needs documenting, why synchronized?
     */",yes,undetermined,0,0,0,yes,0.971831472376392,yes,0.9780756997375127,yes,0.9859157437211539,yes,0.9888595763145452,yes,0.9897720389661749,yes,0.9914491210750839,yes,0.9921194652316435,yes,0.9911204236420468,yes,0.9928891461630278,yes,0.9930323416809569,yes,0.9926707987305274
943,argouml,DOCUMENTATION,"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",yes,undetermined,0,0,0,yes,0.9895394373151526,yes,0.9780587037121249,yes,0.9859216604287427,yes,0.9888625281965875,yes,0.9897801210734104,yes,0.9914626409353587,yes,0.9921145359912852,yes,0.9911177226212574,yes,0.9928737073985741,yes,0.9930159459237494,yes,0.9926487337112987
944,argouml,DOCUMENTATION,// TODO: Document why we catch this.,yes,undetermined,0,0,0,yes,0.8349796993629804,yes,0.9160442274024556,yes,0.9859384681814903,yes,0.988874053505833,yes,0.989766667942887,yes,0.991454754622573,yes,0.9921231014101144,yes,0.9911409491220977,yes,0.9928877601049174,yes,0.9930328703317314,yes,0.9926630684344946
945,argouml,DOCUMENTATION,"// Predecessors used to be not implemented, because it // caused some problems that I've not found an easy way to handle yet, // d00mst. The specific problem is that the notation currently is // ambiguous on second message after a thread split. // Why not implement it anyway? d00mst // TODO: Document this ambiguity and the choice made.",yes,undetermined,0,0,0,yes,0.9999992764655987,yes,0.9999999350383335,yes,0.9999999845547938,yes,0.9999999952791168,yes,0.9999999967976683,yes,0.9999999980922871,yes,0.9999999985829598,yes,0.9999999981893745,yes,0.999999999181619,yes,0.9999999992856341,yes,0.9999999991893012
946,argouml,DOCUMENTATION,/* TODO: link to the Signal. */,yes,undetermined,0,0,0,yes,0.9466388693315141,yes,0.978062043806878,yes,0.985914152563993,yes,0.9888684510111851,yes,0.9897617189075768,yes,0.9914412149816463,yes,0.9921092795085675,yes,0.9911191661782361,yes,0.9928801111592226,yes,0.9930209384743552,yes,0.9926653605058566
947,argouml,DOCUMENTATION,"/**
     * The event to fire.
     *
     * TODO: Investigate! Is the purpose really to let the next call to
     * {@link #firePropertyChanged(String, Object, Object)} fire the old
     * event again if the previous invocation resulted in an exception?
     * If so, please document why. If not, fix it.
     */",yes,undetermined,0,0,0,no,0.24378394307090104,no,0.3230959514393932,no,0.34030226004173053,no,0.34741358733970584,no,0.343003644640557,no,0.3630418749781439,no,0.3712293704693544,no,0.3790704125833653,no,0.4046219224481327,no,0.40685220877832456,no,0.3977470287977943
948,argouml,DOCUMENTATION,// TODO: Document,yes,undetermined,0,0,0,yes,0.9316507162737213,yes,0.97807040491081,yes,0.9859192332792096,yes,0.9889029803449328,yes,0.9897867541174127,yes,0.9914685123733555,yes,0.9921004775463129,yes,0.9911298305824611,yes,0.992871458180252,yes,0.9930219699490539,yes,0.9926638082659472
949,argouml,DOCUMENTATION,"/* TODO: The recurrence goes in front of the action?
                 * Does this not contradict the header JavaDoc? */",yes,undetermined,0,0,0,yes,0.9093218381056588,yes,0.9780400008144824,yes,0.9859257329502543,yes,0.9888729067734745,yes,0.9897543938033622,yes,0.9914436826452118,yes,0.992108995030968,yes,0.9911267883142476,yes,0.992870623469696,yes,0.993018029624269,yes,0.9926545979221514
950,argouml,DOCUMENTATION,// TODO check conformancy to specification,yes,undetermined,0,0,0,yes,0.9946021736266054,yes,0.978052096723825,yes,0.9859473000332782,yes,0.988887281682448,yes,0.989786314185604,yes,0.9914569601938621,yes,0.9920962089683564,yes,0.9911506725954938,yes,0.9928752715218369,yes,0.9930159184035088,yes,0.9926563332299376
951,argouml,DOCUMENTATION,"/**
     * Set the owners of the associated FigNodes to be the StateVertexes which
     * are at either end of the Transition.
     * <p>
     * TODO: This needs documentation! Is this really needed? Why?
     * 
     * @param lay diagram layer containing this fig
     * @param owner owning UML element
     * @deprecated in 0.28 by Bob Tarling - The above TODO is from Michiel.
     * I also don't understand the purpose of this method. The GEF framework
     * should be setting source/dest or persistence should manage.
     */",yes,undetermined,0,0,0,yes,0.999998603824565,yes,0.9974394337549102,yes,0.9999943791224739,yes,0.9999973837575606,yes,0.9999978331121077,yes,0.9999984581507969,yes,0.9999987934570883,yes,0.999999356163444,yes,0.9999996546763438,yes,0.9999996862453532,yes,0.9999996380726652
952,argouml,DOCUMENTATION,// TODO investigate typo in spec!!,yes,undetermined,0,0,0,yes,0.99469871846975,yes,0.9780536306596983,yes,0.9859197629108108,yes,0.9888922201974658,yes,0.9897588352266907,yes,0.9914361900235097,yes,0.9920932919739571,yes,0.991129477402605,yes,0.9928754543543299,yes,0.9930199809102093,yes,0.9926644164062226
953,argouml,DOCUMENTATION,"/**
     * Generate the ""intno"" of the given Message. <p>
     *
     * If the predecessor of the given message has only one successor, then
     * we return the string representation of the given integer. <p>
     * If the predecessor of the given message has more than one successor, then
     * this is a case of parallel execution of messages, e.g.
     * Message 3.1a and Message 3.1b are concurrent within activation 3.1.
     * Hence In this case we use a syntax like: 1a, 1b, 1c.
     *
     * This means that the first successor
     * in the ordered list of successors that has more than one entry
     * will get the postfix a, the second b, etc.
     *
     * TODO: Document exceptional behaviour.
     *
     * @param umlMessage the UML message object to generate
     * the sequence number for
     * @param umlPredecessor the immediate predecessor message (UML object)
     * that has the given message as successor
     * @param position the integer position of the given message
     * within its sequence
     * @return the generated sequence expression string,
     * or null if the given Message was null
     */",yes,undetermined,0,0,0,no,0.017096107584305343,yes,0.9780298851174408,yes,0.9859394972972537,yes,0.988875371215362,yes,0.9897641795967926,yes,0.9914417708281984,yes,0.9921011627834686,yes,0.9911233588775519,yes,0.9928825912848633,yes,0.9930196599996053,yes,0.9926649417844856
954,argouml,DOCUMENTATION,// TODO: are we intentionally eating all events? - tfm 20060203 // document!,yes,undetermined,0,0,0,yes,0.7435585147340728,yes,0.9027699900395769,yes,0.9859308326486096,yes,0.9888844060716014,yes,0.9897835868912218,yes,0.9914465250895875,yes,0.9921061778653809,yes,0.9911470330621759,yes,0.9928733588857023,yes,0.9930379786687565,yes,0.9926581856392755
955,argouml,DOCUMENTATION,"/**
 * Well-formedness rule for Package. Check that the alias for an imported
 * element doesn't conflict with any existing name. Section 4.14.3.3 of UML 1.4
 * spec.
 * <p>
 * Other types of name conflicts in a Namespace are checked by
 * {@link CrNameConflict}.
 * <p>
 * TODO: MVW: If an Alias is the same as another class' name, then this critic
 * fires, but the explanation and wizard are wrong!
 */",yes,undetermined,0,0,0,yes,0.9131003299958949,yes,0.9780921683538016,yes,0.9859215558926574,yes,0.9888904556834087,yes,0.989784312477993,yes,0.9914605252327117,yes,0.9921152916851176,yes,0.9911496867074363,yes,0.9928769183040922,yes,0.9930389722078691,yes,0.992674199170265
956,argouml,DOCUMENTATION,"/**
     * Make use of the default visibility, which is public...
     * TODO: centralise this knowledge.
     *
     * @see org.argouml.uml.diagram.ui.AbstractActionRadioMenuItem#valueOfTarget(java.lang.Object)
     */",yes,undetermined,0,0,0,yes,0.9895394373151526,yes,0.9780587037121249,yes,0.9859216604287427,yes,0.9888625281965875,yes,0.9897801210734104,yes,0.9914626409353587,yes,0.9921145359912852,yes,0.9911177226212574,yes,0.9928737073985741,yes,0.9930159459237494,yes,0.9926487337112987
957,argouml,DOCUMENTATION,// TODO: Bobs says - what is the purpose of this flag? Please document.,yes,undetermined,0,0,0,yes,0.7111405595662513,yes,0.6418327670789837,yes,0.7583031646651125,yes,0.7968680989043402,yes,0.8099161172778544,yes,0.8347531103764279,yes,0.8130936419252862,yes,0.8199115474561649,yes,0.8368376460964494,yes,0.8354501590368563,yes,0.8304209745192397
958,argouml,IMPLEMENTATION,// TODO: I18N,yes,undetermined,0,0,0,yes,0.9830759509262551,yes,0.9780340433011081,yes,0.9859193755499602,yes,0.9888747575985348,yes,0.9897583582724458,yes,0.9914404374488666,yes,0.992116810818499,yes,0.9911215001721131,yes,0.9928702916749432,yes,0.9930225878914727,yes,0.9926725117691623
959,argouml,IMPLEMENTATION,// not needed,yes,undetermined,0,0,0,yes,0.9830527622870223,yes,0.9780355229050618,yes,0.9859315675083076,yes,0.9888655753496456,yes,0.9897805880469602,yes,0.9914625481993147,yes,0.9921167789559725,yes,0.9911360184977193,yes,0.9928743009614066,yes,0.9930340208147808,yes,0.9926735137982018
960,argouml,IMPLEMENTATION,"// TODO: maybe should stop at first, or find highest priority.",yes,undetermined,0,0,0,yes,0.9820783212203743,yes,0.9780230345229327,yes,0.9859110972083673,yes,0.9888641276325884,yes,0.9897713645332737,yes,0.9914501419785283,yes,0.9921006445368556,yes,0.9911393372403742,yes,0.992895337856914,yes,0.9930205424192109,yes,0.9926634884140652
961,argouml,IMPLEMENTATION,// TODO how to implement this method properly?,yes,undetermined,0,0,0,yes,0.9999885664968423,yes,0.994518140930197,yes,0.999981448711488,yes,0.9999906803096594,yes,0.9999961642594407,yes,0.9999978384651359,yes,0.9999981798107289,yes,0.9999978783464678,yes,0.9999988103740461,yes,0.9999989024185648,yes,0.999998774911417
962,argouml,IMPLEMENTATION,// TODO: i18n,yes,undetermined,0,0,0,yes,0.9830759509262551,yes,0.9780340433011081,yes,0.9859193755499602,yes,0.9888747575985348,yes,0.9897583582724458,yes,0.9914404374488666,yes,0.992116810818499,yes,0.9911215001721131,yes,0.9928702916749432,yes,0.9930225878914727,yes,0.9926725117691623
963,argouml,IMPLEMENTATION,// TODO: Make this final asap.,yes,undetermined,0,0,0,yes,0.9568715268484931,yes,0.9780515411437949,yes,0.9895492156297555,yes,0.9938898869022341,yes,0.9946921335021124,yes,0.9957739923458364,yes,0.9961792570275353,yes,0.9956956381557667,yes,0.9966180562031862,yes,0.9966485151537339,yes,0.9964325876183595
964,argouml,IMPLEMENTATION,// Now we know that this critic is still valid. What we need to // figure out is if the corresponding to-do item is still valid. // The to-do item is to be replaced if the name of some offender // has changed that affects its description or if the contents // of the list of offenders has changed. // We check that by creating a new ToDoItem and then verifying // that it looks exactly the same. // This really creates a lot of to-do items that goes to waste.,yes,undetermined,0,0,0,no,0.04964576663883892,yes,0.9780312751062155,yes,0.9859330307619828,yes,0.9888692733269001,yes,0.9897626212031392,yes,0.9914399927481324,yes,0.9921035548447797,yes,0.9911229321446874,yes,0.9928718741350855,yes,0.9930224576050317,yes,0.9926572664720088
965,argouml,IMPLEMENTATION,// TODO:  What should we do here?,yes,undetermined,0,0,0,yes,0.9999999975142946,yes,0.9942467478377747,yes,0.9964037154522709,yes,0.9999845538242019,yes,0.9999891555662102,yes,0.9999915628607496,yes,0.9999930535726941,yes,0.9999908082773323,yes,0.9999946418365863,yes,0.999994956864743,yes,0.9999943316436192
966,argouml,IMPLEMENTATION,"// The following debug line is now the single most memory consuming // line in the whole of ArgoUML. It allocates approximately 18% of // all memory allocated. // Suggestions for solutions: // Check if there is a LOG.log(Level.FINE,String, String) method that can // be used instead. // Use two calls. // For now I (Linus) just comment it out. // LOG.log(Level.FINE, ""applying critic: "" + _headline);",yes,undetermined,0,0,0,no,0.13697812567134451,no,0.05568572425345086,yes,0.985925010912398,yes,0.9888841508593514,yes,0.9897612635454185,yes,0.9914400990098703,yes,0.9921051450139863,yes,0.9911271522990927,yes,0.9928811540788928,yes,0.9930192181183187,yes,0.9926572171873029
967,argouml,IMPLEMENTATION,// TODO: Why do we need this when we can just change the font and // achieve the same effect?,yes,undetermined,0,0,0,yes,0.9999965921894234,yes,0.9964743868467797,yes,0.9999930491472449,yes,0.9999973796454562,yes,0.9999981116105496,yes,0.9999989068250623,yes,0.9999991038204707,yes,0.9999987479917385,yes,0.9999993327783324,yes,0.9999993933144055,yes,0.9999993158803371
968,argouml,IMPLEMENTATION,// TODO: This work should be deferred until actually  // needed for display,yes,undetermined,0,0,0,yes,0.9999994951248545,yes,0.9999828414086509,yes,0.9999935803659388,yes,0.9999960709738211,yes,0.9999950452606132,yes,0.999996287556713,yes,0.9999968462320213,yes,0.9999956868362975,yes,0.9999975330094489,yes,0.9999977452113075,yes,0.9999974590975865
