2019-01-29 17:05:02,501 - INFO - rig - jfreechart-1.0.19
2019-01-29 17:05:04,891 - INFO - ensemble - ++++NEW CLF++++ ENSEMBLE_DT
2019-01-29 17:05:06,730 - INFO - ensemble - 133, 2600
2019-01-29 17:05:06,732 - INFO - ensemble - 133, 2610
2019-01-29 17:05:06,732 - INFO - ensemble - 133, 2620
2019-01-29 17:05:06,732 - INFO - ensemble - 134, 2630
2019-01-29 17:05:06,732 - INFO - ensemble - 134, 2640
2019-01-29 17:05:06,732 - INFO - ensemble - 134, 2650
2019-01-29 17:05:06,740 - INFO - ensemble - 135, 2660
2019-01-29 17:05:06,742 - INFO - ensemble - 135, 2670
2019-01-29 17:05:06,742 - INFO - ensemble - 136, 2680
2019-01-29 17:05:06,742 - INFO - ensemble - 136, 2690
2019-01-29 17:05:06,750 - INFO - ensemble - 136, 2700
2019-01-29 17:05:06,750 - INFO - ensemble - 138, 2710
2019-01-29 17:05:06,750 - INFO - ensemble - 139, 2720
2019-01-29 17:05:06,750 - INFO - ensemble - 139, 2730
2019-01-29 17:05:06,750 - INFO - ensemble - 139, 2740
2019-01-29 17:05:06,750 - INFO - ensemble - 141, 2750
2019-01-29 17:05:06,762 - INFO - ensemble - 141, 2760
2019-01-29 17:05:06,762 - INFO - ensemble - 141, 2770
2019-01-29 17:05:06,762 - INFO - ensemble - 141, 2780
2019-01-29 17:05:06,762 - INFO - ensemble - 141, 2790
2019-01-29 17:05:06,762 - INFO - ensemble - 142, 2800
2019-01-29 17:05:06,770 - INFO - ensemble - 142, 2810
2019-01-29 17:05:06,772 - INFO - ensemble - 142, 2820
2019-01-29 17:05:06,772 - INFO - ensemble - 142, 2830
2019-01-29 17:05:06,772 - INFO - ensemble - 143, 2840
2019-01-29 17:05:06,772 - INFO - ensemble - 143, 2850
2019-01-29 17:05:06,783 - INFO - ensemble - 143, 2860
2019-01-29 17:05:06,783 - INFO - ensemble - 143, 2870
2019-01-29 17:05:06,783 - INFO - ensemble - 143, 2880
2019-01-29 17:05:06,783 - INFO - ensemble - 143, 2890
2019-01-29 17:05:06,791 - INFO - ensemble - 143, 2900
2019-01-29 17:05:06,793 - INFO - ensemble - 143, 2910
2019-01-29 17:05:06,793 - INFO - ensemble - 144, 2920
2019-01-29 17:05:06,793 - INFO - ensemble - 144, 2930
2019-01-29 17:05:06,793 - INFO - ensemble - 145, 2940
2019-01-29 17:05:06,793 - INFO - ensemble - 146, 2950
2019-01-29 17:05:06,803 - INFO - ensemble - 147, 2960
2019-01-29 17:05:06,803 - INFO - ensemble - 148, 2970
2019-01-29 17:05:06,803 - INFO - ensemble - 148, 2980
2019-01-29 17:05:06,803 - INFO - ensemble - 149, 2990
2019-01-29 17:05:06,811 - INFO - ensemble - 149, 3000
2019-01-29 17:05:06,811 - INFO - ensemble - 149, 3010
2019-01-29 17:05:06,811 - INFO - ensemble - 149, 3020
2019-01-29 17:05:06,811 - INFO - ensemble - 149, 3030
2019-01-29 17:05:06,811 - INFO - ensemble - 151, 3040
2019-01-29 17:05:06,821 - INFO - ensemble - 153, 3050
2019-01-29 17:05:06,823 - INFO - ensemble - 153, 3060
2019-01-29 17:05:06,823 - INFO - ensemble - 154, 3070
2019-01-29 17:05:06,823 - INFO - ensemble - 155, 3080
2019-01-29 17:05:06,823 - INFO - ensemble - 155, 3090
2019-01-29 17:05:06,831 - INFO - ensemble - 155, 3100
2019-01-29 17:05:06,833 - INFO - ensemble - 155, 3110
2019-01-29 17:05:06,833 - INFO - ensemble - 155, 3120
2019-01-29 17:05:06,833 - INFO - ensemble - 155, 3130
2019-01-29 17:05:06,833 - INFO - ensemble - 155, 3140
2019-01-29 17:05:06,841 - INFO - ensemble - 155, 3150
2019-01-29 17:05:06,843 - INFO - ensemble - 156, 3160
2019-01-29 17:05:06,843 - INFO - ensemble - 156, 3170
2019-01-29 17:05:06,848 - INFO - ensemble - 156, 3180
2019-01-29 17:05:06,850 - INFO - ensemble - 157, 3190
2019-01-29 17:05:06,853 - INFO - ensemble - 158, 3200
2019-01-29 17:05:06,855 - INFO - ensemble - 158, 3210
2019-01-29 17:05:06,857 - INFO - ensemble - 158, 3220
2019-01-29 17:05:06,859 - INFO - ensemble - 159, 3230
2019-01-29 17:05:06,861 - INFO - ensemble - 159, 3240
2019-01-29 17:05:06,864 - INFO - ensemble - 161, 3250
2019-01-29 17:05:06,866 - INFO - ensemble - 162, 3260
2019-01-29 17:05:06,868 - INFO - ensemble - 162, 3270
2019-01-29 17:05:06,870 - INFO - ensemble - 162, 3280
2019-01-29 17:05:06,872 - INFO - ensemble - 162, 3290
2019-01-29 17:05:06,875 - INFO - ensemble - 162, 3300
2019-01-29 17:05:06,877 - INFO - ensemble - 162, 3310
2019-01-29 17:05:06,879 - INFO - ensemble - 163, 3320
2019-01-29 17:05:06,881 - INFO - ensemble - 163, 3330
2019-01-29 17:05:06,883 - INFO - ensemble - 164, 3340
2019-01-29 17:05:06,886 - INFO - ensemble - 165, 3350
2019-01-29 17:05:06,888 - INFO - ensemble - 166, 3360
2019-01-29 17:05:06,890 - INFO - ensemble - 167, 3370
2019-01-29 17:05:06,892 - INFO - ensemble - 168, 3380
2019-01-29 17:05:06,894 - INFO - ensemble - 168, 3390
2019-01-29 17:05:06,897 - INFO - ensemble - 168, 3400
2019-01-29 17:05:06,899 - INFO - ensemble - 169, 3410
2019-01-29 17:05:06,901 - INFO - ensemble - 169, 3420
2019-01-29 17:05:06,904 - INFO - ensemble - 169, 3430
2019-01-29 17:05:06,906 - INFO - ensemble - 170, 3440
2019-01-29 17:05:06,908 - INFO - ensemble - 171, 3450
2019-01-29 17:05:06,910 - INFO - ensemble - 171, 3460
2019-01-29 17:05:06,912 - INFO - ensemble - 171, 3470
2019-01-29 17:05:06,914 - INFO - ensemble - 171, 3480
2019-01-29 17:05:06,916 - INFO - ensemble - 172, 3490
2019-01-29 17:05:06,919 - INFO - ensemble - 172, 3500
2019-01-29 17:05:06,921 - INFO - ensemble - 172, 3510
2019-01-29 17:05:06,923 - INFO - ensemble - 173, 3520
2019-01-29 17:05:06,925 - INFO - ensemble - 174, 3530
2019-01-29 17:05:06,928 - INFO - ensemble - 177, 3540
2019-01-29 17:05:06,930 - INFO - ensemble - 177, 3550
2019-01-29 17:05:06,932 - INFO - ensemble - 177, 3560
2019-01-29 17:05:06,935 - INFO - ensemble - 177, 3570
2019-01-29 17:05:06,937 - INFO - ensemble - 177, 3580
2019-01-29 17:05:06,940 - INFO - ensemble - 177, 3590
2019-01-29 17:05:06,942 - INFO - ensemble - 177, 3600
2019-01-29 17:05:06,944 - INFO - ensemble - 177, 3610
2019-01-29 17:05:06,946 - INFO - ensemble - 178, 3620
2019-01-29 17:05:06,948 - INFO - ensemble - 179, 3630
2019-01-29 17:05:06,950 - INFO - ensemble - 179, 3640
2019-01-29 17:05:06,953 - INFO - ensemble - 180, 3650
2019-01-29 17:05:06,955 - INFO - ensemble - 180, 3660
2019-01-29 17:05:06,957 - INFO - ensemble - 180, 3670
2019-01-29 17:05:06,959 - INFO - ensemble - 180, 3680
2019-01-29 17:05:06,962 - INFO - ensemble - 180, 3690
2019-01-29 17:05:06,964 - INFO - ensemble - 180, 3700
2019-01-29 17:05:06,967 - INFO - ensemble - 181, 3710
2019-01-29 17:05:06,969 - INFO - ensemble - 181, 3720
2019-01-29 17:05:06,971 - INFO - ensemble - 181, 3730
2019-01-29 17:05:06,973 - INFO - ensemble - 181, 3740
2019-01-29 17:05:06,976 - INFO - ensemble - 181, 3750
2019-01-29 17:05:06,978 - INFO - ensemble - 181, 3760
2019-01-29 17:05:06,980 - INFO - ensemble - 182, 3770
2019-01-29 17:05:06,982 - INFO - ensemble - 182, 3780
2019-01-29 17:05:06,984 - INFO - ensemble - 182, 3790
2019-01-29 17:05:06,987 - INFO - ensemble - 182, 3800
2019-01-29 17:05:06,989 - INFO - ensemble - 183, 3810
2019-01-29 17:05:06,991 - INFO - ensemble - 183, 3820
2019-01-29 17:05:06,993 - INFO - ensemble - 184, 3830
2019-01-29 17:05:06,996 - INFO - ensemble - 184, 3840
2019-01-29 17:05:06,998 - INFO - ensemble - 184, 3850
2019-01-29 17:05:07,001 - INFO - ensemble - 184, 3860
2019-01-29 17:05:07,003 - INFO - ensemble - 185, 3870
2019-01-29 17:05:07,005 - INFO - ensemble - 185, 3880
2019-01-29 17:05:07,007 - INFO - ensemble - 185, 3890
2019-01-29 17:05:07,010 - INFO - ensemble - 185, 3900
2019-01-29 17:05:07,012 - INFO - ensemble - 185, 3910
2019-01-29 17:05:07,014 - INFO - ensemble - 185, 3920
2019-01-29 17:05:07,017 - INFO - ensemble - 185, 3930
2019-01-29 17:05:07,020 - INFO - ensemble - 185, 3940
2019-01-29 17:05:07,022 - INFO - ensemble - 186, 3950
2019-01-29 17:05:07,025 - INFO - ensemble - 188, 3960
2019-01-29 17:05:07,027 - INFO - ensemble - 188, 3970
2019-01-29 17:05:07,031 - INFO - ensemble - 188, 3980
2019-01-29 17:05:07,033 - INFO - ensemble - 191, 3990
2019-01-29 17:05:07,036 - INFO - ensemble - 191, 4000
2019-01-29 17:05:07,038 - INFO - ensemble - 191, 4010
2019-01-29 17:05:07,041 - INFO - ensemble - 191, 4020
2019-01-29 17:05:07,043 - INFO - ensemble - 192, 4030
2019-01-29 17:05:07,045 - INFO - ensemble - 193, 4040
2019-01-29 17:05:07,047 - INFO - ensemble - 193, 4050
2019-01-29 17:05:07,050 - INFO - ensemble - 193, 4060
2019-01-29 17:05:07,052 - INFO - ensemble - 193, 4070
2019-01-29 17:05:07,054 - INFO - ensemble - 193, 4080
2019-01-29 17:05:07,057 - INFO - ensemble - 193, 4090
2019-01-29 17:05:07,059 - INFO - ensemble - 194, 4100
2019-01-29 17:05:07,061 - INFO - ensemble - 194, 4110
2019-01-29 17:05:07,064 - INFO - ensemble - 196, 4120
2019-01-29 17:05:07,066 - INFO - ensemble - 197, 4130
2019-01-29 17:05:07,068 - INFO - ensemble - 197, 4140
2019-01-29 17:05:07,071 - INFO - ensemble - 197, 4150
2019-01-29 17:05:07,073 - INFO - ensemble - 197, 4160
2019-01-29 17:05:07,076 - INFO - ensemble - 198, 4170
2019-01-29 17:05:07,078 - INFO - ensemble - 200, 4180
2019-01-29 17:05:07,664 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-29 17:05:07,664 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-01-29 17:05:07,889 - INFO - fastread - 0, 0
2019-01-29 17:05:17,252 - INFO - fastread - 97, 135
2019-01-29 17:05:18,827 - INFO - fastread - 100, 157
2019-01-29 17:05:20,301 - INFO - fastread - 100, 179
2019-01-29 17:05:21,854 - INFO - fastread - 100, 201
2019-01-29 17:05:23,446 - INFO - fastread - 100, 223
2019-01-29 17:05:24,930 - INFO - fastread - 100, 245
2019-01-29 17:05:27,913 - INFO - fastread - 100, 289
2019-01-29 17:05:29,486 - INFO - fastread - 101, 311
2019-01-29 17:05:31,235 - INFO - fastread - 103, 333
2019-01-29 17:05:33,201 - INFO - fastread - 107, 355
2019-01-29 17:05:35,066 - INFO - fastread - 108, 377
2019-01-29 17:05:36,775 - INFO - fastread - 109, 399
2019-01-29 17:05:38,561 - INFO - fastread - 110, 421
2019-01-29 17:05:40,270 - INFO - fastread - 112, 443
2019-01-29 17:05:42,010 - INFO - fastread - 117, 465
2019-01-29 17:05:43,726 - INFO - fastread - 117, 487
2019-01-29 17:05:45,524 - INFO - fastread - 118, 509
2019-01-29 17:05:47,283 - INFO - fastread - 118, 531
2019-01-29 17:05:49,105 - INFO - fastread - 118, 553
2019-01-29 17:05:50,791 - INFO - fastread - 119, 575
2019-01-29 17:05:52,513 - INFO - fastread - 119, 597
2019-01-29 17:05:54,282 - INFO - fastread - 129, 619
2019-01-29 17:05:55,888 - INFO - fastread - 129, 641
2019-01-29 17:05:57,484 - INFO - fastread - 129, 663
2019-01-29 17:05:59,222 - INFO - fastread - 129, 685
2019-01-29 17:06:01,140 - INFO - fastread - 133, 707
2019-01-29 17:06:02,889 - INFO - fastread - 133, 729
2019-01-29 17:06:04,546 - INFO - fastread - 137, 751
2019-01-29 17:06:06,156 - INFO - fastread - 137, 773
2019-01-29 17:06:07,865 - INFO - fastread - 137, 795
2019-01-29 17:06:09,524 - INFO - fastread - 137, 817
2019-01-29 17:06:11,178 - INFO - fastread - 139, 839
2019-01-29 17:06:12,941 - INFO - fastread - 139, 861
2019-01-29 17:06:14,655 - INFO - fastread - 140, 883
2019-01-29 17:06:16,373 - INFO - fastread - 142, 905
2019-01-29 17:06:18,084 - INFO - fastread - 144, 927
2019-01-29 17:06:19,923 - INFO - fastread - 144, 949
2019-01-29 17:06:21,658 - INFO - fastread - 146, 971
2019-01-29 17:06:23,339 - INFO - fastread - 146, 993
2019-01-29 17:06:25,018 - INFO - fastread - 146, 1015
2019-01-29 17:06:26,972 - INFO - fastread - 146, 1037
2019-01-29 17:06:28,750 - INFO - fastread - 146, 1059
2019-01-29 17:06:30,580 - INFO - fastread - 147, 1081
2019-01-29 17:06:32,341 - INFO - fastread - 147, 1103
2019-01-29 17:06:34,131 - INFO - fastread - 147, 1125
2019-01-29 17:06:35,920 - INFO - fastread - 147, 1147
2019-01-29 17:06:37,668 - INFO - fastread - 147, 1169
2019-01-29 17:06:40,831 - INFO - fastread - 148, 1213
2019-01-29 17:06:42,569 - INFO - fastread - 170, 1235
2019-01-29 17:06:44,362 - INFO - fastread - 192, 1257
2019-01-29 17:06:46,163 - INFO - fastread - 208, 1279
2019-01-29 19:51:05,316 - INFO - rig - jfreechart-1.0.19
2019-01-29 19:51:08,424 - INFO - rig - ++++NEW CLF++++ FASTREAD
2019-01-29 19:51:08,425 - INFO - fastread - Total Yes: 209 | Total No: 4199
2019-01-29 19:51:08,627 - INFO - fastread - 0, 0
2019-01-29 19:51:17,073 - INFO - fastread - 97, 135
2019-01-29 19:51:18,819 - INFO - fastread - 100, 157
2019-01-29 19:51:20,553 - INFO - fastread - 100, 179
2019-01-29 19:51:22,345 - INFO - fastread - 100, 201
2019-01-29 19:51:24,136 - INFO - fastread - 100, 223
2019-01-29 19:51:25,885 - INFO - fastread - 100, 245
2019-01-29 19:51:27,627 - INFO - fastread - 101, 267
2019-01-29 19:51:29,394 - INFO - fastread - 101, 289
2019-01-29 19:51:31,277 - INFO - fastread - 104, 311
2019-01-29 19:51:33,040 - INFO - fastread - 104, 333
2019-01-29 19:51:34,694 - INFO - fastread - 104, 355
2019-01-29 19:51:36,378 - INFO - fastread - 109, 377
2019-01-29 19:51:38,016 - INFO - fastread - 115, 399
2019-01-29 19:51:39,696 - INFO - fastread - 119, 421
2019-01-29 19:51:41,382 - INFO - fastread - 120, 443
2019-01-29 19:51:43,024 - INFO - fastread - 120, 465
2019-01-29 19:51:44,704 - INFO - fastread - 121, 487
2019-01-29 19:51:46,374 - INFO - fastread - 122, 509
2019-01-29 19:51:48,045 - INFO - fastread - 122, 531
2019-01-29 19:51:49,731 - INFO - fastread - 126, 553
2019-01-29 19:51:51,458 - INFO - fastread - 128, 575
2019-01-29 19:51:53,191 - INFO - fastread - 128, 597
2019-01-29 19:51:54,886 - INFO - fastread - 129, 619
2019-01-29 19:51:56,643 - INFO - fastread - 130, 641
2019-01-29 19:51:58,381 - INFO - fastread - 134, 663
2019-01-29 19:52:00,122 - INFO - fastread - 134, 685
2019-01-29 19:52:01,857 - INFO - fastread - 134, 707
2019-01-29 19:52:03,606 - INFO - fastread - 138, 729
2019-01-29 19:52:05,363 - INFO - fastread - 139, 751
2019-01-29 19:52:07,123 - INFO - fastread - 139, 773
2019-01-29 19:52:08,885 - INFO - fastread - 139, 795
2019-01-29 19:52:10,657 - INFO - fastread - 139, 817
2019-01-29 19:52:12,419 - INFO - fastread - 139, 839
2019-01-29 19:52:14,183 - INFO - fastread - 140, 861
2019-01-29 19:52:16,012 - INFO - fastread - 140, 883
2019-01-29 19:52:17,950 - INFO - fastread - 140, 905
2019-01-29 19:52:19,733 - INFO - fastread - 140, 927
2019-01-29 19:52:21,502 - INFO - fastread - 140, 949
2019-01-29 19:52:23,284 - INFO - fastread - 142, 971
2019-01-29 19:52:25,084 - INFO - fastread - 142, 993
2019-01-29 19:52:26,887 - INFO - fastread - 142, 1015
2019-01-29 19:52:28,664 - INFO - fastread - 142, 1037
2019-01-29 19:52:30,469 - INFO - fastread - 142, 1059
2019-01-29 19:52:33,622 - INFO - fastread - 144, 1103
2019-01-29 19:52:35,417 - INFO - fastread - 166, 1125
2019-01-29 19:52:37,268 - INFO - fastread - 188, 1147
2019-01-29 19:52:39,132 - INFO - fastread - 203, 1169
2019-01-29 19:52:40,955 - INFO - fastread - 203, 1191
2019-01-29 19:52:42,752 - INFO - fastread - 205, 1213
2019-01-29 19:52:44,568 - INFO - fastread - 208, 1235
2019-01-29 19:52:46,410 - INFO - fastread - 208, 1257
2019-01-29 19:52:48,248 - INFO - fastread - 208, 1279
2019-01-29 19:52:50,150 - INFO - fastread - 209, 1301
