,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba
863,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//	private List collectionOwnerAliases = new ArrayList(); //	private List collectionAliases = new ArrayList(); //	private List collectionPersisters = new ArrayList(); //	private List collectionResults = new ArrayList();,no,undetermined,0,0,0,no,0.008545168137581289,no,0.005484459285514504,no,0.004366970493104472,no,0.0037399404891513563,no,0.0037022114184283757,no,0.003317943581458996
864,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Write any appropriate versioning conditional parameters,no,undetermined,0,0,0,no,0.010444585444984463,no,0.010423593301430613,no,0.009092175110158243,no,0.008050732681490775,no,0.007986540649318476,no,0.007278295574714053
865,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//check if the detached object being merged is the parent,no,undetermined,0,0,0,no,0.0028466060897856683,no,0.002649683241124101,no,0.002291816415467834,no,0.002034809060492879,no,0.0020532666872328073,no,0.00183176339157307
866,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Render the SQL query,no,undetermined,0,0,0,no,0.0021383471199140076,no,0.004142369144257067,no,0.0034782373307642076,no,0.005380345624738516,no,0.005219232909474582,no,0.004759279893437974
867,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// determine if the collection elements are entities...,no,undetermined,0,0,0,no,0.0048190117007337165,no,0.005504657743028097,no,0.005001845864870084,no,0.004468199487351417,no,0.004668742177814405,no,0.004404320457355403
868,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Do the key. The key is immutable so we can use the _current_ object state - not necessarily // the state at the time the delete was issued,no,undetermined,0,0,0,no,0.00328528623034384,no,0.003922305770109681,no,0.003279850517740681,no,0.0027123186774367755,no,0.0027826092296290095,no,0.002424510772436975
869,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Let return-propertys override whatever the persister has for aliases.,no,undetermined,0,0,0,no,0.00365045131271026,no,0.002730629015263814,no,0.0023021945179577262,no,0.0018380590513728,no,0.0018148829014445133,no,0.0016309205059232986
870,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// We should use the _current_ object state (ie. after any updates that occurred during flush),no,undetermined,0,0,0,no,0.019429859897297116,no,0.01097548069084492,no,0.009104553272358842,no,0.00806175083067938,no,0.007999239821227166,no,0.007275614206530518
871,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// might need to run a different filter entirely after the flush // because the collection role may have changed,no,undetermined,0,0,0,no,0.15685763772408434,no,0.07664239462057906,no,0.009102965269243795,no,0.008072590132421486,no,0.00798135759003292,no,0.007266776073756975
872,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// amazingly, these two will work because AbstractCollection // uses iterator() to fill the array",no,undetermined,0,0,0,no,0.06475578727456917,no,0.010970170309177392,no,0.009112185169598327,no,0.008053067912236806,no,0.00799170444278766,no,0.007281269742104688
873,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// can't cache this stuff either (per-invocation) // we are given a map of user-alias -> lock mode // create a new map of sql-alias -> lock mode,no,undetermined,0,0,0,no,0.05379827497960518,no,0.010958478283996011,no,0.009110793199503114,no,0.00804147555983041,no,0.007990141113667793,no,0.007270385575377505
874,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//note: dirtyFields==null means we had no snapshot, and we couldn't get one using select-before-update //	  oldFields==null just means we had no snapshot to begin with (we might have used select-before-update to get the dirtyFields)",no,undetermined,0,0,0,no,0.006247344490345938,no,0.005451686284005349,no,0.009093568103542065,no,0.007634282392641361,no,0.007281810384839937,no,0.006568340780925084
875,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// loop through all the associations of the current entity and make sure that they are processed // before the current batch number,no,undetermined,0,0,0,no,0.004831994118250049,no,0.0020448768782243454,no,0.002609436302276071,no,0.0021963807098905963,no,0.0022489233803900392,no,0.002017595797712764
876,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// ParameterContainer impl ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.005867700963281545,no,0.007493263746119705,no,0.007138832996983271,no,0.00758391619001369,no,0.007580076956105815,no,0.006900524203758815
877,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// temporary ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.20578690578476505,no,0.13670269420699718,no,0.13274291040411743,no,0.13589192087436133,no,0.13603243554029018,no,0.13136960479731605
878,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// note that if we load this collection from a cartesian product // the multiplicity would be broken ... so use an idbag instead,no,undetermined,0,0,0,no,0.07339157675508964,no,0.010984408875127633,no,0.009111333424498241,no,0.008060574867753254,no,0.008005310219305284,no,0.0072731133213389245
879,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,/* COLUMN and TABLE should be renamed but it would break the public API */,no,undetermined,0,0,0,no,0.30863141723883214,no,0.28386406110459,no,0.2781525945426357,no,0.2639228027793786,no,0.2617812482076351,no,0.252642111867339
880,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For many-to-many joins, use the tablename from the queryable collection for the default text.",no,undetermined,0,0,0,no,0.007329994515577064,no,0.005478301134755681,no,0.003555043146450791,no,0.003487434661597622,no,0.003396999285186477,no,0.003092981140734315
881,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//int result = 17; //result = 37 * result + type.hashCode(); //result = 37 * result + ( value==null ? 0 : value.hashCode() ); //return result;,no,undetermined,0,0,0,no,0.0030874437979677544,no,0.0034145280296927418,no,0.003759432556329999,no,0.0033451229587953446,no,0.003313248620899775,no,0.0029473067051494456
882,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-update=""true"", we need to generate the UPDATE SQL",no,undetermined,0,0,0,no,0.006748376397191699,no,0.006469083395764856,no,0.004848620458410804,no,0.004668852794899003,no,0.004669476118000489,no,0.004197096678237088
883,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// merge() operations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.007733105769152208,no,0.010990232463044819,no,0.009094624017628209,no,0.008058461199351986,no,0.007990602278307949,no,0.007269061798818435
884,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Default to collections sharing entity cache if there is one,no,undetermined,0,0,0,no,0.0017301413752306067,no,0.0013670388279971933,no,0.0010586808065941335,no,0.0009509116741818069,no,0.0009954884627611923,no,0.0008732134117093861
885,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// --Commented out by Inspection (12/4/04 9:10 AM): public abstract void addCondition(String alias, String[] columns, String condition);",no,undetermined,0,0,0,no,0.009915009299302767,no,0.009711443465841742,no,0.00793824611357835,no,0.0067744675672336,no,0.006744491586723383,no,0.0061851161223706605
886,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// don't need to check laziness (dirty checking algorithm handles that),no,undetermined,0,0,0,no,0.1247708816156704,no,0.034407273799031725,no,0.009117263272799221,no,0.0080598713847263,no,0.007987960789125876,no,0.0072599924336083045
887,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"/*rootTableName = persistentClass.getRootTable().getQualifiedName( 
				factory.getDialect(), 
				factory.getDefaultCatalog(), 
				factory.getDefaultSchema() 
		);*/",no,undetermined,0,0,0,no,0.0067988073821727705,no,0.009729337009529016,no,0.009101177833358436,no,0.008068362850268854,no,0.008007841305407798,no,0.007286692637799496
888,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-update=""false"", or no snapshot, we use the static SQL",no,undetermined,0,0,0,no,0.0019997509131375584,no,0.0018113437047879606,no,0.00246931747165781,no,0.0020254715284979815,no,0.0020177256059501552,no,0.0017908774577888886
889,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//abort the save (the object is already saved by a circular cascade),no,undetermined,0,0,0,no,0.008621017544678745,no,0.009864184231809363,no,0.008840870423575724,no,0.007604927048800357,no,0.007373091303064478,no,0.006666470813320666
890,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if not ""get"", then try ""is""",no,undetermined,0,0,0,no,0.002349891043804876,no,0.0020537928137518238,no,0.0017216794722656372,no,0.001309806428466908,no,0.0013137569724239813,no,0.0012626633649071635
891,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// remove initial "" and """,no,undetermined,0,0,0,no,0.00045621830504689507,no,0.0005181876551088705,no,0.00038309699096383126,no,0.0003190719904650325,no,0.00031016819227716163,no,0.0002645364672084523
892,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Default to sharing the entity cache if there is one,no,undetermined,0,0,0,no,0.001144125477947245,no,0.001297043785923198,no,0.0010050323424502508,no,0.0008998778172802641,no,0.0009546889602026354,no,0.0008316081431088471
893,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we have the form: trim(trimSource) //      so we trim leading and trailing spaces,no,undetermined,0,0,0,no,0.006355045386393586,no,0.010976022831311452,no,0.009089100848417101,no,0.008066782527445577,no,0.007996936777268805,no,0.007276618760633653
894,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-insert=""true"", we need to generate the INSERT SQL",no,undetermined,0,0,0,no,0.003713782971260086,no,0.004543390490751606,no,0.0033350529126690643,no,0.003150338751507099,no,0.0031734285542391397,no,0.00283283714943258
895,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if it was a reference to self, don't need to nullify // unless we are using native id generation, in which // case we definitely need to nullify",no,undetermined,0,0,0,no,0.015935510510321053,no,0.01038863987598553,no,0.007187923145680507,no,0.006082482104027257,no,0.006154189805051834,no,0.005692219068935086
896,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-insert=""true"", we need to generate the INSERT SQL",no,undetermined,0,0,0,no,0.003713782971260086,no,0.004543390490751606,no,0.0033350529126690643,no,0.003150338751507099,no,0.0031734285542391397,no,0.00283283714943258
897,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//the user visible aliases, which are unknown to the superclass, //these are not the actual ""physical"" SQL aliases",no,undetermined,0,0,0,no,0.0024161366524027717,no,0.0021755757648132196,no,0.0018230398569424376,no,0.0022850458052676484,no,0.0020641207152053516,no,0.0018566508588235243
898,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-insert=""false"", use the static SQL",no,undetermined,0,0,0,no,0.002474073582693381,no,0.00292455889613815,no,0.002156396154212746,no,0.0018706893352641101,no,0.0018251989229580697,no,0.0016194499681748038
899,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if a composite key, use ""( (foo = ? and bar = ?) or (foo = ? and bar = ?) )"" for batching //TODO: unnecessary for databases with ANSI-style joins",no,undetermined,0,0,0,no,0.4842497591823159,no,0.42519736916810696,no,0.368146397296903,no,0.4173342548239056,no,0.4219300903688862,no,0.41895153481508574
900,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// For the case of dynamic-insert=""false"", use the static SQL",no,undetermined,0,0,0,no,0.002474073582693381,no,0.00292455889613815,no,0.002156396154212746,no,0.0018706893352641101,no,0.0018251989229580697,no,0.0016194499681748038
901,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the class hierarchy structure,no,undetermined,0,0,0,no,0.008098061905673424,no,0.008324989162407117,no,0.007138509789972647,no,0.00623063666230692,no,0.00620856987273612,no,0.005639565391254096
902,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//a shortcut if its location didn't change!,no,undetermined,0,0,0,no,0.00501238486416334,no,0.010957838801185166,no,0.009084755895062583,no,0.008044973337697665,no,0.007989649780896689,no,0.007278394122342611
903,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//swaldman 2006-08-28: define c3p0-style configuration parameters for properties with //                     hibernate-specific overrides to detect and warn about conflicting //                     declarations,no,undetermined,0,0,0,no,0.028846464840223872,no,0.010976574805554872,no,0.009091725512300872,no,0.008056659304080933,no,0.007989627133195107,no,0.0072759418220531575
904,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not supported,no,undetermined,0,0,0,no,0.009391968882519232,no,0.008761820117932065,no,0.007817703322787037,no,0.00698180525199814,no,0.00693665754974756,no,0.006263044148371853
905,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Need to use the identifier type of the collection owner // since the incoming is value is actually the owner's id. // Using the collection's key type causes problems with // property-ref keys...,no,undetermined,0,0,0,no,0.05538692951722291,no,0.010970615990234916,no,0.009084828820674714,no,0.008061523472087571,no,0.007975688747844581,no,0.007283755197203749
906,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// if we instantiate a collection during the flush() process, // we must ignore it for the rest of the flush()",no,undetermined,0,0,0,no,0.00740544351005618,no,0.0030763435686503924,no,0.0023825693848297295,no,0.0019351409734148742,no,0.0020490032863241863,no,0.0018490855654060112
907,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// moved up from AbstractEntityPersister ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.01121989854291454,no,0.009938305471206525,no,0.00892242722655482,no,0.008064917609040332,no,0.007998386716349117,no,0.007288244758992968
908,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// new collections that get found + wrapped // during flush shouldn't be ignored,no,undetermined,0,0,0,no,0.017675925437823356,no,0.008698851804718445,no,0.006764016141335032,no,0.0057971018958953725,no,0.0060380412313231656,no,0.0054879750521046
909,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// meant to handle dynamic instantiation queries...,no,undetermined,0,0,0,no,0.0033463824212895165,no,0.010990358660212958,no,0.009108327993311712,no,0.00806816931973746,no,0.008007894818412497,no,0.007293483563849417
910,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//a newly wrapped collection is NOT dirty (or we get unnecessary version updates),no,undetermined,0,0,0,no,0.05609576552747383,no,0.010967426648314951,no,0.009104966659250648,no,0.008067212159543556,no,0.008007428707087986,no,0.007275458060163912
911,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// local cache, so we use synchronization",no,undetermined,0,0,0,no,0.0035332354333494098,no,0.0035426043736086973,no,0.00284154441435436,no,0.0024122965152798474,no,0.0024491761039495234,no,0.002147029497716677
912,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Always add the collection's query spaces.,no,undetermined,0,0,0,no,0.008889692992689645,no,0.008874909812471467,no,0.006096280747010521,no,0.004988332075900518,no,0.004601905229364722,no,0.004234300535671428
913,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//the BLOB type requires a size arguement - this defaults to //bytes - no arg defaults to 1 whole byte! //other argument mods include K - kilobyte, M - megabyte, G - gigabyte. //refer to the PBdevelopers guide for more info.",no,undetermined,0,0,0,no,0.03352777472546742,no,0.01098572788091796,no,0.009089899437059344,no,0.00804712687264115,no,0.007988116311533231,no,0.007267552049784023
914,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// detached collections that get found + reattached // during flush shouldn't be ignored,no,undetermined,0,0,0,no,0.009679943980764912,no,0.005064143288167894,no,0.00411800637025901,no,0.0035499592489825985,no,0.003695810996558071,no,0.0033235506587688374
915,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// revert to traditional hibernate behavior of setting initialPoolSize to minPoolSize // unless otherwise specified with a c3p0.*-style parameter.,no,undetermined,0,0,0,no,0.006735331455216623,no,0.00964225890543714,no,0.006961076567837614,no,0.006410479107184568,no,0.006496030567145329,no,0.005891517141371314
916,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we need to utilize dynamic delete statements,no,undetermined,0,0,0,no,0.00736072099805083,no,0.00783997305400209,no,0.006612748316871168,no,0.006130394492945884,no,0.006211994931265455,no,0.005640841806621845
917,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//columns.add(columnName); //aliases.add(tableAlias);,no,undetermined,0,0,0,no,0.0011197439015056337,no,0.0027633235226500463,no,0.0025143031417161153,no,0.002285425095572984,no,0.0022439751520208977,no,0.002114078718814247
918,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// otherwise, utilize the static delete statements",no,undetermined,0,0,0,no,0.002953573723930367,no,0.003128834008114377,no,0.001983069441962282,no,0.0017194043219366333,no,0.001778200892268709,no,0.0015828203452406698
919,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// intentionally empty,no,undetermined,0,0,0,no,0.0062029637849833775,no,0.006988658068479712,no,0.006647053667740506,no,0.0064179509147434715,no,0.00653565950775097,no,0.005941618381082593
920,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"/*public boolean equals(Object other) {
		read();
		return bag.equals(other);
	}

	public int hashCode(Object other) {
		read();
		return bag.hashCode();
	}*/",no,undetermined,0,0,0,no,0.004166904192613107,no,0.01016528834268106,no,0.008430764456652891,no,0.007793213370433427,no,0.007800316513888308,no,0.007110872981936591
921,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//final boolean forceCacheRefresh,",no,undetermined,0,0,0,no,0.0001382254626651015,no,0.00018676860229683545,no,0.00015313937064195146,no,0.00013158445774651422,no,0.00013154098918303182,no,0.00010987896739092158
922,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//just a performance opt!,no,undetermined,0,0,0,no,0.019145863880834512,no,0.010989339010210266,no,0.0090918220160395,no,0.008049240875741692,no,0.007984832358795534,no,0.007270286037419612
923,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Essentially: // 1) If we have a local (Hibernate) transaction in progress //      and it already has the UserTransaction cached, use that //      UserTransaction to determine the status. // 2) If a transaction manager has been located, use //      that transaction manager to determine the status. // 3) Finally, as the last resort, try to lookup the //      UserTransaction via JNDI and use that to determine the //      status.",no,undetermined,0,0,0,no,0.0074794159330908985,no,0.00515957948994036,no,0.004035899662139092,no,0.0038959105034590824,no,0.004498311709938626,no,0.004158312102819159
924,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//just a performance opt!,no,undetermined,0,0,0,no,0.019145863880834512,no,0.010989339010210266,no,0.0090918220160395,no,0.008049240875741692,no,0.007984832358795534,no,0.007270286037419612
925,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// used to set the type of the parent dot node,no,undetermined,0,0,0,no,0.005816553285606528,no,0.003334470397196363,no,0.0028712204814109023,no,0.0024622818653263537,no,0.0026216856799340803,no,0.0023583604781359335
926,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//all joins join to the pk of the driving table,no,undetermined,0,0,0,no,0.0030744928099357585,no,0.0025079017414525477,no,0.002211162945027054,no,0.003107352680771309,no,0.0030787547888007404,no,0.002762469673286162
927,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// more specifically : ""datetime [op] ?"" //      1) if the operator is MINUS, we really cannot determine //          the expected type as either another datetime or //          numeric would be valid //      2) if the operator is PLUS, the param needs to be of //          some numeric type",no,undetermined,0,0,0,no,0.10102075194227729,no,0.06142651382620658,no,0.009112355702204656,no,0.0066878851512582604,no,0.006630902573506854,no,0.006030594517072759
928,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//notice that we skip the first table; it is the driving table!,no,undetermined,0,0,0,no,0.0019039926616365402,no,0.0008038047765912301,no,0.0006180496998020598,no,0.000553710851771465,no,0.0005532850781924443,no,0.00048009407997756464
929,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// aliases named identifier ( alias.idname ),no,undetermined,0,0,0,no,0.007507674404088465,no,0.008014004789229132,no,0.008077397025960654,no,0.007810953963313662,no,0.007535289890075069,no,0.006788395934438521
930,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//skip the driving table,no,undetermined,0,0,0,no,0.001438484236909668,no,0.00036287009182227407,no,0.000309520915284873,no,0.00030276443708110895,no,0.0003066322462914892,no,0.00026342867127809985
931,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// inserts ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.003292479061451821,no,0.004038138786983745,no,0.004321208388057485,no,0.005112401826066954,no,0.00028486974806732904,no,0.00024351508075497877
932,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//get 'em in the right order (not that it really matters),no,undetermined,0,0,0,no,0.021700721770577806,no,0.010975988386111654,no,0.009102114811038942,no,0.008056574434389967,no,0.008013240780542445,no,0.007272158348825861
933,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,/*package*/,no,undetermined,0,0,0,no,0.004437760287425697,no,0.004876701033127142,no,0.004453796219161608,no,0.004528643871969353,no,0.004494747150569872,no,0.004042588878453024
934,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//NOTE EARLY EXIT!,no,undetermined,0,0,0,no,0.005046302398143233,no,0.0035759389019286605,no,0.0029371527467461234,no,0.00270068247031243,no,0.0026841669436306528,no,0.0024229950349091522
935,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0036523008980329486,no,0.005504726900042388,no,0.006461868463342029,no,0.00788716525811375,no,0.0079850989855144,no,0.007268429553841039
936,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// trying via forName() first to be as close to DriverManager's semantics,no,undetermined,0,0,0,no,0.002634667357760736,no,0.00218334907482004,no,0.0019011196864890014,no,0.0017670189368120843,no,0.0017121588650818402,no,0.0015105653046554334
937,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//this bit is only *really* absolutely necessary for handling //requestedId, but is also good if we merge multiple object //graphs, since it helps ensure uniqueness",no,undetermined,0,0,0,no,0.18440411054810052,no,0.37054478723828754,no,0.4033195798007686,no,0.3861768802180485,no,0.37696407501324486,no,0.36951050515196093
938,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//	private boolean showSql; //	private boolean formatSql;,no,undetermined,0,0,0,no,8.794616449391885e-05,no,9.237791493671946e-05,no,6.427757378369545e-05,no,5.028970208423736e-05,no,5.0166251438312784e-05,no,4.137826625798227e-05
939,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// in case we were deserialized in a different JVM, look for an instance with the same name // (alternatively we could do an actual JNDI lookup here....)",no,undetermined,0,0,0,no,0.0922405634322992,no,0.010967376746091348,no,0.009083720641552143,no,0.0080531989826685,no,0.008009805369779532,no,0.007271037342716811
940,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// try to make sure we don't wrap and already wrapped session,no,undetermined,0,0,0,no,0.008156225215790734,no,0.005060550714523844,no,0.003848728258108885,no,0.0032428193930221414,no,0.0032261704578010223,no,0.002890862698664004
941,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// If this is an implied join in a FROM clause, then use ANSI-style joining, and set the // flag on the FromElement that indicates that it was implied in the FROM clause itself.",no,undetermined,0,0,0,no,0.017007873247945542,no,0.01024091922114545,no,0.009108113856273291,no,0.008051706672198651,no,0.00799857780515018,no,0.007268620438825577
942,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//render the where and from parts,no,undetermined,0,0,0,no,0.006688573332425018,no,0.006816058085636341,no,0.005805577881380022,no,0.006579353643344147,no,0.006981729758993403,no,0.006405503086517159
943,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// There is already an existing batch for this type of entity. // Check to see if the latest batch is acceptable.,no,undetermined,0,0,0,no,0.017791680893220887,no,0.008010374211569032,no,0.009104151522268773,no,0.008073989141412878,no,0.007997561145554622,no,0.007285096769458834
944,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// allow these to go through the the real session no matter what,no,undetermined,0,0,0,no,0.010340853753731503,no,0.008347073388516327,no,0.006889663915100026,no,0.006060686152390959,no,0.006217104719598425,no,0.005628599762954689
945,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Don't really know all the codes required to adequately decipher returned jdbc exceptions here. // simply allow the failure to be eaten and the subsequent insert-selects/deletes should fail,no,undetermined,0,0,0,no,0.08696462816212028,no,0.01096920368612813,no,0.009097200680067143,no,0.008063613094947075,no,0.007990748253774412,no,0.00726852282131032
946,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//we *could* regerate this inside each called method!,no,undetermined,0,0,0,no,0.03645467247446774,no,0.010980607166621206,no,0.009105050373403931,no,0.008038902800431597,no,0.008000252317936258,no,0.00727896711368266
947,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the CascadingAction implementations ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0034902363227269657,no,0.003381497276904272,no,0.0029325057763475324,no,0.0027327827835128683,no,0.002761970674183822,no,0.002472012597112438
948,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//now render the joins,no,undetermined,0,0,0,no,0.002317946345466462,no,0.006318008171897715,no,0.005307885159638595,no,0.008042401435983063,no,0.00798974638966871,no,0.00728487863941801
949,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// If you're closing down the ConnectionProvider chances are an // is not a real big deal, just warn",no,undetermined,0,0,0,no,0.006931275239820988,no,0.006934259248878543,no,0.0055744928419612354,no,0.004742463319289848,no,0.004688781066107148,no,0.00418922168501554
950,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// create a new batch for this type. The batch number is the number of current batches.,no,undetermined,0,0,0,no,0.02032330032468904,no,0.010953984219095901,no,0.009111409347896872,no,0.008076550508344724,no,0.00799962603645594,no,0.0072867396419155775
951,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// keyword support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0032808514532378045,no,0.0054770098956915415,no,0.005275932090581005,no,0.004967807718956364,no,0.00489071410135004,no,0.00432168461758292
952,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// This will add the new from element to the origin.,no,undetermined,0,0,0,no,0.013342588753689317,no,0.010961093099581433,no,0.009106755189912894,no,0.00804898327010911,no,0.00798891969123361,no,0.007287469732899687
953,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the closure of all columns used by the entire hierarchy including // subclasses and superclasses of this class,no,undetermined,0,0,0,no,0.007876510198316294,no,0.011001366426920584,no,0.009091500075241572,no,0.00806301726183855,no,0.008008915217483287,no,0.00726671582207296
