,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba
3155,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3156,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3157,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //{{{ Handle ordinary abbrevs,no,undetermined,0,0,0,no,0.004430304705463386,no,0.0058454745378010466,no,0.004422423728636056,no,0.00411501477313683,no,0.003555032607349094,no,0.0031866766537244026
3158,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3159,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3160,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ clear() method,no,undetermined,0,0,0,no,0.004790251822529223,no,0.00148228737241544,no,0.001369774146539755,no,0.001163037637759105,no,0.0009844546420792982,no,0.0008421739192948616
3161,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3162,jEdit-4.2,WITHOUT_CLASSIFICATION,// reinit the callstack,no,undetermined,0,0,0,no,0.0001355767718730826,no,0.00011752177898012985,no,5.525766217482144e-05,no,4.913226292564348e-05,no,3.9461639945123586e-05,no,3.291301844667438e-05
3163,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Maybe show add abbrev dialog,no,undetermined,0,0,0,no,0.07895290041827667,no,0.011033266043795589,no,0.007621981422862713,no,0.007078428288333838,no,0.006191539517393461,no,0.005616572587736299
3164,jEdit-4.2,WITHOUT_CLASSIFICATION,// Do we have the necessary jdk1.2 packages and optional package?,no,undetermined,0,0,0,no,0.06200627460095976,no,0.011032525214499187,no,0.007617983842181492,no,0.007091782230519503,no,0.006201236153664168,no,0.0056009169866067235
3165,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getGlobalAbbrevs() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3166,jEdit-4.2,WITHOUT_CLASSIFICATION,// I guess this is when we pass it as an argument? // Setting locally,no,undetermined,0,0,0,no,0.0026614168201979454,no,0.0020257108357210297,no,0.0011892670263692585,no,0.0010970680550867083,no,0.0008776331609048601,no,0.0007561709077621865
3167,jEdit-4.2,WITHOUT_CLASSIFICATION,// not a comment // create RE subexpression as token.,no,undetermined,0,0,0,no,0.0029360264459625863,no,0.0037474006616603625,no,0.002869283941328577,no,0.002626536774874382,no,0.0022644094796603104,no,0.001975930269606606
3168,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addComponent() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3169,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setProperties() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3170,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.002512585442644617,no,0.0013390059206928506,no,0.0007251555987293147,no,0.0006565938704784488,no,0.0005478465290198642,no,0.00047091502359302237
3171,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.002512585442644617,no,0.0013390059206928506,no,0.0007251555987293147,no,0.0006565938704784488,no,0.0005478465290198642,no,0.00047091502359302237
3172,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.002512585442644617,no,0.0013390059206928506,no,0.0007251555987293147,no,0.0006565938704784488,no,0.0005478465290198642,no,0.00047091502359302237
3173,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.002512585442644617,no,0.0013390059206928506,no,0.0007251555987293147,no,0.0006565938704784488,no,0.0005478465290198642,no,0.00047091502359302237
3174,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.002512585442644617,no,0.0013390059206928506,no,0.0007251555987293147,no,0.0006565938704784488,no,0.0005478465290198642,no,0.00047091502359302237
3175,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getSize() method,no,undetermined,0,0,0,no,0.025972171513274675,no,0.011034477496139637,no,0.007635262090472605,no,0.007084016964006441,no,0.0062091478321936655,no,0.005600233062701854
3176,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setGlobalAbbrevs() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3177,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ removeToolBar() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3178,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ removeAllKeyBindings() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3179,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addToolBar() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3180,jEdit-4.2,WITHOUT_CLASSIFICATION,/* case KeyEvent.VK_SEPARATOR: */,no,undetermined,0,0,0,no,0.002983770325299872,no,0.006477558199141697,no,0.005601832255546065,no,0.0051303878220234035,no,0.0044396316483664,no,0.003990632122272989
3181,jEdit-4.2,WITHOUT_CLASSIFICATION,"// F10 should be passed on, but C+e F10 // shouldn't",no,undetermined,0,0,0,no,0.014140034995616163,no,0.011034453803812069,no,0.007631207398553247,no,0.00708230075590123,no,0.006197263849691174,no,0.005607758568041543
3182,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getModel() method,no,undetermined,0,0,0,no,0.006172595204529467,no,0.006707903489286271,no,0.004896439651707837,no,0.00474570532283315,no,0.004142740541721395,no,0.003620946752173855
3183,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ propertiesChanged() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3184,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ saveHistory() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3185,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isPrefixActive() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3186,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getSymbolicModifierName() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3187,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getKeyBinding() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3188,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3189,jEdit-4.2,WITHOUT_CLASSIFICATION,// // Hash table of attributes found in current start tag. //,no,undetermined,0,0,0,no,0.001942685188013803,no,0.0019373818914851727,no,0.0010687607738096789,no,0.0008975562542188104,no,0.0007589197419821417,no,0.0006671388938096228
3190,jEdit-4.2,WITHOUT_CLASSIFICATION,/*ignore*/,no,undetermined,0,0,0,no,9.823942696870512e-05,no,9.824670969451674e-05,no,5.718238976370064e-05,no,5.154862436352029e-05,no,4.084722406457437e-05,no,3.39312912683277e-05
3191,jEdit-4.2,WITHOUT_CLASSIFICATION,// Generate a hash code.,no,undetermined,0,0,0,no,0.0026198681534561857,no,0.005756360417297675,no,0.0044446664855058386,no,0.004040336708047841,no,0.003504109194016919,no,0.0031674966994819902
3192,jEdit-4.2,WITHOUT_CLASSIFICATION,// UNMATCHED RIGHT PAREN // ) or \) throw exception if // !syntax.get(RESyntax.RE_UNMATCHED_RIGHT_PAREN_ORD),no,undetermined,0,0,0,no,0.00522504592047142,no,0.0072248754025902966,no,0.005263827201241337,no,0.004790967512656071,no,0.004152839105280943,no,0.0037298678093104897
3193,jEdit-4.2,WITHOUT_CLASSIFICATION,// Place the toolbar at the bottom of the group,no,undetermined,0,0,0,no,0.005874348960328761,no,0.003879452355911378,no,0.002800787085651258,no,0.002630799339441255,no,0.0022723725637451213,no,0.0020214275373782657
3194,jEdit-4.2,WITHOUT_CLASSIFICATION,"// need to carry over file name and first line globs because they are // not given to us by the XMode handler, but instead are filled in by // the catalog loader.",no,undetermined,0,0,0,no,0.056537627196296396,no,0.011019937229940083,no,0.007627159863593381,no,0.007089596236041425,no,0.006207897075558536,no,0.005603901655058689
3195,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addItem() method,no,undetermined,0,0,0,no,0.00519800365851494,no,0.005511220953497844,no,0.0038703159093807574,no,0.003717834974740986,no,0.0032047038634301366,no,0.0027958335758355825
3196,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3197,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3198,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ loadHistory() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3199,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3200,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setCurrentBindings() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3201,jEdit-4.2,WITHOUT_CLASSIFICATION,// Stores prefix name in bindings hashtable,no,undetermined,0,0,0,no,0.002457727514532818,no,0.002082962505806675,no,0.0015009704956775397,no,0.0013786020041469287,no,0.0011719927841122748,no,0.0010380090614781762
3202,jEdit-4.2,WITHOUT_CLASSIFICATION,// private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3203,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ToolBarManager constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3204,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3205,jEdit-4.2,WITHOUT_CLASSIFICATION,// select the appropriate tree node.,no,undetermined,0,0,0,no,0.010844031045335269,no,0.010662236333585234,no,0.007128140647075813,no,0.006318536374023006,no,0.005546318635484338,no,0.00500057516428099
3206,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getElementAt() method,no,undetermined,0,0,0,no,0.005659139816203216,no,0.006792636617800807,no,0.005391088175553233,no,0.0051694854614430545,no,0.004492293633078475,no,0.003936699739409693
3207,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3208,jEdit-4.2,WITHOUT_CLASSIFICATION,"//Log.log(Log.DEBUG,HistoryModel.class,fnf);",no,undetermined,0,0,0,no,0.0014753333740799698,no,0.0016820530267879382,no,0.0011435908237852489,no,0.0010494145325017606,no,0.0008831801569880028,no,0.0007735837140124029
3209,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Entry class,no,undetermined,0,0,0,no,0.0008568163466711608,no,0.002960706841118711,no,0.002095172550793469,no,0.0019083877520981647,no,0.0016224405192400062,no,0.0014459707966759056
3210,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ dispose() method,no,undetermined,0,0,0,no,0.004971486854366631,no,0.004978960830702642,no,0.003676002804170394,no,0.0035266613783118787,no,0.003035326354771803,no,0.002631665470441476
3211,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HelpSearchPanel constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3212,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ MouseHandler class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3213,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ removeToolBar() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3214,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ActionHandler class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3215,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3216,jEdit-4.2,WITHOUT_CLASSIFICATION,"// OK, do it by the book.",no,undetermined,0,0,0,no,0.00398798614709501,no,0.004797989463706237,no,0.0035179791965719077,no,0.003342822003632275,no,0.0028694610707613163,no,0.002566370416883676
3217,jEdit-4.2,WITHOUT_CLASSIFICATION,// set proxy authentication,no,undetermined,0,0,0,no,0.0008250681065910007,no,0.001530018520090955,no,0.0011413408956162014,no,0.0010131936901123138,no,0.0008585852731555115,no,0.000746499546868668
3218,jEdit-4.2,WITHOUT_CLASSIFICATION,// Expand buffer if necessary.,no,undetermined,0,0,0,no,0.003964081703334163,no,0.00483315623456342,no,0.0038712452200734136,no,0.0038370108831527975,no,0.003308146965894258,no,0.002963452447141603
3219,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3220,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3221,jEdit-4.2,WITHOUT_CLASSIFICATION,// check the next character,no,undetermined,0,0,0,no,0.0037714091954034233,no,0.002783654918450787,no,0.0018292831635439973,no,0.0015625482044838617,no,0.0013275937908963315,no,0.0011757564808523235
3222,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3223,jEdit-4.2,WITHOUT_CLASSIFICATION,// MATCH-ANY-CHARACTER OPERATOR (except possibly newline and null) //  .,no,undetermined,0,0,0,no,0.00928768854120086,no,0.010634421501458416,no,0.007292069527847741,no,0.007090350114166217,no,0.006198606186869199,no,0.005609928305224347
3224,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ JARClassLoader constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3225,jEdit-4.2,WITHOUT_CLASSIFICATION,// no need to do this for macros!,no,undetermined,0,0,0,no,0.04223001635356693,no,0.01104805364689183,no,0.0076456671183222575,no,0.007081106168203452,no,0.006201031703447933,no,0.0056000507934386165
3226,jEdit-4.2,WITHOUT_CLASSIFICATION,// GOTO_W,no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3227,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3228,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3229,jEdit-4.2,WITHOUT_CLASSIFICATION,// Skip whitespace at the start.,no,undetermined,0,0,0,no,0.00011203872675182453,no,0.000333215924523888,no,0.00021471096851141853,no,0.00019141980114507174,no,0.00015830291802681174,no,0.00013543996029413398
3230,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ accept() method,no,undetermined,0,0,0,no,0.008210506665309385,no,0.008120043050610336,no,0.0060246969046383846,no,0.005754794686667313,no,0.005008646400467954,no,0.004365191705613672
3231,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getName() method,no,undetermined,0,0,0,no,0.002694423352273836,no,0.011017525331283657,no,0.00761730857784962,no,0.007090499328317788,no,0.006211184835013809,no,0.0056076538964784485
3232,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3233,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3234,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3235,jEdit-4.2,WITHOUT_CLASSIFICATION,// system id,no,undetermined,0,0,0,no,0.05003370885791163,no,0.011031793100372937,no,0.007631953300567625,no,0.007101691259019975,no,0.006204745122736254,no,0.005609007693363556
3236,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Instance members,no,undetermined,0,0,0,no,0.004941819159225193,no,0.0039081330014133315,no,0.0028734300581333117,no,0.0024567240134998653,no,0.0020955576521719714,no,0.0018694094745518247
3237,jEdit-4.2,WITHOUT_CLASSIFICATION,// Return the value.,no,undetermined,0,0,0,no,0.0012781962655458144,no,0.0012873005917177355,no,0.0007952829937265683,no,0.0007210028501225786,no,0.0006057966202582765,no,0.0005264377801576899
3238,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ResultCompare class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3239,jEdit-4.2,WITHOUT_CLASSIFICATION,// we later use this to compute a relative ranking,no,undetermined,0,0,0,no,0.03349082773207942,no,0.011056721317629737,no,0.00762636224341574,no,0.007099533802177484,no,0.006206938488377338,no,0.005603645374419583
3240,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3241,jEdit-4.2,WITHOUT_CLASSIFICATION,// end EnhancedDialog implementation,no,undetermined,0,0,0,no,0.012285377509915223,no,0.007882002246487545,no,0.004806999676769247,no,0.00447918039489145,no,0.003908313978058448,no,0.003501107566185506
3242,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HelpViewer constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3243,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getShortURL() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3244,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ gotoURL() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3245,jEdit-4.2,WITHOUT_CLASSIFICATION,// public id,no,undetermined,0,0,0,no,0.01920469491934543,no,0.01102932569857666,no,0.007636476632531103,no,0.007102412576639703,no,0.006204095142399915,no,0.005613092224894466
3246,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ResultRenderer class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3247,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ queueTOCReload() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3248,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HelpViewer constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3249,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getBaseURL() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3250,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HelpViewer constructor,no,undetermined,0,0,0,no,0.001982447848266886,no,0.01102939628786211,no,0.007622585138132343,no,0.007076482340227623,no,0.006197425283780558,no,0.005599600298923554
3251,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Inner classes,no,undetermined,0,0,0,no,0.0008912505811620958,no,0.001855852740410491,no,0.001100019757157801,no,0.000996164028313319,no,0.000843297897433946,no,0.0007370668492316839
3252,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3253,jEdit-4.2,WITHOUT_CLASSIFICATION,// Literals never have line ends,no,undetermined,0,0,0,no,0.0327583622933229,no,0.011020611563229395,no,0.007641066464580994,no,0.007098257216846277,no,0.006194127693526823,no,0.005603385062831046
3254,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ loadTOC() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3255,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HelpFile class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3256,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,0,0,no,0.011707570982796614,no,0.00613154517768315,no,0.004925862945144766,no,0.00418464256845422,no,0.003620113249874158,no,0.0032483702893659184
3257,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ runScript() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3258,jEdit-4.2,WITHOUT_CLASSIFICATION,// Read the first character.,no,undetermined,0,0,0,no,0.00045312859888007993,no,0.00048773890341661846,no,0.0002951025390666169,no,0.000252474166084842,no,0.00020873595909203145,no,0.00018170495259733186
3259,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ evalSelection() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3260,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ showEvaluateDialog() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3261,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ showEvaluateLinesDialog() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
3262,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ LinkHandler class,no,undetermined,0,0,0,no,0.0004963607909659187,no,0.0110242278575317,no,0.007621248006859663,no,0.007074253697777934,no,0.006190116321215194,no,0.00559628941056389
3263,jEdit-4.2,WITHOUT_CLASSIFICATION,// reset default cursor so that the hand cursor doesn't // stick around,no,undetermined,0,0,0,no,0.005232746635973992,no,0.006307244932676268,no,0.0050756425481310215,no,0.004658214546129803,no,0.004060543537275132,no,0.00365698515992603
3264,jEdit-4.2,WITHOUT_CLASSIFICATION,/*checkonly*/,no,undetermined,0,0,0,no,0.0032089984977097274,no,0.007924746340510644,no,0.0076228481673159265,no,0.007083543173217127,no,0.006194035468551736,no,0.0055991844634035665
3265,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ indexJAR() method,no,undetermined,0,0,0,no,0.006324652847233307,no,0.0014757286277451945,no,0.0006218680629208301,no,0.0006601218449954657,no,0.0005518853075805341,no,0.00044178484571943683
