,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba,svm_pred_8,svm_pred_8_proba,svm_pred_9,svm_pred_9_proba,svm_pred_10,svm_pred_10_proba,svm_pred_11,svm_pred_11_proba
1562,argouml,WITHOUT_CLASSIFICATION,// the text will be set later,no,undetermined,0,0,0,no,0.006765934615335209,no,0.007062720293882839,no,0.005548168354540393,no,0.004489949520213367,no,0.004173256902517341,no,0.0039502754846499335,no,0.0038512764759452167,no,0.003609741389944083,no,0.0033171159035833534,no,0.0032963655219769607,no,0.0032683060995049237,no,0.003062559968755068
1563,argouml,WITHOUT_CLASSIFICATION,/* Check if multiple items are selected: */,no,undetermined,0,0,0,no,0.005629123668028925,no,0.0007050659737273682,no,0.00041076432880686676,no,0.000253814582254801,no,0.00024119288488946898,no,0.0002098203222308114,no,0.00021719112554808084,no,0.00019804146374741345,no,0.00016570718387288682,no,0.0001607026262257928,no,0.0001596151869596794,no,0.00014417703478984052
1564,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.005834222972189886,no,0.004853619479063627,no,0.004007527506447311,no,0.0029247548153859258,no,0.002926647508904476,no,0.002725036946768545,no,0.0028732608573831947,no,0.0026136983792417433,no,0.0024062267975621283,no,0.0025308637032203153,no,0.0025617893847808874,no,0.0024246250214859234
1565,argouml,WITHOUT_CLASSIFICATION,// Make all the parts match the main fig,no,undetermined,0,0,0,no,0.0004966183151520142,no,0.0016368768802622626,no,0.0009348101644118144,no,0.0007018878421892629,no,0.0006739113162917653,no,0.0006450452580070824,no,0.0006184717872065651,no,0.0005632694034815385,no,0.00048619257985342253,no,0.0005009758636454825,no,0.00048780383351982047,no,0.0004544191275861361
1566,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no,undetermined,0,0,0,no,0.005834222972189886,no,0.004853619479063627,no,0.004007527506447311,no,0.0029247548153859258,no,0.002926647508904476,no,0.002725036946768545,no,0.0028732608573831947,no,0.0026136983792417433,no,0.0024062267975621283,no,0.0025308637032203153,no,0.0025617893847808874,no,0.0024246250214859234
1567,argouml,WITHOUT_CLASSIFICATION,"// If the element import is in the old owned, it means it must have // been removed. Make sure the associated model element is removed.",no,undetermined,0,0,0,no,0.009964734292272816,no,0.015436526517372005,no,0.011615620203766087,no,0.009226128470111237,no,0.009290964907918529,no,0.00925978703127753,no,0.009277476526012522,no,0.008720676762611703,no,0.008278948550393931,no,0.006925458172489979,no,0.006948893312687782,no,0.006571188259514936
1568,argouml,WITHOUT_CLASSIFICATION,"// TODO: Use per-project undo manager, not global",no,undetermined,0,0,0,yes,0.9701570358313826,no,0.015448504963980463,no,0.013240088729775277,no,0.011520699106248939,no,0.011087358229358458,no,0.010495622046954287,no,0.010288973331236176,no,0.009702867829683572,no,0.00925167669195843,no,0.00892124198856973,no,0.008902973913156602,no,0.00848132132915794
1569,argouml,WITHOUT_CLASSIFICATION,// By default we don't show the attribute check box. Mark this object // as a listener for the check box.,no,undetermined,0,0,0,no,0.001610586318408059,no,0.0024295827720876816,no,0.0016846379654834743,no,0.0015560434493104886,no,0.0011153116317214019,no,0.0010300814205827344,no,0.0011688899854456045,no,0.0011137377784228937,no,0.0009855739651375129,no,0.0010209384440293344,no,0.0010148684560182376,no,0.0009618949713577005
1570,argouml,WITHOUT_CLASSIFICATION,// verify the name property was correctly updated,no,undetermined,0,0,0,no,0.009725920719547974,no,0.005656479632320542,no,0.006380736007497593,no,0.004834225195624083,no,0.004772400016540093,no,0.004419946686696271,no,0.004109802711918611,no,0.00371392637144224,no,0.003386788644553436,no,0.0031632658952684095,no,0.0031185801031081172,no,0.0029465655014688985
1571,argouml,WITHOUT_CLASSIFICATION,"// add Figs to the FigNode in back-to-front order // Put this rectangle behind the rest, so it goes first",no,undetermined,0,0,0,no,0.002003726611851113,no,0.005411032847431403,no,0.004233964296777562,no,0.0031924064774622955,no,0.0027327292868017357,no,0.0025687653402770416,no,0.0027818777775762958,no,0.00259919740613178,no,0.0024008498734307436,no,0.0024933191615965846,no,0.0025647502469705987,no,0.00242636969502089
1572,argouml,WITHOUT_CLASSIFICATION,// TODO: We should be able to just call renderingChanged on the child // figs here instead of doing an updateOperations...,no,undetermined,0,0,0,yes,0.9999976205048653,no,0.015469651353298919,no,0.013227444170309905,no,0.011531001338409633,no,0.011086972069558202,no,0.010494491857883162,no,0.01030008776685126,no,0.009698974228304427,no,0.009264649669251205,no,0.008913004267142914,no,0.008885784091083527,no,0.00849622701162188
1573,argouml,WITHOUT_CLASSIFICATION,// Make the line dashed,no,undetermined,0,0,0,no,0.001219467960187515,no,0.0017053180048856064,no,0.001110958748983605,no,0.0007895203427232693,no,0.0008008529748208664,no,0.0007258997546344272,no,0.0007037669005656883,no,0.000722963849335208,no,0.0006360714019154837,no,0.0006304129574044729,no,0.0006276216310151633,no,0.0005950392080436828
1574,argouml,WITHOUT_CLASSIFICATION,"/*
     * List of objects.
     * 
     * NOTE: This methods which read/write this don't appear to be used.
     */",no,undetermined,0,0,0,no,0.09273174860599481,no,0.015472223113394815,no,0.013229158917055511,no,0.01152769030439939,no,0.011073163689292698,no,0.010468493225673748,no,0.010303830031085016,no,0.009697396214782468,no,0.009269182460916894,no,0.008921199949818676,no,0.008889595290655125,no,0.008488986193568008
1575,argouml,WITHOUT_CLASSIFICATION,// Add an arrow with an open arrow head,no,undetermined,0,0,0,no,0.009805201409065116,no,0.006573555593038659,no,0.004853684943411902,no,0.0036544209609344265,no,0.0036957422823169802,no,0.0034772835974597248,no,0.003459905696472748,no,0.003173595276053933,no,0.0029457407660552627,no,0.0028633714101443056,no,0.0028578820587483976,no,0.0026653296234401213
1576,argouml,WITHOUT_CLASSIFICATION,// This module will still register as enabled for UML1.4 but it won't // actually do anything.,no,undetermined,0,0,0,no,0.09740375959233823,no,0.015462998345841961,no,0.013201640542894699,no,0.011527560565132315,no,0.011080618009522144,no,0.010469812445048812,no,0.010268183546047313,no,0.009672206416845346,no,0.009246588469841836,no,0.008914624493561762,no,0.008870569938642174,no,0.008499239310954657
1577,argouml,WITHOUT_CLASSIFICATION,// Make the edge go between nearest points,no,undetermined,0,0,0,no,0.00044774702992418837,no,0.0007185314250499003,no,0.0005303091978130479,no,0.0005132687281765571,no,0.0005138563884496672,no,0.00045667852309244617,no,0.0004464987833282393,no,0.00040722853191249206,no,0.0003136917557297709,no,0.00037013903066658067,no,0.0003683773176598974,no,0.0003395598317585656
1578,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#setLineColor(java.awt.Color)
     */",no,undetermined,0,0,0,no,0.007348369950479724,no,0.00705176611495973,no,0.00542545427979043,no,0.0038271259190119046,no,0.00357185689892982,no,0.003321487991448049,no,0.003249650438639528,no,0.0029907481416011896,no,0.0027335369785780684,no,0.0025992452411589062,no,0.0025750047474329975,no,0.002418871147734015
1579,argouml,WITHOUT_CLASSIFICATION,// Create a new version of the relevant fig,no,undetermined,0,0,0,no,0.01058498831746564,no,0.015471314491916388,no,0.013194352165654686,no,0.011538913830372385,no,0.011062501932812163,no,0.010477914579142909,no,0.010305993086095082,no,0.009699838781578216,no,0.009265126101425216,no,0.008899869056556499,no,0.008894696677451061,no,0.008472814455303014
1580,argouml,WITHOUT_CLASSIFICATION,// If default Namespace is not already set,no,undetermined,0,0,0,no,0.01711264055362433,no,0.0039358708168103045,no,0.0024601987962694504,no,0.0015654639545264158,no,0.0016533227992551359,no,0.0017030689296991743,no,0.0015996492941082073,no,0.001475656449209377,no,0.001332316064025424,no,0.0013170804686078003,no,0.0012547374337394904,no,0.0011739815950914906
1581,argouml,WITHOUT_CLASSIFICATION,// The nodes at the two ends,no,undetermined,0,0,0,no,0.0016815311128040792,no,0.00791602345995821,no,0.006339399955513832,no,0.004969980492754632,no,0.004611563049417975,no,0.004321842281322579,no,0.004066215371945508,no,0.0042708890665923704,no,0.003990129487345957,no,0.003912171379033701,no,0.003950976242882291,no,0.0037480712696490756
1582,argouml,WITHOUT_CLASSIFICATION,"// The next if-clause is important for the Deployment-diagram // it detects if the enclosing fig is a component, in this case // the container will be set for the owning Interface",no,undetermined,0,0,0,no,0.02120372289749175,no,0.015055923221754986,no,0.01164002194021155,no,0.010214625911260409,no,0.006609920961540507,no,0.006224759869180383,no,0.005819946213812437,no,0.005348592437818189,no,0.005001617999028263,no,0.006090521173222107,no,0.006169525719121567,no,0.005752477894891952
1583,argouml,WITHOUT_CLASSIFICATION,// The figs for the two end nodes,no,undetermined,0,0,0,no,0.0009454196696245078,no,0.0018920546227976286,no,0.0013170875404886109,no,0.0009296970479091999,no,0.0008683181038010605,no,0.0008189966931649688,no,0.0007913342815920001,no,0.0008849758820471178,no,0.0007796898583693985,no,0.0007884596010655536,no,0.0007829797471933389,no,0.0007294748546969886
1584,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.graph.MutableGraphModel#canAddNode(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.002455289512543784,no,0.0020676404078143152,no,0.0014527799935574212,no,0.0008901947297969798,no,0.0008348134686143895,no,0.000745100945356534,no,0.0007510452615675537,no,0.0006794289251392944,no,0.0005936612668608321,no,0.0005715460789753109,no,0.000567433844830048,no,0.0005232672376244918
1585,argouml,WITHOUT_CLASSIFICATION,// Link the new dependency in to the ends,no,undetermined,0,0,0,no,0.0021002057408369907,no,0.015455620802254539,no,0.013230482362894506,no,0.01150037699596863,no,0.011077050638371465,no,0.010473077617576938,no,0.010272520654350005,no,0.009694665630984967,no,0.00923436957691595,no,0.008919107684735151,no,0.00886448019141202,no,0.00846998197031266
1586,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.ui.UMLDiagram#getLabelName()
     */",no,undetermined,0,0,0,no,0.0011039058173160316,no,9.945153336598408e-05,no,5.6826463628108616e-05,no,3.191595233739354e-05,no,3.066428478777559e-05,no,2.6014993879891854e-05,no,2.653728077933471e-05,no,2.4347723581022467e-05,no,1.8822604415234934e-05,no,1.9188405673514465e-05,no,1.892954585464016e-05,no,1.692322013939047e-05
1587,argouml,WITHOUT_CLASSIFICATION,/* Side effect: This creates the fig: */,no,undetermined,0,0,0,no,0.040720079871390265,no,0.015442155589638445,no,0.013212794103109394,no,0.011505240831675468,no,0.011098725564565643,no,0.010469283378273823,no,0.010284789634323492,no,0.009682638624970808,no,0.009242539863808366,no,0.008888377689626342,no,0.008895214746523598,no,0.008490246217756502
1588,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.0012446231593604893,no,0.00018578484956239408,no,0.00011122465898736478,no,6.782304098272994e-05,no,6.558011212090809e-05,no,5.587824879625352e-05,no,5.947518619716205e-05,no,5.424311946999556e-05,no,4.322177844788036e-05,no,4.349046483273869e-05,no,4.324620024348094e-05,no,3.8929243601995034e-05
1589,argouml,WITHOUT_CLASSIFICATION,"// by default, do not show extension points:",no,undetermined,0,0,0,no,0.000626901968597805,no,0.000983340243963991,no,0.0006573837259843268,no,0.0006278681557867676,no,0.0007196059286288307,no,0.0006504334689888203,no,0.0006791697528419456,no,0.0006705531206291831,no,0.0005842611207407884,no,0.0006048297549624251,no,0.0005577297345041223,no,0.0005212026764410206
1590,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#getLineWidth()
     */",no,undetermined,0,0,0,no,0.00227795320953772,no,0.009254119394931615,no,0.007851888114896103,no,0.006147537662166681,no,0.006050927142716069,no,0.005649288988588521,no,0.005432759320073319,no,0.005029622796237992,no,0.004663007906841471,no,0.004487298027526796,no,0.00455170863861479,no,0.004363797028192965
1591,argouml,WITHOUT_CLASSIFICATION,/* Use arbitrary dimensions for now. */,no,undetermined,0,0,0,no,0.002378129787506104,no,0.0030127138433663453,no,0.001844385369016161,no,0.0007957383443330706,no,0.0008260270357975175,no,0.0007537599972949344,no,0.0007525915679513544,no,0.0007610050809773482,no,0.0006639993952549549,no,0.0006519240766957149,no,0.0006477312819980441,no,0.0005961852231703659
1592,argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a State. */,no,undetermined,0,0,0,no,0.0007983440460287806,no,0.0004241503573506811,no,0.00023972083212571454,no,0.00014658619777253726,no,0.00015686223745965084,no,0.00013743490476973957,no,0.00016779310138548728,no,0.0001600132938496392,no,0.0001355539943675587,no,0.00013406939841002546,no,0.00013435590967888646,no,0.00012091563929644051
1593,argouml,WITHOUT_CLASSIFICATION,// Get the parent vector first,no,undetermined,0,0,0,no,0.002620162967459311,no,0.003363517207344555,no,0.002672633120085702,no,0.002123071334638737,no,0.0020642634366842983,no,0.0018431817285912164,no,0.0023187239062213137,no,0.0021486014527981154,no,0.0020109383404178097,no,0.002167475834830224,no,0.0021421311317208337,no,0.0020088118797965816
1594,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see tudresden.ocl.check.types.Type#conformsTo(tudresden.ocl.check.types.Type)
     */",no,undetermined,0,0,0,no,0.0029810839389950083,no,0.01546960840943331,no,0.013231231941323519,no,0.011511615105578306,no,0.011104574323773852,no,0.010496380774063993,no,0.010302456303856133,no,0.00969965038699643,no,0.009269703606123178,no,0.008922822410494708,no,0.008888614578659302,no,0.00850107619781761
1595,argouml,WITHOUT_CLASSIFICATION,// Formula for a is described in the overall class description.,no,undetermined,0,0,0,no,0.006123129039625686,no,0.010159415002384481,no,0.008188994041553916,no,0.006491848138355981,no,0.006040523026548483,no,0.005843824150777215,no,0.005731723825105479,no,0.005414267849468376,no,0.005075972769332466,no,0.00658996416894333,no,0.006617143518569958,no,0.0062427873655199065
1596,argouml,WITHOUT_CLASSIFICATION,/*(MAssociationEnd)*/,no,undetermined,0,0,0,no,0.0029271942769723554,no,0.0033722004595027866,no,0.0024779099253856443,no,0.0018865908410966841,no,0.001816380884966298,no,0.0016622934527574938,no,0.0016460242369017997,no,0.0015264274654111913,no,0.0013665340194368672,no,0.001334559360482306,no,0.001326575453158561,no,0.001236489088507264
1597,argouml,WITHOUT_CLASSIFICATION,"/* For an ellipse, we can put the box in the middle:  */",no,undetermined,0,0,0,no,0.01401531684341486,no,0.013875975802132559,no,0.012656535612031498,no,0.011260759923917143,no,0.008377340562826303,no,0.007808027984748183,no,0.007550464015860614,no,0.007103209112918237,no,0.00665514933721954,no,0.006418975081206983,no,0.00642765216121878,no,0.0060923232180372005
1598,argouml,WITHOUT_CLASSIFICATION,"/* If dm is the top state of the statemachine, then it is 
             * not supposed to have incoming transitions. */",no,undetermined,0,0,0,no,0.10446035158857193,no,0.04947869325175471,no,0.013240315595477148,no,0.011513866361816184,no,0.011089494431023729,no,0.010500091531799328,no,0.010266250418042482,no,0.009677435854749093,no,0.009247205203432703,no,0.00889698649216723,no,0.008876020792146853,no,0.008471206336002556
1599,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.tigris.gef.presentation.Fig#paint(java.awt.Graphics)
     */",no,undetermined,0,0,0,no,0.00569655556812853,no,0.008454857031831197,no,0.0067668143691493165,no,0.005979853321898867,no,0.005628415967069564,no,0.005248623283794924,no,0.005177061464286333,no,0.004883470928086587,no,0.004515134162336398,no,0.0043257196465367265,no,0.004295806350054799,no,0.004081970290992754
1600,argouml,WITHOUT_CLASSIFICATION,// super returns -1 if any of GEFs buttons was hit // (but maybe one of the not-GEF-buttons),no,undetermined,0,0,0,no,0.17615128004592706,no,0.16762409123161778,no,0.17596146669174142,no,0.1732742393034451,no,0.15928354893966543,no,0.15203903196117685,no,0.14545387983425712,no,0.13629212856589498,no,0.12558495861912902,no,0.12121996590083403,no,0.12175881646354965,no,0.12087506039182119
1601,argouml,WITHOUT_CLASSIFICATION,// Make the edge go between nearest points,no,undetermined,0,0,0,no,0.00044774702992418837,no,0.0007185314250499003,no,0.0005303091978130479,no,0.0005132687281765571,no,0.0005138563884496672,no,0.00045667852309244617,no,0.0004464987833282393,no,0.00040722853191249206,no,0.0003136917557297709,no,0.00037013903066658067,no,0.0003683773176598974,no,0.0003395598317585656
1602,argouml,WITHOUT_CLASSIFICATION,"// Now we're into processing each specific path // item strategy. // At the moment, we only know PathItemPlacement",no,undetermined,0,0,0,no,0.0066425173535512435,no,0.008297756821455563,no,0.00578033384892359,no,0.005944089398659212,no,0.006568082030630125,no,0.0061685665813925395,no,0.005901288708661095,no,0.005639448112351064,no,0.005239279617147413,no,0.004691662958616862,no,0.0047286742187413215,no,0.004414141885481063
1603,argouml,WITHOUT_CLASSIFICATION,"// Add menu to add an extension point or note. Placed one before last, // so the ""Properties"" entry is always last.",no,undetermined,0,0,0,no,0.0014674239874064615,no,0.002958366890435576,no,0.0018978469080729319,no,0.0012077456787714185,no,0.0010632922862659777,no,0.000948932346403479,no,0.0013863353821647643,no,0.0013569419696591338,no,0.0012089731370386939,no,0.0011987876613479959,no,0.0011747655924106066,no,0.0010776481378402365
1604,argouml,WITHOUT_CLASSIFICATION,"/*
	 * @see javax.swing.table.TableModel#getColumnClass(int)
	 */",no,undetermined,0,0,0,no,0.0020205644691111816,no,0.003646337159488145,no,0.0028228436835371126,no,0.0020788768844225954,no,0.0020381355051624444,no,0.001852929361757496,no,0.0018039255726018976,no,0.001676956729901107,no,0.0015095994774141947,no,0.0014934187549823135,no,0.0014909491914130949,no,0.0014025571565048527
1605,argouml,WITHOUT_CLASSIFICATION,"// Modifier menu. Placed one before last, so the ""Properties"" entry is // always last.",no,undetermined,0,0,0,no,0.0011699876081929354,no,0.0020580999905797687,no,0.0012974259490005655,no,0.0008375090919699756,no,0.0007366399805602258,no,0.0006464094404226534,no,0.0010138617039135117,no,0.0009293471581953187,no,0.000819674333469181,no,0.00078908515310569,no,0.0007868512736690076,no,0.0007252822473204124
1606,argouml,WITHOUT_CLASSIFICATION,// Mutators hold write lock & will deadlock if use is not thread safe,no,undetermined,0,0,0,no,0.0026094375799885785,no,0.004211982072383555,no,0.003149079062213374,no,0.001827462583758311,no,0.001655848797774818,no,0.0015306628050615104,no,0.0014208152960455559,no,0.001311543185042352,no,0.0011707828901035596,no,0.0011169233728435346,no,0.0011204193903880087,no,0.0010285531733336606
1607,argouml,WITHOUT_CLASSIFICATION,"// Work out the radii of the ellipse, a and b. The top right corner of // the ellipse (Cartesian coordinates, centered on the origin) will be // at (x,y)",no,undetermined,0,0,0,no,0.014994399267223778,no,0.0152662060958435,no,0.010192212202879728,no,0.008452678770985076,no,0.007676400027995873,no,0.007173275050255507,no,0.0067326402825465675,no,0.00618169819756645,no,0.0058029668161542255,no,0.005570266851894847,no,0.005493242616347518,no,0.00513881691343262
1608,argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a StateVertex. */,no,undetermined,0,0,0,no,0.0012221103166255725,no,0.0025919538534388384,no,0.0017930645141973735,no,0.0012764799220633008,no,0.0012778987875744284,no,0.0011655863951040468,no,0.0014831420000615914,no,0.0014302350240829075,no,0.0013056956911621734,no,0.0012741534712183277,no,0.0012749456172354613,no,0.00118972424925036
1609,argouml,WITHOUT_CLASSIFICATION,"// Result as integers, rounded up. We ensure that the radii are // integers for convenience.",no,undetermined,0,0,0,no,0.00092042183013579,no,0.0015042720293552605,no,0.0011437146789853682,no,0.0007747523932019169,no,0.0007780327949502127,no,0.0007023651911783834,no,0.0006924173179019437,no,0.0006459765506923674,no,0.0005644279500254851,no,0.000571116077620841,no,0.0005688436921776134,no,0.0005210635683721704
1610,argouml,WITHOUT_CLASSIFICATION,// Only for associations,no,undetermined,0,0,0,no,0.006119950774410219,no,0.0022046667490894043,no,0.0017475037561364211,no,0.0009550550514438922,no,0.0009477857299272282,no,0.0008453463073663568,no,0.0008652410957895718,no,0.0008032966788940067,no,0.0007088532186282941,no,0.000663271107317616,no,0.0006653984610517112,no,0.0006246936758902943
1611,argouml,WITHOUT_CLASSIFICATION,"/*
     * Use the code from the FigCircle, not the one from Fig.
     */",no,undetermined,0,0,0,no,0.0038451350283446994,no,0.001435109742382571,no,0.0011305724212265715,no,0.0007261604265388102,no,0.0007253729523171335,no,0.0006207191682062322,no,0.0006184839110979885,no,0.0005637545931549349,no,0.0004894331230568416,no,0.00048401152190415304,no,0.00047753443181311993,no,0.00044300262554244777
1612,argouml,WITHOUT_CLASSIFICATION,/* end class CrInstanceWithoutClassifier */,no,undetermined,0,0,0,no,0.003859888797074756,no,0.006235411282167946,no,0.0048589970739785476,no,0.004051997733248531,no,0.003907436882235784,no,0.0035679941443716324,no,0.003546868654684626,no,0.00332843526647502,no,0.0030733231040451113,no,0.003014511858817808,no,0.003036583286737261,no,0.0028641843168087963
1613,argouml,WITHOUT_CLASSIFICATION,"/* Let's register for events from all modelelements
         * that change the name or body text: 
         */",no,undetermined,0,0,0,no,0.003880678285562851,no,0.0025065264650072925,no,0.001990428918874456,no,0.001573449878718257,no,0.001442958739336056,no,0.001299200418547059,no,0.0012045979354648668,no,0.0011778888118272747,no,0.0010520686136988853,no,0.0009967183286601826,no,0.0011227221042087565,no,0.0010425229954331035
1614,argouml,WITHOUT_CLASSIFICATION,"// Required for KeyListener interface, but not used",no,undetermined,0,0,0,no,0.08493750663567959,no,0.015432891562847823,no,0.01320266062122426,no,0.011525509645358287,no,0.011064950180629604,no,0.010490643180142308,no,0.010267313058699008,no,0.009682413460068493,no,0.009255955270383911,no,0.008908529131845302,no,0.008885771153799593,no,0.008479406583045832
1615,argouml,WITHOUT_CLASSIFICATION,"/* Register for name changes, added extensionPoints
             * and abstract makes the text italic.
             * All Figs need to listen to ""remove"", too: */",no,undetermined,0,0,0,no,0.0272568310375598,no,0.015462788432166195,no,0.013201870567324024,no,0.011521315677313926,no,0.01110252175959024,no,0.010475474492401878,no,0.010307733542644219,no,0.009691874762762467,no,0.009253273592812384,no,0.00890996007518601,no,0.008903804445928072,no,0.008486534552024432
1616,argouml,WITHOUT_CLASSIFICATION,/* Now we are sure dm is a Composite State. */,no,undetermined,0,0,0,no,0.0003717025679662155,no,0.00036571585393990665,no,0.00021236521247021225,no,0.0001319574101772953,no,0.00018285993872800622,no,0.00016018081682273106,no,0.0001859350388147095,no,0.0001790188902351621,no,0.00015730063496384496,no,0.00014463837792849145,no,0.00014448820945523442,no,0.00013084814577285077
1617,argouml,WITHOUT_CLASSIFICATION,// register for extension points:,no,undetermined,0,0,0,no,0.00033452232436265297,no,0.0008122906371414544,no,0.0005566278138704785,no,0.0005569985490885345,no,0.0005665007979213512,no,0.0005014344157664376,no,0.0005018251675911517,no,0.0005099507550652441,no,0.00044291678510290967,no,0.0005125287704852677,no,0.0005006137006448391,no,0.00045976075278122324
1618,argouml,WITHOUT_CLASSIFICATION,/*(MAssociation)*/,no,undetermined,0,0,0,no,0.0029271942769723554,no,0.0033722004595027866,no,0.0024779099253856443,no,0.0018865908410966841,no,0.001816380884966298,no,0.0016622934527574938,no,0.0016460242369017997,no,0.0015264274654111913,no,0.0013665340194368672,no,0.001334559360482306,no,0.001326575453158561,no,0.001236489088507264
1619,argouml,WITHOUT_CLASSIFICATION,"// Set bounds will be called from our superclass constructor before // our constructor has run, so make sure this gets set up if needed.",no,undetermined,0,0,0,no,0.02975375495634992,no,0.01543403408933199,no,0.013216268889590873,no,0.01153686516714672,no,0.011074931328916125,no,0.010487059310224455,no,0.010270723808859603,no,0.009684125290356125,no,0.009250566628365571,no,0.008912736330406505,no,0.008859322414176928,no,0.008468281185903436
1620,argouml,WITHOUT_CLASSIFICATION,"// In DeploymentDiagrams the situation is not the // same as in other diagrams only classes, // interfaces and objects can intersect each other // while they are not the EnclosingFig, so you // have to prouve only these elements.",no,undetermined,0,0,0,no,0.007807356423300147,no,0.005081247140840029,no,0.00402538125261898,no,0.003308641381226878,no,0.0032083384297716894,no,0.0031827632898218305,no,0.003151267531423498,no,0.0028172865961613356,no,0.002565535306536937,no,0.003055454709500278,no,0.0031527959046600603,no,0.00290350730802148
1621,argouml,WITHOUT_CLASSIFICATION,// Set up FigText to hold the condition.,no,undetermined,0,0,0,no,0.011723072996848263,no,0.01068003665776392,no,0.008359006267065115,no,0.007122399898898645,no,0.006415885645434273,no,0.00594722680369337,no,0.0057160056379093535,no,0.0053361649358707785,no,0.005012117466071295,no,0.005018699717846142,no,0.005101163469234399,no,0.00481597923739102
1622,argouml,WITHOUT_CLASSIFICATION,"/*
                     * Distribute the extra height over the visible
                     * compartments:
                     */",no,undetermined,0,0,0,no,0.0006730908413560993,no,0.0014181828677119533,no,0.0009319739809301384,no,0.0007011036214144595,no,0.0006332173218947554,no,0.0005631248280612225,no,0.000657519047988218,no,0.0005836798751937225,no,0.0005080724144723465,no,0.00048909615568605,no,0.00047635860682235487,no,0.00044349510560894116
1623,argouml,WITHOUT_CLASSIFICATION,// Join all into a group,no,undetermined,0,0,0,no,0.005903089097739342,no,0.00964586910485091,no,0.008149933854927743,no,0.006281652791039248,no,0.005927518438681581,no,0.00563785503739974,no,0.0056110061457254595,no,0.005207226449811744,no,0.004919197728456131,no,0.004623237337298455,no,0.004599913237966846,no,0.004342560416991904
1624,argouml,WITHOUT_CLASSIFICATION,"// New style importers don't create diagrams, so we'll do it // based on the list of newElements that they created",no,undetermined,0,0,0,no,0.02250678844352742,no,0.015470014936656977,no,0.013200239297464871,no,0.011496460291361072,no,0.01109345236819661,no,0.01049532507689007,no,0.010301167710508138,no,0.009695456258856353,no,0.009269152100990295,no,0.008919666215755032,no,0.008873443191260794,no,0.008476648876521664
1625,argouml,WITHOUT_CLASSIFICATION,// UML spec for Extend doesn't call for name nor stereotype,no,undetermined,0,0,0,no,0.010607616424035127,no,0.012790614156547324,no,0.010261474609408475,no,0.008592090188947873,no,0.008444833101288782,no,0.008201882709573702,no,0.007876290130561816,no,0.007304733173018561,no,0.006911677235864454,no,0.006810992676336857,no,0.0067833591304529975,no,0.006429979864354187
1626,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.JComponent#setVisible(boolean)
     */",no,undetermined,0,0,0,no,0.0009323959685564051,no,0.00253252177152604,no,0.0018602056307659002,no,0.0013043550453118145,no,0.001261760028935571,no,0.0011433440638006637,no,0.0011350291390996657,no,0.0010429958720527598,no,0.0009342553550784048,no,0.0009225632294076584,no,0.0009255231431089613,no,0.0008586378330868064
1627,argouml,WITHOUT_CLASSIFICATION,// Make sure the line is dashed,no,undetermined,0,0,0,no,0.0010002304547664436,no,0.0013036668000988468,no,0.0008899937912489749,no,0.0006043262230973832,no,0.0005760832725245607,no,0.0005225294384107333,no,0.0005321032424430363,no,0.0005392891156851856,no,0.00047758809430542326,no,0.0004684231609936098,no,0.00045722822606036786,no,0.00041946969352992387
1628,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see junit.framework.TestCase#setUp()
     */",no,undetermined,0,0,0,no,0.0006010516803475652,no,0.0008448441322069904,no,0.0005318006731038487,no,0.00035612844343492673,no,0.0003511561852231622,no,0.0003142620418962296,no,0.0003108103396496473,no,0.00028703280117633193,no,0.0002435523167561417,no,0.0004231892821008448,no,0.00042466558849098236,no,0.00039470544048473096
1629,argouml,WITHOUT_CLASSIFICATION,/* Set up the property panels for use case diagrams: */,no,undetermined,0,0,0,no,0.004236210968177016,no,0.015482719707415493,no,0.013196562589489856,no,0.011506353952556041,no,0.011102358655389435,no,0.01050642052653258,no,0.010301608033683914,no,0.009703224979348108,no,0.009265217193829204,no,0.00890419495012883,no,0.008865307132553634,no,0.008484431960864163
