,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
493,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// continue loop,no,undetermined,0,0,0,no,0.011162137789367553,no,0.007921552540028484,no,0.007640111863498747,no,0.007363796256829338
494,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// return existing object or initialized proxy (unless deleted),no,undetermined,0,0,0,no,0.004953636312456476,no,0.007821338068154967,no,0.007630155503623054,no,0.0070211910826589825
495,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the list of entity names that indicate the batch number,no,undetermined,0,0,0,no,0.011666411841053577,no,0.014259202627360306,no,0.013777074663738495,no,0.013330298539001478
496,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//disassembled state gets put in a new array (we write to cache by value!),no,undetermined,0,0,0,no,0.0036885536871004406,no,0.004059772623216963,no,0.0037461325012949085,no,0.003556922464737495
497,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Add these directly to the executions queue,no,undetermined,0,0,0,no,0.011950780097524032,no,0.014256882575459639,no,0.013753967722082084,no,0.013324258825760622
498,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Execute the SQL:,no,undetermined,0,0,0,no,0.005600300561141668,no,0.009864474485318096,no,0.00954607254139972,no,0.00919666169719102
499,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//sort the updates by fk,no,undetermined,0,0,0,no,0.02255373523222923,no,0.010498999134493559,no,0.010041384832773864,no,0.009805826091204083
500,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// This could also just be true all the time...,no,undetermined,0,0,0,no,0.0074552437393007615,no,0.008516673580790609,no,0.007940862453848264,no,0.007559507608244376
501,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the mapping of entity names to their latest batch numbers.,no,undetermined,0,0,0,no,0.011276393257502225,no,0.013676142185562712,no,0.013238917972989752,no,0.012970302594994773
502,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//chop the last union (all),no,undetermined,0,0,0,no,0.004587253939406649,no,0.00254836817203348,no,0.002476280286863277,no,0.002321097773647908
503,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// note that for sequential scrolling, we make the assumption that // the first persister element is the ""root entity""",no,undetermined,0,0,0,no,0.06828677577304705,no,0.014264514173907589,no,0.01379073090423792,no,0.013313216599093692
504,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//TODO: check this....,no,undetermined,0,0,0,yes,0.9878210186096852,yes,0.9764422630587547,no,0.013764157339632684,no,0.01333946242449304
505,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// for deprecated saveOrUpdateCopy(),no,undetermined,0,0,0,no,0.008487830037152484,no,0.008081383832790752,no,0.007818248978711117,no,0.0075024908941343635
506,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//INITIALIZATION:,no,undetermined,0,0,0,no,0.0027484483601422885,no,0.0029666339783666713,no,0.0029028012458525,no,0.0031988134306241943
507,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// 23000: Check constraint violation: {0} // 23001: Unique index or primary key violation: {0},no,undetermined,0,0,0,no,0.0058051637632222505,no,0.011128938289394631,no,0.011112743481150779,no,0.010735209999848352
508,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the closure of all properties in the entire hierarchy including // subclasses and superclasses of this class,no,undetermined,0,0,0,no,0.009259383672212804,no,0.007587519593146908,no,0.007318428933371423,no,0.00703502304607784
509,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//expressionTerminators.add("",""); // deliberately excluded",no,undetermined,0,0,0,no,0.003461001072699295,no,0.0034653762655894025,no,0.0033942347101016805,no,0.003209710977283024
510,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// subclass discrimination works by assigning particular // values to certain combinations of null primary key // values in the outer join using an SQL CASE,no,undetermined,0,0,0,no,0.016561778222050128,no,0.013857896140437809,no,0.01325032362528431,no,0.012908817937447224
511,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//tokens that close a sub expression //tokens that open a sub expression //tokens that would indicate a sub expression is a boolean expression,no,undetermined,0,0,0,no,0.005416265387229768,no,0.007130528129094171,no,0.0069021806645317655,no,0.006658274988961239
512,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Multi-param numeric dialect functions...,no,undetermined,0,0,0,no,0.15134059477553738,no,0.15844436705764176,no,0.12904016931286624,no,0.13023653758199535
513,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// Use theta style (for regression) // Move the node up, after the origin node.",no,undetermined,0,0,0,no,0.004064614798402886,no,0.005704551594442618,no,0.005443506875738047,no,0.005221617330838653
514,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Multi-param date dialect functions...,no,undetermined,0,0,0,no,0.19117341516677908,no,0.20100172982198697,no,0.18244551937431056,no,0.18355275064381174
515,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0029192075517518335,no,0.0019428635406165216,no,0.0019258753864740586,no,0.0018095004858472681
516,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// add the main query,no,undetermined,0,0,0,no,0.008573682995384324,no,0.009857154142053055,no,0.00900009919519004,no,0.008679681813703061
517,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// SQLException support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0033700144354134203,no,0.0043154424558542155,no,0.004233465379849371,no,0.004001075519166386
518,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//add the restriction to the outer select,no,undetermined,0,0,0,no,0.0012961785583907508,no,0.0013980317261875963,no,0.0010522110445248952,no,0.000976353871353012
519,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// bit_length feels a bit broken to me. We have to cast to char in order to // pass when a numeric value is supplied. But of course the answers given will // be wildly different for these two datatypes. 1234.5678 will be 9 bytes as // a char string but will be 8 or 16 bytes as a true numeric. // Jay Nance 2006-09-22,no,undetermined,0,0,0,no,0.050668885120529195,no,0.014260108181206802,no,0.013758653324448283,no,0.013327272563724792
520,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// This assumes you will want to ignore any update counts ,no,undetermined,0,0,0,no,0.0013891365066733571,no,0.0015599075278804786,no,0.0017729891166164788,no,0.0016769891526072723
521,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//skip the FROM keyword in params,no,undetermined,0,0,0,no,0.004459209673172686,no,0.002071889934789938,no,0.0020362490250881624,no,0.0019046767820902763
522,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Custom sql,no,undetermined,0,0,0,no,0.0036602458763009592,no,0.0021052595716952883,no,0.0020567741268323666,no,0.0019350200804244338
523,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// return a newly loaded object,no,undetermined,0,0,0,no,0.03825866227889181,no,0.014225571883124032,no,0.013761102731554689,no,0.013318151762692746
524,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// make it circular-reference safe,no,undetermined,0,0,0,no,0.02158509859289796,no,0.011169659571086886,no,0.010877579833263552,no,0.010451568485179637
525,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//Cope with special cases of AND, NOT, ()",no,undetermined,0,0,0,no,0.005056920351603717,no,0.005292816661427807,no,0.005070367320395201,no,0.004849270157638646
526,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// subclass closure properties,no,undetermined,0,0,0,no,0.01074669832814883,no,0.007404261677791036,no,0.007750549409236087,no,0.00754066831397436
527,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// for dialects which are known to not support ANSI-SQL row-value-constructor syntax, // we should mutate the tree.",no,undetermined,0,0,0,no,0.006599668453128877,no,0.014279965111997958,no,0.013791053918762942,no,0.01332790877406863
528,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Overridden informational metadata ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0029192075517518335,no,0.0019428635406165216,no,0.0019258753864740586,no,0.0018095004858472681
529,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we have the form: trim(from trimSource). //      This is functionally equivalent to trim(trimSource) // EARLY EXIT!!!!,no,undetermined,0,0,0,no,0.0029088607415466918,no,0.007454257983943902,no,0.00710146940200929,no,0.006799270355244923
530,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// SUBCLASSES,no,undetermined,0,0,0,no,0.002990313572909916,no,0.00343705376120156,no,0.0033524353820736964,no,0.0031693762810550653
531,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//need to hydrate it.,no,undetermined,0,0,0,no,0.013223076400879046,no,0.0142466307069297,no,0.013763453995732883,no,0.01331595931269831
532,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//starts with 1, implicitly",no,undetermined,0,0,0,no,0.004348937010397405,no,0.006069118632529209,no,0.006031372656906836,no,0.005800910070889385
533,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// instantiate a new instance,no,undetermined,0,0,0,no,0.006842527113980272,no,0.009286651853632298,no,0.009351932955397371,no,0.0090050847894293
534,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// simple nullability constraint,no,undetermined,0,0,0,no,0.0015565356863202053,no,0.0010695542018123814,no,0.0010002415600554346,no,0.0009245546094899399
535,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//we need to upgrade the lock mode to the mode requested,no,undetermined,0,0,0,no,0.009259622990788885,no,0.009226239399922322,no,0.01010208212786994,no,0.009733429226788702
536,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//	register the type of the out param - an Oracle specific type,no,undetermined,0,0,0,no,0.03303588359174213,no,0.014243781547776726,no,0.013776070860699888,no,0.013301865508410497
537,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// look for a proxy,no,undetermined,0,0,0,no,0.0005620107731699335,no,0.0006988369854242972,no,0.0006729952560969282,no,0.0005871575122500603
538,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// features which change between 8i, 9i, and 10g ~~~~~~~~~~~~~~~~~~~~~~~~~~",no,undetermined,0,0,0,no,0.0017721602086346018,no,0.0020136863920264814,no,0.0019793374271781304,no,0.001858895522172726
539,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// evicts don't cascade to uninitialized collections,no,undetermined,0,0,0,no,0.010843573204206683,no,0.010781737117143033,no,0.010475229859436299,no,0.010140234721400179
540,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// features which remain constant across 8i, 9i, and 10g ~~~~~~~~~~~~~~~~~~",no,undetermined,0,0,0,no,0.004465676596439173,no,0.005486437485174054,no,0.005408421921315461,no,0.005169167305381008
541,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// need to treat this as if it where optimistic-lock=""all"" (dirty does *not* make sense); // first we need to locate the ""loaded"" state // // Note, it potentially could be a proxy, so perform the location the safe way...",no,undetermined,0,0,0,no,0.2056733927170574,no,0.18173643815422963,no,0.17809211180335682,no,0.17329423176260897
542,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//( (Column) sc.getTable().getPrimaryKey().getColumnIterator().next() ).getName();,no,undetermined,0,0,0,no,0.027621340240546757,no,0.014272791410371822,no,0.013799825675960192,no,0.013331175272365096
543,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// might happen with a managed connection,no,undetermined,0,0,0,no,0.03930722686903667,no,0.014263134339918507,no,0.013757070375850052,no,0.013342529348554759
544,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// don't need subclass tables, because they can't appear in conditions",no,undetermined,0,0,0,no,0.1600273605235572,no,0.15049898931066405,no,0.14686834915869276,no,0.1495392475320287
545,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// not final-static to avoid possible classcast exceptions if using different oracle drivers.,no,undetermined,0,0,0,no,0.04591497855807974,no,0.01426678056413524,no,0.013747462112528544,no,0.013302918003121241
546,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//Make 100% certain that this is called before any subsequent ScheduledUpdate.afterTransactionCompletion()!!,no,undetermined,0,0,0,no,0.009663292536328347,no,0.01052831001040182,no,0.010372072797722735,no,0.010018067125962904
547,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//private List aliases = new ArrayList();,no,undetermined,0,0,0,no,0.005734896358527881,no,0.006108361340989299,no,0.01120599144449047,no,0.010810684882753423
548,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// The reason for this is SQL doesn't let you sort by an expression you are // not returning in the result set.,no,undetermined,0,0,0,no,0.05420683643920949,no,0.01426741188949263,no,0.013781557681715762,no,0.013322702953982064
549,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// register resolvers set via Environment property,no,undetermined,0,0,0,no,0.0032569221519796886,no,0.003913552374549013,no,0.0038278199929254286,no,0.003615379383339419
550,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// an existing collection that was either non-empty or uninitialized // is replaced by null or a different collection // (if the collection is uninitialized, hibernate has no way of // knowing if the collection is actually empty without querying the db)",no,undetermined,0,0,0,no,0.04540745186879155,no,0.014278640379195856,no,0.01377694816549197,no,0.013330476525169764
551,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//update all the modified entries,no,undetermined,0,0,0,no,0.0010996118221631428,no,0.0018600959510616639,no,0.0018106294315683642,no,0.0017064320486528872
552,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// special case where we need to force incloude all subclass joins,no,undetermined,0,0,0,no,0.017881481057931185,no,0.013677012748576049,no,0.013460513839688342,no,0.013095848905681008
553,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// we did not find a collection element in the result set, so we // ensure that a collection is created with the owner's identifier, // since what we have is an empty collection",no,undetermined,0,0,0,no,0.004141404642837017,no,0.00253630496153134,no,0.0026020065509438296,no,0.002476831025366094
554,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// binary %Stream // character %Stream,no,undetermined,0,0,0,no,0.0002562614974190919,no,0.0006391265938443752,no,0.0006100915204422441,no,0.0005631870446169509
555,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// ignore it,no,undetermined,0,0,0,no,0.0003489690046840201,no,0.0004791828875098961,no,0.0004737640273004505,no,0.00043449603121796743
556,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//getDefaultProperties().setProperty(Environment.STATEMENT_BATCH_SIZE, NO_BATCH);",no,undetermined,0,0,0,no,0.001763343175161549,no,0.0020673744164921536,no,0.0020311217193398987,no,0.0019213330710261736
557,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// assumes that types are all of span 1,no,undetermined,0,0,0,no,0.0010422541547859354,no,0.0009036629630779073,no,0.0010853998460309516,no,0.0010127586984184696
558,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// hibernate impelemnts cast in Dialect.java,no,undetermined,0,0,0,no,0.03195304401949409,no,0.014273782916712588,no,0.013781513904665475,no,0.01332700328846645
559,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// this is the root (versioned) table, and we are using version-based // optimistic locking;  if we are not updating the version, also don't // check it (unless this is a ""generated"" version column)!",no,undetermined,0,0,0,no,0.027295630210259617,no,0.013310078902316601,no,0.013786611452454089,no,0.013321686430214976
560,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// aggregate functions shouldn't be registered, right? //registerFunction( ""list"", new StandardSQLFunction(""list"",Hibernate.STRING) ); // stopped on $list",no,undetermined,0,0,0,no,0.013177335617330307,no,0.014233747571462398,no,0.013766881605735477,no,0.013317418749364342
561,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//its the given optional object,no,undetermined,0,0,0,no,0.009728702617708312,no,0.01030435023459879,no,0.009516164989931426,no,0.00917433152114288
562,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the class hierarchy structure,no,undetermined,0,0,0,no,0.015143410156580356,no,0.014264466156112963,no,0.013780640090295311,no,0.013350568725179852
563,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//decide which ResultSet to get the property value from:,no,undetermined,0,0,0,no,0.007717905983331485,no,0.007960942591131843,no,0.007969728228384845,no,0.007618323359365433
564,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// properties of this class, including inherited properties",no,undetermined,0,0,0,no,0.007762119639400881,no,0.0047569930225726245,no,0.004604987057883377,no,0.004302965023915912
565,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// otherwise assume the parent is the the criteria that created us,no,undetermined,0,0,0,no,0.010119619495714818,no,0.014232742098230031,no,0.013770916658449909,no,0.013327825381680843
566,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the closure of all columns used by the entire hierarchy including // subclasses and superclasses of this class,no,undetermined,0,0,0,no,0.008357918065067166,no,0.014251704841512775,no,0.013775046812241046,no,0.0133327156750841
567,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we can go straight to the first required row,no,undetermined,0,0,0,no,0.0021393177640062775,no,0.0022113320076023175,no,0.0021563976867569625,no,0.001976364983137976
568,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// now look up the object we are really interested in! // (this lets us correctly handle proxies and multi-row // or multi-column queries),no,undetermined,0,0,0,no,0.03538794903919369,no,0.014267959961762874,no,0.013766099512866148,no,0.01332260019968174
569,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//before adding to collection!,no,undetermined,0,0,0,no,0.030011221723912553,no,0.014267917263463312,no,0.013774133078615988,no,0.013340103062305052
570,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// discriminator column,no,undetermined,0,0,0,no,0.01045040109545629,no,0.00955816571519191,no,0.0093906284265115,no,0.009023023430608653
571,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Code to handle subclasses of topClass,no,undetermined,0,0,0,no,0.022637269381964878,no,0.014247436176623605,no,0.013758039430174016,no,0.013314030235800802
572,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//INITIALIZATION:,no,undetermined,0,0,0,no,0.0027484483601422885,no,0.0029666339783666713,no,0.0029028012458525,no,0.0031988134306241943
573,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//NONE, because its the requested lock mode, not the actual! ",no,undetermined,0,0,0,no,0.002440341928870918,no,0.0020668968680680497,no,0.002559362735099457,no,0.002416009317703745
574,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,//private final Map propertyTableNumbersByName = new HashMap();,no,undetermined,0,0,0,no,0.012192670684656246,no,0.014266783319543732,no,0.013780982723222056,no,0.013316598489381087
575,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// conceivable that the dialect ctor could throw HibernateExceptions, so don't re-wrap",no,undetermined,0,0,0,no,0.013865915479466693,no,0.014254766469491732,no,0.013780015707472771,no,0.013328760228293735
576,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// CLASS + TABLE,no,undetermined,0,0,0,no,0.0005696424721272292,no,0.0006767178768716742,no,0.0006439139792809798,no,0.000596585449546418
577,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// synchronized to avoid multi-thread access issues; defined as method synch to avoid // potential deadlock issues due to nature of code.,no,undetermined,0,0,0,no,0.07484078863587527,no,0.014254209139800814,no,0.013790419802312236,no,0.013319438514330054
578,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// required to exception table // iconst_0 // i,no,undetermined,0,0,0,no,0.0036704387292188136,no,0.005325880282072114,no,0.00505623810619472,no,0.004680560537576342
579,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// for now, just ""re-flatten"" the metamodel since this is temporary stuff anyway (HHH-1907)",no,undetermined,0,0,0,no,0.1900079104683272,no,0.18574702428195747,no,0.1795657976463632,no,0.18172440036696313
580,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// checkcast // cast the bean into a raw bean,no,undetermined,0,0,0,no,0.01144838951885345,no,0.00961371741180261,no,0.009529248809386472,no,0.00913596397160156
581,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// this one only really needed for badly-behaved applications! // (if the TransactionManager has a Sychronization registered, // its a noop) // (actually we do need it for downgrading locks)",no,undetermined,0,0,0,no,0.04507861450948549,no,0.014256564304222428,no,0.01375952621665172,no,0.013328951499779251
582,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// checkcast (case of primitive type) // invokevirtual (case of primitive type),no,undetermined,0,0,0,no,0.002210424780318885,no,0.002413817775944889,no,0.0022902077646495085,no,0.00213837183854757
583,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// at this point we have (drivingSqlAlias) the SQL alias of the driving table // corresponding to the given user alias.  However, the driving table is not // (necessarily) the table against which we want to apply locks.  Mainly, // the exception case here is joined-subclass hierarchies where we instead // want to apply the lock against the root table (for all other strategies, // it just happens that driving and root are the same).",no,undetermined,0,0,0,no,0.049159222864701285,no,0.014276622454785656,no,0.013768514487533638,no,0.01332087496080038
584,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,/* | this | bean | args | i | raw bean | exception | */,no,undetermined,0,0,0,no,0.009104612591433083,no,0.011157469091562398,no,0.01106230396831212,no,0.010602852788658615
585,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Get the first child to be considered.  Sub-classes may do this differently in order to skip nodes that // are not select expressions (e.g. DISTINCT).,no,undetermined,0,0,0,no,0.006002783696735099,no,0.0077451149047277,no,0.007319132853364336,no,0.006916727288747296
586,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// new // BulkAccessorException,no,undetermined,0,0,0,no,0.0007673851418173427,no,0.0010460410572209196,no,0.0010306381472826695,no,0.0009543885276787981
587,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//""as"" is not in KEYWORDS",no,undetermined,0,0,0,no,2.6454618032661284e-05,no,2.946981381253916e-05,no,2.9017840797721845e-05,no,2.534600779158822e-05
588,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// getfield // get field ""$JAVASSIST_CALLBACK"" defined already",no,undetermined,0,0,0,no,0.005209016092297939,no,0.004259343790219854,no,0.004115139940606312,no,0.00392698867422506
589,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// all DistinctRootEntityResultTransformer are considered equal ~~~~~~~~~~~,no,undetermined,0,0,0,no,0.00017424281267757426,no,0.00033503575192942516,no,0.0003411402888174432,no,0.0003108448801205464
590,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// dup,no,undetermined,0,0,0,no,0.0023813067442933823,no,0.0034630765554825357,no,0.003392165246945921,no,0.0032137619863282594
591,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// todo : move this to SF per HHH-3517; also see HHH-1907 and ComponentMetamodel,no,undetermined,0,0,0,no,0.01325037645668776,no,0.014260932248424719,no,0.013765265067302008,no,0.013323255765510592
592,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// putfield // put field ""$JAVASSIST_CALLBACK"" defined already",no,undetermined,0,0,0,no,0.005209016092297939,no,0.004259343790219854,no,0.004115139940606312,no,0.00392698867422506
593,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// Configure the cache to use our TM,no,undetermined,0,0,0,no,0.00977877972336716,no,0.010382831085963863,no,0.010002424171640116,no,0.009571975953549978
594,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,/* local variables | this | callback | */,no,undetermined,0,0,0,no,0.005587162472243449,no,0.00569349857618388,no,0.005569917333477034,no,0.005389289012586268
595,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"// find the batch number associated with the current association, if any.",no,undetermined,0,0,0,no,0.003647239089766304,no,0.003930045248215579,no,0.003961767694706216,no,0.003768714197206745
596,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// invokeinterface,no,undetermined,0,0,0,no,0.01326276615882029,no,0.014245354120693884,no,0.013769520690893874,no,0.013321942339624384
597,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// we *always* assume an instance with a null // identifier or no identifier property is unsaved!,no,undetermined,0,0,0,no,0.0062651481450664796,no,0.0043577810980892605,no,0.004131290496223593,no,0.003929181961955758
598,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// DDL support ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.006927532883602286,no,0.005072580630937288,no,0.004981387994095583,no,0.004719457788542873
599,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// seems to not really... //	public boolean supportsRowValueConstructorSyntax() { //		return true; //	},no,undetermined,0,0,0,no,0.012955267458606352,no,0.014281458551258133,no,0.013774074881828647,no,0.013335078904157128
600,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// below is for Cache' that don't have str in 2007.1 there is str and we register str directly,no,undetermined,0,0,0,no,0.0010573021587423825,no,0.0015003650259426346,no,0.0014631037607132928,no,0.0013660680311360694
601,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// temporary ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,no,undetermined,0,0,0,no,0.0412893831663996,no,0.01425624653847941,no,0.013758522035227466,no,0.013309380176633634
602,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// byte,no,undetermined,0,0,0,no,0.013265081551939202,no,0.014271069535697107,no,0.013765909335796784,no,0.0133325928035011
603,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// the column doesnt exist at all.,no,undetermined,0,0,0,no,0.0032289725107871037,no,0.0030744444116516147,no,0.0029940020592496655,no,0.0028237009587487394
604,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// note that %string is deprecated,no,undetermined,0,0,0,no,0.0609112658355582,no,0.014273548119268072,no,0.0137809342585322,no,0.013343502550107715
605,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,"//If the object is already loaded, return the loaded one",no,undetermined,0,0,0,no,0.021644945468451266,no,0.013919914646186774,no,0.013475866504877226,no,0.013013154672207516
606,hibernate-distribution-3.3.2.GA,WITHOUT_CLASSIFICATION,// create new lock that times out immediately,no,undetermined,0,0,0,no,0.005217696121386011,no,0.005281923527774823,no,0.0061456014765977965,no,0.005840424735308775
