,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba
1796,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(
     *      java.awt.event.ActionEvent)
     */",no,undetermined,0,0,0,no,0.005533199603361122,no,8.233638553605362e-05,no,5.512434264087342e-05,no,4.911781681893845e-05,no,4.150204708749586e-05,no,3.9355775032797365e-05
1797,argouml,WITHOUT_CLASSIFICATION,// panel for controls,no,undetermined,0,0,0,no,0.004652756224071691,no,0.0065634613891338124,no,0.006055651479336606,no,0.00579942257249149,no,0.005530184400634831,no,0.005436285149727844
1798,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,0,0,no,0.005533199603361122,no,8.233638553605362e-05,no,5.512434264087342e-05,no,4.911781681893845e-05,no,4.150204708749586e-05,no,3.9355775032797365e-05
1799,argouml,WITHOUT_CLASSIFICATION,"//nothings left, disable firing.",no,undetermined,0,0,0,no,0.0036035901968861773,no,0.003911748194308493,no,0.0029604789520203205,no,0.0027294268496060796,no,0.002528689017503529,no,0.002481704784911264
1800,argouml,WITHOUT_CLASSIFICATION,"// Most likely cause of this is that someone deleted our // target with the event pump turned off so we didn't // get notification.  Nothing we can do about it now and // we are changing targets anyway, so just log it.",no,undetermined,0,0,0,no,0.014910655051662223,no,0.013250101118593042,no,0.013556119958295011,no,0.013117315729586706,no,0.012484458011141763,no,0.01232426354096917
1801,argouml,WITHOUT_CLASSIFICATION,//Select an index.,no,undetermined,0,0,0,no,0.0030266746042709436,no,0.004414807741109044,no,0.003755505175637735,no,0.0035557062357859663,no,0.0033321501118869514,no,0.0032565896297846804
1802,argouml,WITHOUT_CLASSIFICATION,"// When this is called from PGMLStackParser.attachEdges, we finished // the initialization of owning pseudo element (CommentEdge)",no,undetermined,0,0,0,no,0.0172811906197312,no,0.014193726168353283,no,0.011080002222237777,no,0.010480869284340255,no,0.009885840917393786,no,0.009772581571624217
1803,argouml,WITHOUT_CLASSIFICATION,//removed item in last position,no,undetermined,0,0,0,no,0.0016220528863573106,no,0.0015146925590283178,no,0.001218531128340302,no,0.0011252183338208534,no,0.001091052856443703,no,0.0010953172467064222
1804,argouml,WITHOUT_CLASSIFICATION,"/*
         * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
         */",no,undetermined,0,0,0,no,0.005533199603361122,no,8.233638553605362e-05,no,5.512434264087342e-05,no,4.911781681893845e-05,no,4.150204708749586e-05,no,3.9355775032797365e-05
1805,argouml,WITHOUT_CLASSIFICATION,// Just quit,no,undetermined,0,0,0,no,0.005252904054882169,no,0.006112361744001065,no,0.005428780500252263,no,0.0051773964190773205,no,0.0048669770349314655,no,0.0047718631771371065
1806,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#isValidElement(Object)
     */",no,undetermined,0,0,0,no,0.005361343047918867,no,0.0009841048608707323,no,0.0007070329961377942,no,0.0006654007466640303,no,0.000602027171633468,no,0.0005777751814178433
1807,argouml,WITHOUT_CLASSIFICATION,// the text box containing the problem messages,no,undetermined,0,0,0,no,0.04492415303367248,no,0.013992492374433377,no,0.012109072810981223,no,0.011198810198522263,no,0.01142191339212633,no,0.011259414959439112
1808,argouml,WITHOUT_CLASSIFICATION,/*(MAssociation)*/,no,undetermined,0,0,0,no,0.012769376440319903,no,0.01443704287425781,no,0.013552191930974756,no,0.013093749944532386,no,0.0124916309805913,no,0.012372544661900457
1809,argouml,WITHOUT_CLASSIFICATION,// continue and abort buttons,no,undetermined,0,0,0,no,0.0029476677068498445,no,0.00373914023065495,no,0.0030864392428356113,no,0.0028611921399887166,no,0.0026433574683715406,no,0.0025893665024328077
1810,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.layout.Layouter#getObjects()
     */",no,undetermined,0,0,0,no,0.002897190805732524,no,0.002023508015904596,no,0.0016534033704569383,no,0.0015493218700832205,no,0.0014101057866477838,no,0.0013566490663869974
1811,argouml,WITHOUT_CLASSIFICATION,// listeners,no,undetermined,0,0,0,no,0.019037366733838042,no,0.009431933043247579,no,0.008558805572341807,no,0.008253511852669955,no,0.007811622236253363,no,0.007722105361071123
1812,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.layout.Layouter#getMinimumDiagramSize()
     */",no,undetermined,0,0,0,no,0.002897190805732524,no,0.002023508015904596,no,0.0016534033704569383,no,0.0015493218700832205,no,0.0014101057866477838,no,0.0013566490663869974
1813,argouml,WITHOUT_CLASSIFICATION,// TODO: this seems to be called at startup only so no check so far,no,undetermined,0,0,0,yes,0.9889828357323315,no,0.014455774669361253,no,0.013536580641791756,no,0.013087223417024157,no,0.012511891809948866,no,0.0123839952901625
1814,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.DefaultListModel#addElement(java.lang.Object)
     */",no,undetermined,0,0,0,no,0.013179706669974322,no,0.011603851161572854,no,0.010549155291124107,no,0.009854525663733215,no,0.009362200616338015,no,0.009196248011910517
1815,argouml,WITHOUT_CLASSIFICATION,// Add an invisible button to be used when everything is off,no,undetermined,0,0,0,no,0.0009950977768248307,no,0.004722303026897128,no,0.0039605265517391845,no,0.003626484898709895,no,0.00338006558100249,no,0.003283948272944792
1816,argouml,WITHOUT_CLASSIFICATION,// I am only prepared to go this far.,no,undetermined,0,0,0,no,0.004262486624292715,no,0.002397864155692598,no,0.0019811189172366924,no,0.0018430120197705825,no,0.0016834352693195817,no,0.0016221975999520582
1817,argouml,WITHOUT_CLASSIFICATION,"/*|  //removed to workaround problems with autosplit
                     OCLEditor.OPTIONMASK_AUTOSPLIT*/",no,undetermined,0,0,0,yes,0.9963636167853568,no,0.01446080166070983,no,0.013562627816867779,no,0.013100707940788396,no,0.012516422686781473,no,0.01238895062190915
1818,argouml,WITHOUT_CLASSIFICATION,"/**
     * ADDONLY_COMMAND determines a changeability kind.
     * TODO: Removed from UML 2.x.  Phase out of UI - tfm - 20070529
     */",no,undetermined,0,0,0,yes,0.988963503343002,no,0.014457388969322325,no,0.013569306833965462,no,0.013098891858778976,no,0.012510364351203706,no,0.012387468178512846
1819,argouml,WITHOUT_CLASSIFICATION,//TabModelTarget interface methods,no,undetermined,0,0,0,no,0.012749556280560806,no,0.014431314429694782,no,0.012889120366526145,no,0.012284644172997293,no,0.011717455610255594,no,0.012143393684689186
1820,argouml,WITHOUT_CLASSIFICATION,"// warn about inherited name conflicts, different critic?",no,undetermined,0,0,0,no,0.013787567620817422,no,0.012750226125668252,no,0.011726681944089028,no,0.011317382092894662,no,0.010701491655362117,no,0.01056352778264996
1821,argouml,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event",no,undetermined,0,0,0,no,0.0012833011291673254,no,0.0010074705522429023,no,0.0007387316946827376,no,0.0006949434314400526,no,0.0006264606306182662,no,0.0006085240524739282
1822,argouml,WITHOUT_CLASSIFICATION,"// warn about inherited name conflicts, different critic?",no,undetermined,0,0,0,no,0.013787567620817422,no,0.012750226125668252,no,0.011726681944089028,no,0.011317382092894662,no,0.010701491655362117,no,0.01056352778264996
1823,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,0,0,no,0.0021188989575599343,no,0.004173193845028908,no,0.0035457153951686062,no,0.003466678141766577,no,0.0032043916967151183,no,0.00313546659979096
1824,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getSystemTextFont()
     */",no,undetermined,0,0,0,no,0.005141222533051976,no,0.005994405790393895,no,0.00535733613487159,no,0.005024296837291508,no,0.004696212530088367,no,0.004600200176379713
1825,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,0,0,no,0.0021188989575599343,no,0.004173193845028908,no,0.0035457153951686062,no,0.003466678141766577,no,0.0032043916967151183,no,0.00313546659979096
1826,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.event.ActionListener#actionPerformed(java.awt.event.ActionEvent)
     */",no,undetermined,0,0,0,no,0.005533199603361122,no,8.233638553605362e-05,no,5.512434264087342e-05,no,4.911781681893845e-05,no,4.150204708749586e-05,no,3.9355775032797365e-05
1827,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,0,0,no,0.0021188989575599343,no,0.004173193845028908,no,0.0035457153951686062,no,0.003466678141766577,no,0.0032043916967151183,no,0.00313546659979096
1828,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.plaf.metal.MetalTheme#getUserTextFont()
     */",no,undetermined,0,0,0,no,0.005141222533051976,no,0.005994405790393895,no,0.00535733613487159,no,0.005024296837291508,no,0.004696212530088367,no,0.004600200176379713
1829,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no,undetermined,0,0,0,no,0.0021188989575599343,no,0.004173193845028908,no,0.0035457153951686062,no,0.003466678141766577,no,0.0032043916967151183,no,0.00313546659979096
1830,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.table.TableModel#getValueAt(int, int)
     */",no,undetermined,0,0,0,no,0.004828198238385618,no,0.006166063646431656,no,0.005209721120203029,no,0.004854259872158111,no,0.004512526562696304,no,0.00438052970803698
1831,argouml,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array,no,undetermined,0,0,0,no,0.005155202562162957,no,0.0059393519737961495,no,0.005201301327183688,no,0.004721007429542587,no,0.0044949638694276135,no,0.004429139295014968
1832,argouml,WITHOUT_CLASSIFICATION,/*(Classifier)*/,no,undetermined,0,0,0,no,0.002454395168786392,no,0.00034895634710986487,no,0.0014264699993412388,no,0.001357018168537805,no,0.0012490089912096092,no,0.0012091759423328598
1833,argouml,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array,no,undetermined,0,0,0,no,0.005155202562162957,no,0.0059393519737961495,no,0.005201301327183688,no,0.004721007429542587,no,0.0044949638694276135,no,0.004429139295014968
1834,argouml,WITHOUT_CLASSIFICATION,"// It's illegal in UML to have multiple elements in a namespace with // the same name, but if it happens, keep them distinct so the user // has a chance of catching the error.  Pick an arbitrary, but stable, // collating order. // We don't call them equal because otherwise one will get eliminated // from the TreeSet where this comparator is used.",no,undetermined,0,0,0,no,0.053152243803656636,no,0.014424497377990576,no,0.01356690715484745,no,0.013092243141884716,no,0.012491204545732087,no,0.012380815223785781
1835,argouml,WITHOUT_CLASSIFICATION,// Guaranteed to return a non-null array,no,undetermined,0,0,0,no,0.005155202562162957,no,0.0059393519737961495,no,0.005201301327183688,no,0.004721007429542587,no,0.0044949638694276135,no,0.004429139295014968
1836,argouml,WITHOUT_CLASSIFICATION,"// first element is e.g. the class, but we need to have its namespace // to recompute the offenders.",no,undetermined,0,0,0,no,0.05844871091266951,no,0.014454253184652295,no,0.013554786762076963,no,0.013117644356314948,no,0.012482282276237724,no,0.012380872608693666
1837,argouml,WITHOUT_CLASSIFICATION,// Update our model with our saved target,no,undetermined,0,0,0,no,0.010032809049787412,no,0.0035827606956493757,no,0.0022177730065854467,no,0.002023138935351013,no,0.0018376015845814936,no,0.001788558210516296
1838,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.layout.Layouter#add(org.argouml.uml.diagram.layout.LayoutedObject)
     */",no,undetermined,0,0,0,no,0.0035027451199056577,no,0.0022367160666893907,no,0.0018788457971404434,no,0.0017598841640977718,no,0.0016027239969981274,no,0.0015443126829973028
1839,argouml,WITHOUT_CLASSIFICATION,//List classes = getCandidates(); //return classes.size() > 0;,no,undetermined,0,0,0,no,0.009711449040706388,no,0.007735076543244238,no,0.006538730634531698,no,0.006212194615889565,no,0.005793618807899294,no,0.00569228097117819
1840,argouml,WITHOUT_CLASSIFICATION,"// Loop through the associations, looking for one with aggregation",no,undetermined,0,0,0,no,0.002700301275837819,no,0.004189023003799106,no,0.013549549574132336,no,0.01311158294233858,no,0.01250751612853906,no,0.012383613821104509
1841,argouml,WITHOUT_CLASSIFICATION,// Our first button is invisible.   // Selecting it deselects all visible buttons.,no,undetermined,0,0,0,no,0.002758471078598497,no,0.008252700579186421,no,0.007135426230066007,no,0.0065091292943039595,no,0.006109202807571066,no,0.005987436177079991
1842,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ // Make sure we have a recognized file extension //$NON-NLS-1$,no,undetermined,0,0,0,no,0.0027104863108952416,no,0.0021038451658800202,no,0.001551975008134944,no,0.0014326882088266477,no,0.001310060294612893,no,0.0012711976561542706
1843,argouml,WITHOUT_CLASSIFICATION,// Set editor's model,no,undetermined,0,0,0,no,0.009917702936249629,no,0.009426303732567117,no,0.008417585721786015,no,0.008001822401204303,no,0.007649433909404703,no,0.007556409828377212
1844,argouml,WITHOUT_CLASSIFICATION,// code generation,no,undetermined,0,0,0,no,0.007090000809408849,no,0.003838175502308973,no,0.0032012883112988075,no,0.002923535118933015,no,0.00270814114252142,no,0.0026334223465794356
1845,argouml,WITHOUT_CLASSIFICATION,// check ocl parsing constraints,no,undetermined,0,0,0,no,0.024276773611453556,no,0.001894668045292877,no,0.0013687810756740448,no,0.001265643103507719,no,0.001146715528514325,no,0.0011135041747659328
1846,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.beans.PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)
     */",no,undetermined,0,0,0,no,0.014421409732911,no,0.014428087225522319,no,0.013555523877066782,no,0.013090183232141193,no,0.012466370832902926,no,0.012369065710481096
1847,argouml,WITHOUT_CLASSIFICATION,// do not create a constraint:,no,undetermined,0,0,0,no,0.007861932286300461,no,0.012595974285609105,no,0.011582932359867924,no,0.011150977949788074,no,0.009903724383544725,no,0.009698649321643882
1848,argouml,WITHOUT_CLASSIFICATION,// verify the items were correctly added,no,undetermined,0,0,0,no,0.008332078503927148,no,0.004288891167731938,no,0.003559951334449868,no,0.0032810141026109567,no,0.00319184684932604,no,0.0031355590363155387
1849,argouml,WITHOUT_CLASSIFICATION,// Parse and check specified constraint.,no,undetermined,0,0,0,no,0.003060193391005485,no,0.00792941117665197,no,0.007010535220527694,no,0.006443020803933087,no,0.005836767017334439,no,0.005699172882510187
1850,argouml,WITHOUT_CLASSIFICATION,// utility is a namespace collection - also not strictly // required to have variables.,no,undetermined,0,0,0,no,0.04039877693188821,no,0.014451914642134378,no,0.013548620254056377,no,0.013131125976021214,no,0.012513347890598093,no,0.012408379682745233
1851,argouml,WITHOUT_CLASSIFICATION,"// Split constraint body, if user wants us to",no,undetermined,0,0,0,no,0.007944814493462614,no,0.014432869319557937,no,0.013570176612415897,no,0.01311095275475236,no,0.012503139897462002,no,0.012403650663211606
1852,argouml,WITHOUT_CLASSIFICATION,/* end class CrZeroLengthEdge */,no,undetermined,0,0,0,no,0.009237400992495764,no,0.00939485437388461,no,0.008433330871238948,no,0.008149000862368385,no,0.007724786786231237,no,0.007478022732921153
1853,argouml,WITHOUT_CLASSIFICATION,// the constraint _must_ be owned by a namespace,no,undetermined,0,0,0,no,0.016176275746086807,no,0.009046718869597885,no,0.007201135769344475,no,0.0071486251578220085,no,0.0064491024959364195,no,0.006285170336439981
1854,argouml,WITHOUT_CLASSIFICATION,// add some test data,no,undetermined,0,0,0,no,0.004137105966530687,no,0.0037954416142407825,no,0.003230919319871632,no,0.002990393615379659,no,0.002754665026681887,no,0.0026954910729997837
1855,argouml,WITHOUT_CLASSIFICATION,// the constraint _must_ be owned by a namespace,no,undetermined,0,0,0,no,0.016176275746086807,no,0.009046718869597885,no,0.007201135769344475,no,0.0071486251578220085,no,0.0064491024959364195,no,0.006285170336439981
1856,argouml,WITHOUT_CLASSIFICATION,"// If the eUML.resources system property is defined then we are in a // stand alone application, else we're in an Eclipse plug in. // The eUML.resource should contain the path to the // org.eclipse.uml2.uml.resource jar plugin. //$NON-NLS-1$",no,undetermined,0,0,0,no,0.0042283779639760745,no,0.0034667720909168686,no,0.0026234936148002304,no,0.002490085897245032,no,0.0022707787349339017,no,0.0022689408396047235
1857,argouml,WITHOUT_CLASSIFICATION,// Store constraint body,no,undetermined,0,0,0,no,0.001771276049693033,no,0.004441270942618652,no,0.0037995709342541436,no,0.003554553689642483,no,0.003158689369463284,no,0.0030622471585034965
1858,argouml,WITHOUT_CLASSIFICATION,// verify the name property was correctly updated,no,undetermined,0,0,0,no,0.017103911522514004,no,0.014428160473164257,no,0.01356170873149249,no,0.013094307754252358,no,0.012476023142376485,no,0.012374448720063535
1859,argouml,WITHOUT_CLASSIFICATION,"// New constraint, first time setData is called",no,undetermined,0,0,0,no,0.009630737143887878,no,0.01385868690793993,no,0.012768911875323561,no,0.01239842928759757,no,0.011460981777242134,no,0.011299376167789352
1860,argouml,WITHOUT_CLASSIFICATION,"//checkAssignIDToObject(figassociationrole, true, true);",no,undetermined,0,0,0,no,0.012747378649482157,no,0.014431738592014678,no,0.013544097809504095,no,0.013085854651705718,no,0.012477696084256515,no,0.012374382646854162
1861,argouml,WITHOUT_CLASSIFICATION,// Check name for consistency with spec,no,undetermined,0,0,0,no,0.002227876331963818,no,0.0020065004318839926,no,0.0016384592534464909,no,0.001503986682418515,no,0.0013849440265516248,no,0.0013493348753657308
1862,argouml,WITHOUT_CLASSIFICATION,"// This throws  // org.argouml.model.XmiException: Unknown element in XMI file : Model // because the UML 1.3->1.4 converter can only handle XMI 1.0, not 1.1",no,undetermined,0,0,0,no,0.009108962699204878,no,0.014433192772956698,no,0.01249304160114892,no,0.01233752421850032,no,0.011716640841204207,no,0.011462049515523072
1863,argouml,WITHOUT_CLASSIFICATION,// Set name,no,undetermined,0,0,0,no,0.0009156388624465496,no,0.00042010996895284504,no,0.0003075858538398328,no,0.00027435370584560887,no,0.00025150782131997323,no,0.00024232339229913287
1864,argouml,WITHOUT_CLASSIFICATION,/* end class CrTooManyAttr */,no,undetermined,0,0,0,no,0.009237400992495764,no,0.00939485437388461,no,0.008433330871238948,no,0.008149000862368385,no,0.007724786786231237,no,0.007478022732921153
1865,argouml,WITHOUT_CLASSIFICATION,// Also set name in constraint body -- Added 03/14/2001,no,undetermined,0,0,0,no,0.006126273701365564,no,0.008234767367569909,no,0.007649756311394819,no,0.007194769286133766,no,0.00665710758864468,no,0.006449430159948371
1866,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,0,0,no,0.008028770551772195,no,0.009698443266903814,no,0.008703253459077095,no,0.00830501591884268,no,0.0077535441094854,no,0.007568312105857681
1867,argouml,WITHOUT_CLASSIFICATION,// replace name,no,undetermined,0,0,0,no,0.011365511999576082,no,0.012784478832100479,no,0.01171087197509021,no,0.011309325479273644,no,0.010744889379010887,no,0.010634800998704457
1868,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.explorer.rules.PerspectiveRule#getRuleName()
     */",no,undetermined,0,0,0,no,0.0021607835506156333,no,0.0007705918566589188,no,0.0005591822150571822,no,0.0004966684645534935,no,0.0004485177606237356,no,0.0004310295774778386
1869,argouml,WITHOUT_CLASSIFICATION,// TODO: Why is this ignored? - tfm - 20070110,no,undetermined,0,0,0,yes,0.9915564808227016,no,0.014439030176655729,no,0.013570146749760235,no,0.01311066213668428,no,0.012496849636871404,no,0.012403798722149504
1870,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // critiquing API,no,undetermined,0,0,0,no,0.018512917848329796,no,0.014434203445692512,no,0.013543062032363313,no,0.01311297775129877,no,0.012500935776874266,no,0.012402456657075803
1871,argouml,WITHOUT_CLASSIFICATION,/* TRY PREDECESSORS */,no,undetermined,0,0,0,no,0.0016059341987996213,no,0.0018385998571603763,no,0.0012696562015728368,no,0.0011715840436118726,no,0.0010693998706923313,no,0.0010403692077267904
1872,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLModelElementListModel2#buildModelList()
     */",no,undetermined,0,0,0,no,0.004413783701134518,no,0.00023947533228182782,no,0.00015755789588456348,no,0.00014193853576666593,no,0.0001240046965563906,no,0.00011790468281516045
1873,argouml,WITHOUT_CLASSIFICATION,// ignored,no,undetermined,0,0,0,no,0.0009311677825656449,no,1.5889612112943255e-05,no,9.223960413598344e-06,no,8.028087079189435e-06,no,6.7587098792744464e-06,no,6.301386688735151e-06
1874,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.ui.UMLPlainTextDocument#setProperty(java.lang.String)
     */",no,undetermined,0,0,0,no,0.007798786547374928,no,0.005101596427576115,no,0.004306289424316142,no,0.004024826306482462,no,0.003765025241023888,no,0.0036581082758916127
1875,argouml,WITHOUT_CLASSIFICATION,// ignored,no,undetermined,0,0,0,no,0.0009311677825656449,no,1.5889612112943255e-05,no,9.223960413598344e-06,no,8.028087079189435e-06,no,6.7587098792744464e-06,no,6.301386688735151e-06
1876,argouml,WITHOUT_CLASSIFICATION,//Forks have their own outgoing transitions critic,no,undetermined,0,0,0,no,0.012769376440319903,no,0.01443704287425781,no,0.013552191930974756,no,0.013093749944532386,no,0.0124916309805913,no,0.012372544661900457
1877,argouml,WITHOUT_CLASSIFICATION,//        cmd.setObjects(run.getParams().get(0));,no,undetermined,0,0,0,no,0.00785401677036677,no,0.007903668954075108,no,0.006781061555168402,no,0.006407796520136891,no,0.0060436831389558635,no,0.005880109524152521
1878,argouml,WITHOUT_CLASSIFICATION,"/*
     * Create a new tagged value with the given type and value
     * and add it to a ModelElement.
     */",no,undetermined,0,0,0,no,0.0027147262245978097,no,0.0042430714846002325,no,0.004374308444372118,no,0.004266287310223206,no,0.003937813140461075,no,0.0038614333928321644
1879,argouml,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event",no,undetermined,0,0,0,no,0.0012833011291673254,no,0.0010074705522429023,no,0.0007387316946827376,no,0.0006949434314400526,no,0.0006264606306182662,no,0.0006085240524739282
1880,argouml,WITHOUT_CLASSIFICATION,// Delete the model and make sure everything inside goes with it,no,undetermined,0,0,0,no,0.014952875191411367,no,0.014437003720651043,no,0.013570460864602844,no,0.01310723186355237,no,0.012503527111445398,no,0.012363382480998634
1881,argouml,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event",no,undetermined,0,0,0,no,0.0012833011291673254,no,0.0010074705522429023,no,0.0007387316946827376,no,0.0006949434314400526,no,0.0006264606306182662,no,0.0006085240524739282
1882,argouml,WITHOUT_CLASSIFICATION,// Not in UML1.4,no,undetermined,0,0,0,no,0.012769376440319903,no,0.01443704287425781,no,0.013552191930974756,no,0.013093749944532386,no,0.0124916309805913,no,0.012372544661900457
1883,argouml,WITHOUT_CLASSIFICATION,"// Process the listeners last to first, notifying // those that are interested in this event",no,undetermined,0,0,0,no,0.0012833011291673254,no,0.0010074705522429023,no,0.0007387316946827376,no,0.0006949434314400526,no,0.0006264606306182662,no,0.0006085240524739282
1884,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see javax.swing.event.DocumentListener#changedUpdate(javax.swing.event.DocumentEvent)
     */",no,undetermined,0,0,0,no,0.0032781025181851365,no,0.005372743496586305,no,0.00447992034264073,no,0.0042786412206207314,no,0.003986189010582524,no,0.003904053253606442
1885,argouml,WITHOUT_CLASSIFICATION,"// We have no model event listeners, so no need to do anything",no,undetermined,0,0,0,no,0.025460261512600505,no,0.014433204642262481,no,0.013531060481251415,no,0.0131182381430135,no,0.012510570999313657,no,0.012391895452140544
1886,argouml,WITHOUT_CLASSIFICATION,// initialize new ToDoItem,no,undetermined,0,0,0,no,0.002220731412339849,no,0.0031447976793295015,no,0.0026742170175897435,no,0.0025486909166610875,no,0.0023754175445119745,no,0.0023098724969137807
1887,argouml,WITHOUT_CLASSIFICATION,// store wizard?,no,undetermined,0,0,0,no,0.002291230686694372,no,0.008148227439969936,no,0.0072869157985106115,no,0.006977881826129461,no,0.006516695282303793,no,0.0064022971520281075
1888,argouml,WITHOUT_CLASSIFICATION,/* dm is a transition */,no,undetermined,0,0,0,no,0.012769376440319903,no,0.01443704287425781,no,0.013552191930974756,no,0.013093749944532386,no,0.0124916309805913,no,0.012372544661900457
1889,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,0,0,no,0.002721859255400909,no,0.002580564543038224,no,0.0022017384401816454,no,0.0020970192955430925,no,0.002220087690887816,no,0.0021667137849487443
1890,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.state.ui.FigState#getInitialY()
     */",no,undetermined,0,0,0,no,0.0019790243646274136,no,0.0002848127462052463,no,0.0002075350598154542,no,0.00018989308054502297,no,0.0001752400842851616,no,0.0001666534839346472
1891,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no,undetermined,0,0,0,no,0.002721859255400909,no,0.002580564543038224,no,0.0022017384401816454,no,0.0020970192955430925,no,0.002220087690887816,no,0.0021667137849487443
1892,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.uml.diagram.state.ui.FigHistoryState#getH()
     */",no,undetermined,0,0,0,no,0.0019790243646274136,no,0.0002848127462052463,no,0.0002075350598154542,no,0.00018989308054502297,no,0.0001752400842851616,no,0.0001666534839346472
1893,argouml,WITHOUT_CLASSIFICATION,/* Do nothing by default. */,no,undetermined,0,0,0,no,0.0003131408400752641,no,0.00015755146898951318,no,0.00013135005140562858,no,0.00011776536353534185,no,0.00011709996093474524,no,0.00011161582206466772
1894,argouml,WITHOUT_CLASSIFICATION,/* the source of the transition is a pseudostate */,no,undetermined,0,0,0,no,0.0013224576942942976,no,0.0021320421145828933,no,0.0016990053048004023,no,0.0015377783212238826,no,0.0014141859062761645,no,0.0013697042996895954
1895,argouml,WITHOUT_CLASSIFICATION,/* Do nothing by default. */,no,undetermined,0,0,0,no,0.0003131408400752641,no,0.00015755146898951318,no,0.00013135005140562858,no,0.00011776536353534185,no,0.00011709996093474524,no,0.00011161582206466772
1896,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see java.awt.datatransfer.Transferable#getTransferData(
     *         java.awt.datatransfer.DataFlavor)
     */",no,undetermined,0,0,0,no,0.018089899741497533,no,0.0024014365099336503,no,0.0020245912966495834,no,0.001902172339092543,no,0.0017430294711029443,no,0.0017032312299911524
1897,argouml,WITHOUT_CLASSIFICATION,// TODO: I18N // Don't use the empty string for this or it won't show in the list,no,undetermined,0,0,0,yes,0.9956513757025373,no,0.014443591526679686,no,0.013538953494703245,no,0.013093836022498103,no,0.012482166577881003,no,0.01239730874671027
1898,argouml,WITHOUT_CLASSIFICATION,//        assertNotNull(Model.getUmlFactory().buildNode( //                Model.getMetaTypes().getState()));,no,undetermined,0,0,0,no,0.009091850617961838,no,0.005900374884698204,no,0.004996350213967738,no,0.004598316417945533,no,0.004239439780309144,no,0.004172672697089331
1899,argouml,WITHOUT_CLASSIFICATION,/* TODO: Here too? */,no,undetermined,0,0,0,no,0.012764019641175715,no,0.014421169164194118,no,0.013551692709187218,no,0.013090033752091333,no,0.012486409851165002,no,0.012368765178374005
1900,argouml,WITHOUT_CLASSIFICATION,"/*
     * @see org.argouml.ui.targetmanager.TargetListener#targetSet(org.argouml.ui.targetmanager.TargetEvent)
     */",no,undetermined,0,0,0,no,0.004413783701134518,no,0.00023947533228182782,no,0.00015755789588456348,no,0.00014193853576666593,no,0.0001240046965563906,no,0.00011790468281516045
