,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
1038,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * Two Maps are used to track local DTDs that will be used in case the
         * remote copies of these DTDs cannot be accessed.  The key for the Map
         * is the DTDs public ID and the value is the local location for the DTD
         */",no,undetermined,0,0,0,no,0.03581315902190395
1039,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// catalog1 --> catalog2 --> catalog3 --> catalog1,no,undetermined,0,0,0,no,0.03769118884842353
1040,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//always trigger file mode if commands are big enough,no,undetermined,0,0,0,no,0.03466507330544073
1041,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// is the zip file in the cache,no,undetermined,0,0,0,no,0.036481156545300625
1042,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// without closure we may delete an inner class but not the // top level class which would not trigger a recompile.,no,undetermined,0,0,0,no,0.036833127110032435
1043,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Fall Through,no,undetermined,0,0,0,no,0.03595458370825928
1044,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//iterate through the ref list & generate an entry for each //or just rely on the fact that the toString operator does this, but //noting that the separator is ';' on windows, ':' on unix",no,undetermined,0,0,0,no,0.037499034608058
1045,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// log at a lower level,no,undetermined,0,0,0,no,0.037756391874178966
1046,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// read the constant pool in and resolve it,no,undetermined,0,0,0,no,0.0364834067581287
1047,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//but for big operations, we save all the params to a temp file //and set @tmpfile as the command -then we remember to delete the tempfile //afterwards",no,undetermined,0,0,0,no,0.03332625417484606
1048,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// we get the root classes and build up a set of // classes upon which they depend,no,undetermined,0,0,0,no,0.03730864530802507
1049,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//bail on no references,no,undetermined,0,0,0,no,0.042059424228904185
1050,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//now run the command of exe + settings + files,no,undetermined,0,0,0,no,0.03624553839500639
1051,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//add those that are set, and a delimiter",no,undetermined,0,0,0,no,0.03539753277869721
1052,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",no,undetermined,0,0,0,no,0.03913087945153438
1053,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// store the token just read for next time,no,undetermined,0,0,0,no,0.034524960311388846
1054,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
     * This Hashtable maintains a list of EJB class files processed by the ejbc
     * utility (both ""source"" class files as well as stubs and skeletons). The
     * key for the Hashtable is a String representing the path to the class file
     * (relative to the destination directory).  The value for the Hashtable is
     * a File object which reference the actual class file.
     */",no,undetermined,0,0,0,no,0.032084864724211716
1055,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Ignore the problem,no,undetermined,0,0,0,no,0.03863594731737182
1056,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
     * Directory where ""source"" EJB files are stored and where stubs and
     * skeletons will also be written.
     */",no,undetermined,0,0,0,no,0.03601563011864219
1057,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//trick to evoke ""basedir not set"" if null:",no,undetermined,0,0,0,no,0.03781959581697904
1058,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// first off, make sure that we've got a command and a vssdir and a label ...",no,undetermined,0,0,0,no,0.034217310888125976
1059,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// catalog2 --> catalog1 --> catalog,no,undetermined,0,0,0,no,0.03701067637370494
1060,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// EJB's display name // EJB's home interface name // EJB's remote interface name // EJB's implementation class // EJB's primary key class // or ""stateful"" or ""stateless"" // Does this EJB support CMP? // Does this EJB support IIOP? // Does this EJB require failover? // CMP descriptor list",no,undetermined,0,0,0,no,0.04538295247564187
1061,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//no sources = nothing to compare; no targets = nothing to delete:,no,undetermined,0,0,0,no,0.038194351618825735
1062,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
     * Validates URL
     */",no,undetermined,0,0,0,no,0.03772919862599892
1063,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Check the timestamp on the remote interface */,no,undetermined,0,0,0,no,0.03492517402438144
1064,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Since the descriptor read properly, everything should be o.k.",no,undetermined,0,0,0,no,0.03946595525169861
1065,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Check the timestamp on the home interface */,no,undetermined,0,0,0,no,0.03661903293659341
1066,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//client jar file,no,undetermined,0,0,0,no,0.03290108764713732
1067,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Members,no,undetermined,0,0,0,no,0.03730465291877302
1068,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If an explicit securityPolicy file was specified, it maybe an // absolute path.  Use the project to resolve it.",no,undetermined,0,0,0,no,0.03921208273473525
1069,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Check the timestamp of the primary key class */,no,undetermined,0,0,0,no,0.03486827982878992
1070,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// descriptorName = <path><basename><basenameterminator><remainder> // examples = /org/objectweb/fooAppli/foo/Foo-ejb-jar.xml // examples = /org/objectweb/fooAppli/foo/Foo.xml (JOnAS convention),no,undetermined,0,0,0,no,0.03607324749035799
1071,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//bail out early if there were no files,no,undetermined,0,0,0,no,0.03780708154780888
1072,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* ------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1073,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//now scan the hashtable and add the files,no,undetermined,0,0,0,no,0.03605979140370066
1074,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Have to catch this because of the semantics of calling main(),no,undetermined,0,0,0,no,0.04454805310140632
1075,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// List of all stubs & skels // Earliest mod time // Has each been found?,no,undetermined,0,0,0,no,0.03717529634542771
1076,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// additionalargs,no,undetermined,0,0,0,no,0.03769118884842353
1077,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//rebuild unless the dest file is newer than the source file,no,undetermined,0,0,0,no,0.03556166437735315
1078,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ejb jar file,no,undetermined,0,0,0,no,0.03439889321983284
1079,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//Public //Private //Family //Assembly //Family and Assembly //Family or Assembly //Private Scope,no,undetermined,0,0,0,no,0.037994583573082094
1080,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* ------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1081,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Members,no,undetermined,0,0,0,no,0.03730465291877302
1082,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// class name (search in the classpath provided for the ejbjar element),no,undetermined,0,0,0,no,0.037598056714185084
1083,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             * Loop through each stub/skeleton class that must be generated, and
             * determine (if all exist) which file has the most recent timestamp
             */",no,undetermined,0,0,0,no,0.033781068118391155
1084,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// the new value, this needs to be here // because it is required to calculate the next position to // search from at the end of the loop",no,undetermined,0,0,0,no,0.038876668256827084
1085,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
                 * Add each stub/skeleton class to the list of EJB files.  Note
                 * that each class is added even if it doesn't exist now.
                 */",no,undetermined,0,0,0,no,0.03524337164118166
1086,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// empty,no,undetermined,0,0,0,no,0.03769118884842353
1087,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If we are a reference, create a Path from the reference",no,undetermined,0,0,0,no,0.0351880324866444
1088,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Lastly create File object for the Jar files. If we are using // a flat destination dir, then we need to redefine baseName!",no,undetermined,0,0,0,no,0.03488802807255024
1089,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Keep track of the oldest modification timestamp */,no,undetermined,0,0,0,no,0.035670797610046615
1090,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// RFC 822 s4.1: //   ""Header fields are NOT required to occur in any particular order, //    except that the message body MUST occur AFTER the headers"" // (the same section specifies a reccommended order, which we ignore)",no,undetermined,0,0,0,no,0.034112154982380176
1091,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// End of EjbInfo inner class,no,undetermined,0,0,0,no,0.03673305055921094
1092,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// need to close files and perhaps rename output,no,undetermined,0,0,0,no,0.03620154715648933
1093,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier OFF - bc // CheckStyle:ConstantNameCheck OFF - bc,no,undetermined,0,0,0,no,0.03803409698656314
1094,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
                         * stub is derived from implementation,
                         * tie from interface name.
                         */",no,undetermined,0,0,0,no,0.03722747887256464
1095,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Filenames of the standard EJB descriptor and the iAS-specific descriptor */,no,undetermined,0,0,0,no,0.0386407837899687
1096,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Update with changed Bean class,no,undetermined,0,0,0,no,0.03792990824976704
1097,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// this loop runs parallel to the build,no,undetermined,0,0,0,no,0.03715045049451763
1098,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Get the filename of vendor specific descriptor,no,undetermined,0,0,0,no,0.038618562954465106
1099,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//check that dir and src are incompatible,no,undetermined,0,0,0,no,0.03763199640774088
1100,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// now that we have the weblogic descriptor, we parse the file // to find other descriptors needed to deploy the bean. // this could be the weblogic-cmp-rdbms.xml or any other O/R // mapping tool descriptors.",no,undetermined,0,0,0,no,0.04293137868254779
1101,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// End of Classname inner class,no,undetermined,0,0,0,no,0.038143638560476735
1102,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Available specification version must be >= required,no,undetermined,0,0,0,no,0.038826070297086374
1103,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Stream to read and redirect to standard output,no,undetermined,0,0,0,no,0.032707964061833725
1104,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// are any of the above out of date. // we find the implementation classes and see if they are older than any // of the above or the .ser file itself.,no,undetermined,0,0,0,no,0.03532560592821716
1105,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// End of RedirectOutput inner class,no,undetermined,0,0,0,no,0.03673305055921094
1106,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,0,0,no,0.037589464815412456
1107,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Value of the display-name element read from the standard EJB descriptor */,no,undetermined,0,0,0,no,0.03530374659056585
1108,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// empty,no,undetermined,0,0,0,no,0.03769118884842353
1109,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * Parse the classpath into it's individual elements and store the
         * results in the ""classpathElements"" instance variable.
         */",no,undetermined,0,0,0,no,0.038052317826960794
1110,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
     * Filenames of the standard EJB descriptor (which is passed to this class
     * from the parent ""ejbjar"" task) and the iAS-specific EJB descriptor
     * (whose name is determined by this class).  Both filenames are relative
     * to the directory specified by the ""srcdir"" attribute in the ejbjar task.
     */",no,undetermined,0,0,0,no,0.03716932179786014
1111,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//can throw the same exception, if there is no this(Project) ctor.",no,undetermined,0,0,0,no,0.039195504607748614
1112,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//WARNING: We trim the values of all the attributes because //Some extension declarations are badly defined (ie have spaces //after version or vendorID),no,undetermined,0,0,0,no,0.036608209136006646
1113,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * If the -d flag isn't specified, use the working directory as the
         * destination directory
         */",no,undetermined,0,0,0,no,0.03783441363941746
1114,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Implementation version must be >= required,no,undetermined,0,0,0,no,0.03893926443489841
1115,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check that reference zipfilesets cannot have specific attributes,no,undetermined,0,0,0,no,0.03868636580125974
1116,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// change this to get the objects from the other reference,no,undetermined,0,0,0,no,0.0354073787038925
1117,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * The EJB information is gathered from the standard XML EJB descriptor
         * and the iAS-specific XML EJB descriptor using a SAX parser.
         */",no,undetermined,0,0,0,no,0.03728384433476699
1118,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Simplest constructor, uses default encryption algorithm and compression level.",no,undetermined,0,0,0,no,0.0383882169951283
1119,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             * If this is a standard EJB 1.1 descriptor, we are looking for one
             * set of data, while if this is an iAS-specific descriptor, we're
             * looking for different set of data.  Hand the processing off to
             * the appropriate method.
             */",no,undetermined,0,0,0,no,0.03674835897929049
1120,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//the trick to integrating test output to the formatter, is to //create a special test class that asserts an error //and tell the formatter that it raised.",no,undetermined,0,0,0,no,0.0332360455236444
1121,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// we don't have any more args to recognize!,no,undetermined,0,0,0,no,0.038257385326365884
1122,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// this comment extract from JUnit Task may also apply here // ""in VM is not very nice since it could probably hang the // whole build. IMHO this method should be avoided and it would be best // to remove it in future versions. TBD. (SBa)""",no,undetermined,0,0,0,no,0.04690830374274805
1123,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// if it's no other arg, it may be the target",no,undetermined,0,0,0,no,0.033525098552053094
1124,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//remove the .class,no,undetermined,0,0,0,no,0.03840346143651724
1125,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// keep track of what operating systems are supported here.,no,undetermined,0,0,0,no,0.03913328172684967
1126,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// keys to optional attributes,no,undetermined,0,0,0,no,0.03694899369064792
1127,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// A special parent loader which is not the system class loader:,no,undetermined,0,0,0,no,0.03465813490693688
1128,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * pre Ant 1.6 this method used to call getClass().getResource
         * while Ant 1.6 will call ClassLoader.getResource().
         *
         * The difference is that Class.getResource expects a leading
         * slash for ""absolute"" resources and will strip it before
         * delegating to ClassLoader.getResource - so we now have to
         * emulate Class's behavior.
         */",no,undetermined,0,0,0,no,0.04013203340302489
1129,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check that a reference zipfileset gets the same attributes as the original,no,undetermined,0,0,0,no,0.03619649257006156
1130,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// null watchdog means no timeout, you'd better not check with null",no,undetermined,0,0,0,no,0.05803331103865554
1131,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//class-BFT,no,undetermined,0,0,0,no,0.03748662871903627
1132,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//do nothing,no,undetermined,0,0,0,no,0.03769118884842353
1133,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * Below are getter's and setter's for each of the instance variables.
         * Note that (in addition to supporting setters with the same type as
         * the instance variable) a setter is provided with takes a String
         * argument -- this are provided so the XML document handler can set
         * the EJB values using the Strings it parses.
         */",no,undetermined,0,0,0,no,0.03722544474932588
1134,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// PR 38370,no,undetermined,0,0,0,no,0.036753840398331614
1135,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//-- XSLTProcess,no,undetermined,0,0,0,no,0.03769118884842353
1136,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//do nothing,no,undetermined,0,0,0,no,0.03769118884842353
1137,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// add -file xxxxx to the commandline,no,undetermined,0,0,0,no,0.03490745239385277
1138,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Create an instance of the rmic,no,undetermined,0,0,0,no,0.035903157622653524
1139,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//clientname = ejbjarfile+client.jar,no,undetermined,0,0,0,no,0.034870402362034564
1140,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// not necessary as JDepend would fail, but why loose // some time?",no,undetermined,0,0,0,no,0.036689372194978295
1141,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// end of else,no,undetermined,0,0,0,no,0.036572759148124474
1142,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// not necessary as JDepend would fail, but why loose // some time?",no,undetermined,0,0,0,no,0.036689372194978295
1143,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ejb jar file,no,undetermined,0,0,0,no,0.03439889321983284
1144,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Self-describing as of JUnit 4 (#38811). But trim ""(ClassName)"".",no,undetermined,0,0,0,no,0.03713568757023881
1145,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// The timestamp of the ""newest"" class // Timestamp for a given class // File for the remote interface class // File for the home interface class // File for the EJB implementation class // File for the EJB primary key class",no,undetermined,0,0,0,no,0.03453318078455843
1146,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * pre Ant 1.6 this method used to call getClass().getResource
         * while Ant 1.6 will call ClassLoader.getResource().
         *
         * The difference is that Class.getResource expects a leading
         * slash for ""absolute"" resources and will strip it before
         * delegating to ClassLoader.getResource - so we now have to
         * emulate Class's behavior.
         */",no,undetermined,0,0,0,no,0.04013203340302489
1147,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Fully qualified name of the Java class // Name of the package for this class // Name of the class without the package,no,undetermined,0,0,0,no,0.03762700279131945
1148,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ignored.,no,undetermined,0,0,0,no,0.033447329862992196
1149,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ejb jar file,no,undetermined,0,0,0,no,0.03439889321983284
1150,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// if there is a suite method available, then try // to extract the suite from it. If there is an error // here it will be caught below and reported.",no,undetermined,0,0,0,no,0.035389363176445074
1151,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//client jar file,no,undetermined,0,0,0,no,0.03290108764713732
1152,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// NumberFormatException or ArrayOutOfBondsException could happen here,no,undetermined,0,0,0,no,0.035511406210552626
1153,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//client jar file,no,undetermined,0,0,0,no,0.03290108764713732
1154,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ignore it,no,undetermined,0,0,0,no,0.03573084173157032
1155,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// make sure it's not a directory (this falls into the ultra // paranoid lets check everything category,no,undetermined,0,0,0,no,0.035592713189869944
1156,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// to remove directories, start by the end of the list // the trunk does not let itself be removed before the leaves",no,undetermined,0,0,0,no,0.03789997349532264
1157,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// use a system manager that prevents from System.exit(),no,undetermined,0,0,0,no,0.03622958271307487
1158,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//Throw exception on errors (except up-to-date) // //When a server is down, the code expects : //Perforce client error: //Connect to server failed; check $P4PORT. //TCP connect to localhost:1666 failed. //connect: localhost:1666: Connection refused //Some forms producing commands (p4 -s change -o) do tag the output //others don't..... //Others mark errors as info, for example edit a file //which is already open for edit..... //Just look for error: - catches most things....",no,undetermined,0,0,0,no,0.035465117034160706
1159,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Have to catch this because of the semantics of calling main(),no,undetermined,0,0,0,no,0.04454805310140632
1160,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//we mark the file to be deleted on exit. //the alternative would be to cache the filename and delete //after execution finished, which is much better for long-lived runtimes //though spawning complicates things...",no,undetermined,0,0,0,no,0.04660446322706683
1161,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If the element starts with the configured prefix, then // convert the prefix to the configured 'to' value.",no,undetermined,0,0,0,no,0.035371981875493515
1162,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// We try to update the status once to give StarTeam // another chance.,no,undetermined,0,0,0,no,0.0361110174637456
1163,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Currently, we deal with only two path formats: Unix and Windows // And Unix is everything that is not Windows",no,undetermined,0,0,0,no,0.03809310296931499
1164,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,0,0,no,0.037589464815412456
1165,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//classpath,no,undetermined,0,0,0,no,0.03759339170278255
1166,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If we find a ""file"" attribute then act on a file otherwise act on a project",no,undetermined,0,0,0,no,0.03592821245482601
1167,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* ------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1168,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If we displayed the project, view, item type, or folder, // then show the list of relevant item properties.",no,undetermined,0,0,0,no,0.03423650071508273
1169,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* ------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1170,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Create a variable dir that contains the name of // the StarTeam folder that is the root folder in this view. // Get the default path to the current view.,no,undetermined,0,0,0,no,0.03369752724119686
1171,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* GenIC options */,no,undetermined,0,0,0,no,0.036749649731689975
1172,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// path containing one or more elements,no,undetermined,0,0,0,no,0.03721323849319007
1173,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Have to catch this because of the semantics of calling main(),no,undetermined,0,0,0,no,0.04454805310140632
1174,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// We want to display the folder the same way you would // enter it on the command line ... so we remove the // View name (which is also the name of the root folder, // and therefore shows up at the start of the path).",no,undetermined,0,0,0,no,0.03678511394629386
1175,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// may be altered in validateSetup // may be altered in validateSetup,no,undetermined,0,0,0,no,0.038980865281406304
1176,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Catch everything - some of the above return nulls, // throw exceptions or generally misbehave // in the event of a problem etc",no,undetermined,0,0,0,no,0.0384661976248612
1177,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* -------------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1178,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Path to the SourceOffSite home directory /home/user/.sos,no,undetermined,0,0,0,no,0.0370397159595938
1179,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* other options */,no,undetermined,0,0,0,no,0.036749649731689975
1180,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Special setters for the sub-classes,no,undetermined,0,0,0,no,0.034088346703942174
1181,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* -------------------- */,no,undetermined,0,0,0,no,0.03769118884842353
1182,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Login info is required,no,undetermined,0,0,0,no,0.03826973678814733
1183,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// validate our setup,no,undetermined,0,0,0,no,0.03547397829520714
1184,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Special setters for the sub-classes,no,undetermined,0,0,0,no,0.034088346703942174
1185,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* GenIC options setter */,no,undetermined,0,0,0,no,0.036165981312028465
1186,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             *  There is a bug in JavaSound 0.90 (jdk1.3beta).
             *  It prevents correct termination of the VM.
             *  So we have to exit ourselves.
             */",no,undetermined,0,0,0,no,0.044350505694950686
1187,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,0,0,no,0.037589464815412456
1188,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Check if source is a directory,no,undetermined,0,0,0,no,0.034770903150308875
1189,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Get the list of path components in canonical form,no,undetermined,0,0,0,no,0.03631811133301431
1190,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If the file doesn't pass the include/exclude tests, skip it.",no,undetermined,0,0,0,no,0.035477936419288994
1191,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// -I- // ignore all errors // -Vd,no,undetermined,0,0,0,no,0.03560314828383206
1192,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// only track progress for files larger than 100kb in verbose mode,no,undetermined,0,0,0,no,0.03704694607704486
1193,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// JOnAS-specific descriptor deployment,no,undetermined,0,0,0,no,0.037560732754808486
1194,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// If the file doesn't pass the include/exclude tests, skip it.",no,undetermined,0,0,0,no,0.035477936419288994
1195,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Apply the path prefix map,no,undetermined,0,0,0,no,0.03463902256404932
1196,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// note, it's important to scan the items BEFORE we make the // UnmatchedFileMap because that creates a bunch of NEW // folders and files (unattached to repository) and we // don't want to include those in our traversal.",no,undetermined,0,0,0,no,0.039931407512011866
1197,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Now convert the path and file separator characters from the // current os to the target os.,no,undetermined,0,0,0,no,0.03472222369898742
1198,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// only track progress for files larger than 100kb in verbose mode,no,undetermined,0,0,0,no,0.03704694607704486
1199,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//SecurityManager can not be installed here for backwards //compatibility reasons (PD). Needs to be loaded prior to //ant class if we are going to implement it. //System.setSecurityManager(new NoExitSecurityManager());,no,undetermined,0,0,0,no,0.052544807610533796
1200,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// since filesize keeps on decreasing we have to store the // initial filesize,no,undetermined,0,0,0,no,0.037320364970521776
1201,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// security,no,undetermined,0,0,0,no,0.03960031374040636
